RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,33486,Roger Sloan,100.00,18,18
2,0,24494,Erik Compton,97.78,45,44
3,0,24924,Bill Haas,97.06,34,33
4,0,28089,Jason Day,95.65,46,44
5,0,20645,John Senden,95.24,42,40
6,0,30736,Oscar Fraustro,95.00,20,19
6,0,28475,Jeff Overton,95.00,40,38
8,0,23048,Eric Axley,94.74,19,18
8,0,20593,Greg Chalmers,94.74,19,18
10,0,34264,Hudson Swafford,94.34,53,50
11,0,22056,Cameron Percy,93.94,33,31
12,0,27936,Martin Laird,93.48,46,43
12,0,27963,Chris Stroud,93.48,46,43
14,0,21528,Henrik Stenson,93.33,30,28
14,0,20396,Lee Westwood,93.33,15,14
16,0,25892,Steve Wheatcroft,92.86,42,39
17,0,25804,Bubba Watson,92.68,41,38
18,0,33141,Keegan Bradley,92.50,40,37
19,0,29479,Scott Brown,92.31,52,48
20,0,25632,Jimmy Walker,92.00,50,46
21,0,20848,Ángel Cabrera,91.67,36,33
21,0,23108,Matt Kuchar,91.67,48,44
23,0,33448,Justin Thomas,91.43,70,64
24,0,33461,Morgan Hoffmann,91.30,46,42
24,0,24490,George McNeill,91.30,46,42
26,0,24846,Ricky Barnes,91.18,34,31
26,0,29926,Danny Lee,91.18,68,62
26,0,24138,Ian Poulter,91.18,34,31
29,0,08075,Jerry Kelly,91.11,45,41
29,0,23621,Rory Sabbatini,91.11,45,41
31,0,28259,Sangmoon Bae,90.48,42,38
31,0,24502,Adam Scott,90.48,21,19
31,0,33419,Cameron Tringale,90.48,42,38
34,0,34563,Chesson Hadley,90.38,52,47
35,0,34409,David Lingmerth,90.00,40,36
35,0,24781,Hunter Mahan,90.00,30,27
35,0,25198,Francesco Molinari,90.00,30,27
35,0,27649,Brandt Snedeker,90.00,30,27
35,0,34265,Will Wilcox,90.00,20,18
40,0,25345,Carl Pettersson,89.80,49,44
41,0,31202,William McGirt,89.71,68,61
42,0,32839,Hideki Matsuyama,89.58,48,43
42,0,25396,Kevin Na,89.58,48,43
44,0,20472,Alex Cejka,89.47,38,34
45,0,29420,Billy Horschel,89.09,55,49
46,0,28307,Matt Every,88.89,27,24
46,0,26758,David Hearn,88.89,45,40
46,0,26851,Marc Leishman,88.89,27,24
46,0,30927,Brendon Todd,88.89,54,48
50,0,28500,Martin Flores,88.57,35,31
50,0,35541,John Peterson,88.57,35,31
52,0,20771,Steven Alker,88.46,26,23
53,0,40026,Daniel Berger,88.24,51,45
53,0,30711,Colt Knost,88.24,34,30
53,0,22046,Geoff Ogilvy,88.24,17,15
56,0,30946,Alex Prugh,87.88,33,29
57,0,34098,Russell Henley,87.80,41,36
58,0,34099,Harris English,87.50,40,35
58,0,39977,Max Homa,87.50,40,35
58,0,01810,Phil Mickelson,87.50,24,21
58,0,25834,Daniel Summerhays,87.50,56,49
62,0,29478,Kevin Kisner,87.27,55,48
63,0,36689,Brooks Koepka,87.18,39,34
64,0,37273,Derek Ernst,87.10,31,27
64,0,35532,Tom Hoge,87.10,31,27
66,0,25274,Steven Bowditch,87.04,54,47
67,0,32150,Michael Thompson,86.84,38,33
68,0,29725,Tony Finau,86.79,53,46
68,0,33667,Carlos Ortiz,86.79,53,46
70,0,36801,Mark Hubbard,86.67,30,26
70,0,33413,Ben Martin,86.67,45,39
70,0,35451,Scott Pinckney,86.67,30,26
70,0,34358,Jonathan Randolph,86.67,30,26
70,0,27064,Jhonattan Vegas,86.67,30,26
75,0,25364,Paul Casey,86.21,29,25
76,0,23320,Ryan Palmer,86.11,36,31
77,0,24140,Sean O'Hair,86.00,50,43
78,0,10860,Justin Leonard,85.71,28,24
78,0,25562,Andres Romero,85.71,21,18
80,0,25493,Nick Taylor,85.42,48,41
81,0,20104,Ken Duke,85.37,41,35
82,0,31416,Derek Fathauer,85.29,34,29
83,0,32334,Charlie Beljan,85.00,40,34
83,0,23548,Bill Lunde,85.00,20,17
83,0,26951,Johnson Wagner,85.00,20,17
86,0,30944,Jason Kokrak,84.91,53,45
87,0,32102,Rickie Fowler,84.85,33,28
88,0,10809,Jim Furyk,84.62,39,33
88,0,20691,Greg Owen,84.62,26,22
88,0,29425,Andrew Svoboda,84.62,39,33
91,0,26289,Boo Weekley,84.44,45,38
92,0,33418,Shawn Stefani,84.31,51,43
93,0,26476,Chez Reavie,84.00,25,21
94,0,33399,Adam Hadwin,83.78,37,31
94,0,34261,Scott Langley,83.78,37,31
94,0,28780,Nicholas Thompson,83.78,37,31
97,0,23541,Ben Crane,83.33,24,20
97,0,23983,Luke Donald,83.33,24,20
97,0,28679,Fabián Gómez,83.33,42,35
97,0,34256,Andrew Putnam,83.33,24,20
97,0,28486,Michael Putnam,83.33,30,25
97,0,29223,Sam Saunders,83.33,42,35
103,0,34174,John Huh,83.02,53,44
104,0,22892,Jason Gore,82.86,35,29
105,0,34431,Robert Streb,82.81,64,53
106,0,25240,D.A. Points,82.76,29,24
107,0,10885,Robert Allenby,82.61,23,19
107,0,01706,Davis Love III,82.61,23,19
109,0,32640,Troy Merritt,82.35,34,28
110,0,24507,Jason Bohn,82.22,45,37
110,0,30852,Ryo Ishikawa,82.22,45,37
110,0,26300,Matt Jones,82.22,45,37
113,0,06522,Ernie Els,82.14,28,23
113,0,36699,Patrick Rodgers,82.14,28,23
115,0,29518,Brendan Steele,82.05,39,32
116,0,34130,Sung Joon Park,81.82,33,27
116,0,22405,Justin Rose,81.82,33,27
118,0,27141,J.B. Holmes,81.40,43,35
119,0,32448,James Hahn,81.36,59,48
120,0,34262,Jon Curran,81.25,32,26
121,0,35539,Luke Guthrie,81.08,37,30
121,0,27214,Kevin Streelman,81.08,37,30
123,0,29535,Brice Garnett,80.95,42,34
123,0,20157,Retief Goosen,80.95,21,17
125,0,35545,Blayne Barber,80.77,26,21
126,0,25349,Tim Wilkinson,80.56,36,29
127,0,25720,Chad Collins,80.43,46,37
128,0,25818,Scott Piercy,80.39,51,41
129,0,21961,Charles Howell III,80.36,56,45
130,0,23638,Brendon de Jonge,80.33,61,49
131,0,27436,Graham DeLaet,80.00,30,24
131,0,12716,Charley Hoffman,80.00,45,36
131,0,27933,John Merrick,80.00,30,24
131,0,28023,Byron Smith,80.00,15,12
131,0,27095,Nick Watney,80.00,50,40
136,0,40058,Zac Blair,79.63,54,43
137,0,26596,Ryan Moore,79.59,49,39
138,0,23800,Bryce Molder,79.49,39,31
139,0,30925,Dustin Johnson,79.31,29,23
140,0,24024,Zach Johnson,79.25,53,42
141,0,12510,Chad Campbell,79.17,48,38
141,0,24361,Pat Perez,79.17,48,38
141,0,34360,Patrick Reed,79.17,48,38
144,0,27644,Brian Harman,79.07,43,34
144,0,34046,Jordan Spieth,79.07,43,34
146,0,02206,David Toms,78.79,33,26
147,0,27895,Jonas Blixt,78.57,28,22
147,0,32366,Kevin Chappell,78.57,42,33
149,0,37454,Whee Kim,78.38,37,29
150,0,32200,Roberto Castro,78.26,23,18
150,0,20229,Stewart Cink,78.26,46,36
152,0,29289,S.Y. Noh,78.13,32,25
153,0,31557,Jim Herman,77.78,36,28
153,0,26329,Louis Oosthuizen,77.78,27,21
153,0,29221,Webb Simpson,77.78,45,35
153,0,28132,Tyrone Van Aswegen,77.78,27,21
153,0,21878,Mark Wilson,77.78,45,35
158,0,24358,Robert Garrigus,77.42,31,24
159,0,23353,J.J. Henry,76.92,39,30
160,0,29222,Billy Hurley III,76.67,30,23
161,0,30926,Chris Kirk,76.32,38,29
162,0,24357,K.J. Choi,76.00,25,19
162,0,06567,Vijay Singh,76.00,50,38
164,0,33122,Russell Knox,75.00,44,33
164,0,31193,Jim Renner,75.00,16,12
166,0,21753,Brian Davis,74.19,31,23
166,0,26331,Charl Schwartzel,74.19,31,23
168,0,22293,Heath Slocum,73.68,19,14
169,0,24925,Jonathan Byrd,73.08,26,19
170,0,23623,Bo Van Pelt,72.41,29,21
171,0,25191,Gonzalo Fernandez-Castaño,72.22,36,26
171,0,30692,Scott Stallings,72.22,36,26
173,0,27466,Spencer Levin,71.79,39,28
174,0,31323,Gary Woodland,70.97,31,22
175,0,31560,Brian Stuard,70.59,51,36
176,0,29720,Andres Gonzales,69.77,43,30
177,0,20766,Padraig Harrington,69.23,26,18
178,0,25900,Lucas Glover,68.29,41,28
179,0,25686,Jason Dufner,68.18,22,15
180,0,22371,Aaron Baddeley,68.00,25,17
180,0,29476,Kyle Reifers,68.00,50,34
182,0,27770,Camilo Villegas,66.67,27,18
183,0,21209,Sergio Garcia,65.63,32,21
