RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01510,Nolan Henke,407,13
2,0,02267,D.A. Weibring,329,46
3,0,01320,Bob Estes,321,74
4,0,07267,Allen Doyle,317,32
5,0,01175,Jim Carter,299,18
6,0,01098,Jay Don Blake,260,6
7,0,10809,Jim Furyk,251,17
8,0,01378,David Frost,247,0
9,0,10457,Frank Nobilo,243,1
10,0,06012,Greg Kraft,238,20
10,0,10585,Scott McCarron,238,31
12,0,01011,Rafael Alarcon,233,5
13,0,05466,Jack O'Keefe,228,1
14,0,02159,Curtis Strange,225,8
15,0,06617,Brian Henninger,224,13
16,0,01096,Phil Blackmar,219,11
17,0,06522,Ernie Els,218,1
18,0,02206,David Toms,217,84
19,0,01619,Skip Kendall,215,8
19,0,02101,Joey Sindelar,215,113
21,0,01353,Bruce Fleisher,214,5
22,0,01577,Lee Janzen,213,164
23,0,06621,Joe Durant,211,21
24,0,09011,David Duval,210,8
24,0,01313,Steve Elkington,210,5
26,0,02294,Willie Wood,208,39
27,0,01139,Olin Browne,206,28
28,0,01132,Mark Brooks,204,6
29,0,12782,Tim Herron,201,21
30,0,06332,Neal Lancaster,197,39
31,0,01261,Jay Delsing,195,76
32,0,01522,Lon Hinkle,194,7
32,0,01960,Don Pooley,194,22
32,0,06595,Kevin Sutherland,194,4
35,0,01527,Scott Hoch,192,12
36,0,06643,Paul Goydos,191,14
37,0,01707,Steve Lowery,190,0
38,0,02135,Mike Standly,187,10
39,0,01996,Mike Reid,185,107
40,0,12645,Brent Geiberger,184,17
40,0,08339,Spike McRoy,184,6
42,0,20229,Stewart Cink,182,34
43,0,01887,Mark O'Meara,181,52
44,0,10505,Shane Bertsch,179,48
44,0,02100,Tim Simpson,179,23
46,0,01157,Tom Byrum,178,12
46,0,10875,Todd Demsey,178,3
46,0,21007,Gabriel Hjertstedt,178,43
49,0,01633,Tom Kite,177,4
49,0,01926,Steve Pate,177,9
51,0,10962,Bradley Hughes,176,53
52,0,01093,Ronnie Black,174,13
52,0,01748,Doug Martin,174,10
54,0,01024,Billy Andrade,172,29
54,0,01116,Michael Bradley,172,13
56,0,01150,George Burns,171,8
57,0,06315,Pete Jordan,170,5
58,0,01771,Blaine McCallister,169,28
58,0,02131,Mike Springer,169,33
60,0,01072,Chip Beck,166,47
60,0,06613,Tommy Tolles,166,9
62,0,11032,Frank Lickliter II,165,17
63,0,02007,Larry Rinker,164,8
64,0,01905,Joe Ozaki,163,144
65,0,01203,Russ Cochran,162,4
66,0,01196,Brian Claar,161,18
67,0,01457,Jay Haas,160,0
67,0,12663,Phil Tataurangi,160,3
67,0,08793,Tiger Woods,160,1
70,0,08931,Glen Day,159,65
71,0,01599,Steve Jones,157,6
72,0,01766,Billy Mayfair,156,2
73,0,01891,David Ogrin,155,37
73,0,01968,Nick Price,155,3
75,0,12826,Paul Claxton,154,36
75,0,01381,Fred Funk,154,1
75,0,01723,Andrew Magee,154,12
78,0,06034,Marco Dawson,153,1
78,0,01475,Donnie Hammond,153,61
78,0,06132,Sonny Skinner,153,17
78,0,02106,Chris Smith,153,10
82,0,01035,Tommy Armour III,150,28
82,0,07547,Craig Kanada,150,18
82,0,12660,Jesper Parnevik,150,9
82,0,02010,Loren Roberts,150,15
86,0,01334,Keith Fergus,149,58
87,0,01306,David Edwards,148,146
87,0,01569,Peter Jacobsen,148,4
87,0,02239,Scott Verplank,148,78
90,0,01329,Brad Faxon,147,2
90,0,08265,Eric Johnson,147,0
92,0,08547,John Maginnes,146,13
92,0,01943,Chris Perry,146,6
94,0,01331,Rick Fehr,145,64
94,0,10963,Jimmy Green,145,11
94,0,06581,David Sutherland,145,105
94,0,02242,Lanny Wadkins,145,6
98,0,01489,Steve Hart,143,4
98,0,02146,Payne Stewart,143,17
100,0,10860,Justin Leonard,142,8
100,0,01706,Davis Love III,142,24
102,0,06050,Tony Mollica,141,66
102,0,06527,Steve Stricker,141,44
104,0,06124,Patrick Burke,139,71
104,0,08537,J.P. Hayes,139,55
104,0,01876,Greg Norman,139,3
107,0,01385,Jim Gallagher Jr.,137,32
107,0,06373,José María Olazábal,137,11
107,0,20158,Anthony Rodriguez,137,16
110,0,08075,Jerry Kelly,136,0
110,0,02008,Lee Rinker,136,8
112,0,01323,Brad Fabel,135,23
112,0,01928,Corey Pavin,135,135
114,0,01920,Craig Parry,134,37
114,0,01938,David Peoples,134,16
114,0,10215,Charlie Rymer,134,0
117,0,01201,Lennie Clements,133,8
117,0,06044,Scott Gump,133,14
117,0,20396,Lee Westwood,133,11
120,0,01235,Ben Crenshaw,132,5
121,0,19881,Robert Damron,131,8
121,0,07749,Brett Quigley,131,1
123,0,07235,John Morse,130,130
124,0,01200,Keith Clearwater,129,104
124,0,01487,Jeff Hart,129,34
126,0,01288,Ed Dougherty,128,45
126,0,01361,Dan Forsman,128,1
126,0,01761,Len Mattiace,128,0
126,0,02095,Larry Silveira,128,20
130,0,07363,Craig Bowden,127,86
130,0,01185,Brandel Chamblee,127,11
130,0,02104,Jeff Sluman,127,72
133,0,01724,Jeff Maggert,126,38
133,0,20719,Adam Mednick,126,13
133,0,06425,Rick Todd,126,126
133,0,02218,Ted Tryba,126,13
133,0,02245,Grant Waite,126,35
133,0,02279,Mark Wiebe,126,18
133,0,02321,Fuzzy Zoeller,126,3
140,0,20099,Doug Barron,124,6
140,0,01444,Ken Green,124,8
140,0,06575,Dudley Hart,124,11
140,0,01677,Tom Lehman,124,50
140,0,06577,John Wilson,124,6
145,0,02115,Taylor Smith,123,32
145,0,07101,Dave Stockton Jr.,123,50
145,0,02246,Duffy Waldorf,123,0
148,0,01197,Bobby Clampett,122,122
148,0,01823,Larry Mize,122,14
148,0,08635,Colin Montgomerie,122,24
151,0,01006,John Adams,121,23
151,0,20098,Stuart Appleby,121,4
151,0,10837,Kevin Burton,121,1
151,0,01226,Fred Couples,121,22
151,0,01571,Barry Jaeckel,121,71
151,0,06567,Vijay Singh,121,17
151,0,02223,Bob Tway,121,21
158,0,08375,Paul Stankowski,120,17
159,0,10207,Jimmy Johnston,118,3
160,0,01755,Dick Mast,117,80
160,0,10213,Dicky Pride,117,0
162,0,01307,Joel Edwards,116,18
162,0,01468,Gary Hallberg,116,7
162,0,01533,P.H. Horgan III,116,22
162,0,01666,Bernhard Langer,116,50
166,0,06090,Jim McGovern,114,3
167,0,01553,John Huston,113,5
167,0,01682,Wayne Levi,113,45
169,0,01945,Kenny Perry,112,112
170,0,01374,Robin Freeman,111,14
170,0,01549,Mike Hulbert,111,9
170,0,01941,Tom Pernice Jr.,111,17
170,0,08385,Omar Uresti,111,6
174,0,08337,Mike Heinen,110,59
175,0,01014,Fulton Allem,109,0
175,0,12387,Michael Christie,109,34
175,0,01219,John Cook,109,14
175,0,08725,Tom Gillis,109,109
175,0,08553,Lee Porter,109,13
175,0,02167,Mike Sullivan,109,2
181,0,01040,Emlyn Aubrey,108,21
181,0,10569,Mike Brisky,108,12
181,0,02244,Fred Wadsworth,108,108
184,0,01143,Brad Bryant,107,0
185,0,02214,Kirk Triplett,106,8
186,0,01717,Sandy Lyle,104,0
186,0,07087,Hugh Royer III,104,10
186,0,02170,Hal Sutton,104,28
189,0,01408,Kelly Gibson,103,8
189,0,01418,Bill Glasson,103,8
189,0,02166,Chip Sullivan,103,5
192,0,02099,Scott Simpson,102,29
193,0,12629,Kelly Manos,101,48
194,0,07867,Woody Austin,100,3
194,0,01042,Paul Azinger,100,40
194,0,01156,Curt Byrum,100,10
194,0,01783,Mark McCumber,100,43
194,0,02049,Gene Sauers,100,0
199,0,01388,Robert Gamez,98,3
199,0,02190,Doug Tewell,98,98
199,0,02226,Tray Tyner,98,13
202,0,07003,David Berganio Jr.,97,25
202,0,06036,Scott Dunlap,97,17
202,0,01975,Tom Purtzer,97,13
202,0,02067,Ted Schulz,97,35
206,0,01753,Rik Massengale,96,5
206,0,02185,Lance Ten Broeck,96,11
208,0,20568,Anthony Painter,95,37
208,0,02023,Clarence Rose,95,1
210,0,01068,Andy Bean,94,11
210,0,01133,Billy Ray Brown,94,13
212,0,01326,Nick Faldo,93,15
212,0,01435,Wayne Grady,93,52
212,0,02225,Howard Twitty,93,14
215,0,07465,Hideki Kase,92,2
215,0,02224,Greg Twiggs,92,29
217,0,06144,John Dowdall,91,18
218,0,02133,Craig Stadler,89,1
219,0,01884,Mac O'Grady,88,1
220,0,10885,Robert Allenby,86,86
220,0,08545,Glen Hnatiuk,86,9
220,0,08633,Per-Ulrik Johansson,86,17
220,0,02256,Tom Watson,86,4
224,0,06214,Guy Boros,85,33
224,0,01779,Gary McCord,85,1
226,0,01797,Rocco Mediate,84,18
227,0,02033,Dave Rummells,83,57
228,0,01409,Rick Gibson,82,0
228,0,01984,Sam Randolph,82,55
230,0,01161,Mark Calcavecchia,80,27
230,0,01593,Philip Jonas,80,14
230,0,01906,Masashi Jumbo Ozaki,80,17
233,0,01249,John Daly,79,5
234,0,01346,Ed Fiori,78,45
234,0,01514,Eduardo Herrera,78,2
234,0,01725,John Mahaffey,78,17
234,0,02292,Bob Wolcott,78,4
238,0,20992,Kazuhiko Hosokawa,77,24
238,0,10423,Mike Weir,77,17
240,0,06515,Shaun Micheel,76,13
241,0,01624,Darrell Kestner,75,10
241,0,20050,Brad Sutterfield,75,12
243,0,01864,Larry Nelson,74,33
244,0,01869,Jack Nicklaus,73,23
245,0,12695,Robert Floyd,72,2
245,0,01557,John Inman,72,72
245,0,01560,David Ishii,72,72
245,0,06016,Brad Lardon,72,72
245,0,01810,Phil Mickelson,72,1
245,0,20437,Ben Peters,72,72
245,0,02076,Peter Senior,72,72
252,0,01305,Danny Edwards,71,71
252,0,01350,Pat Fitzsimons,71,9
252,0,01604,Steve Jurgensen,71,19
255,0,01736,Roger Maltbie,70,12
256,0,19825,Darren Clarke,68,44
256,0,01284,Mike Donald,68,1
256,0,01469,Dan Halldorson,68,6
256,0,01924,Alan Pate,68,34
260,0,01162,Rex Caldwell,67,0
260,0,01690,Bruce Lietzke,67,5
262,0,02300,Ian Woosnam,64,22
263,0,01129,Bill Britton,62,4
263,0,22299,Paul Tesori,62,35
265,0,08451,Patrick Boyd,61,14
265,0,01610,Yoshinori Kaneko,61,3
265,0,01837,Gil Morgan,61,1
265,0,02201,Jim Thorpe,61,17
269,0,01443,Hubert Green,60,60
269,0,01639,Kenny Knox,60,60
269,0,01958,Dan Pohl,60,33
269,0,02241,Bobby Wadkins,60,3
