RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,52955,Ludvig Åberg,7.8
2,0,33141,Keegan Bradley,7.2
2,0,46970,Jon Rahm,7.2
4,0,39977,Max Homa,7.1
5,0,34363,Tyrrell Hatton,7.0
5,0,46717,Viktor Hovland,7.0
7,0,48081,Xander Schauffele,6.9
7,0,24502,Adam Scott,6.9
9,0,29725,Tony Finau,6.7
9,0,50493,Justin Suh,6.7
11,0,32102,Rickie Fowler,6.6
11,0,34098,Russell Henley,6.6
13,0,40115,Adam Svensson,6.4
14,0,58696,Peter Kuest,6.3
14,0,28237,Rory McIlroy,6.3
14,0,50525,Collin Morikawa,6.3
17,0,47993,Denny McCarthy,6.2
18,0,47504,Sam Burns,6.1
18,0,30911,Tommy Fleetwood,6.1
18,0,32839,Hideki Matsuyama,6.1
18,0,46046,Scottie Scheffler,6.1
22,0,55182,Tom Kim,6.0
22,0,33204,Shane Lowry,6.0
22,0,55789,Taylor Montgomery,6.0
22,0,49771,J.T. Poston,6.0
22,0,51634,Sahith Theegala,6.0
27,0,33653,Thomas Detry,5.9
27,0,34563,Chesson Hadley,5.9
27,0,36799,Stephan Jaeger,5.9
27,0,22405,Justin Rose,5.9
31,0,35450,Patrick Cantlay,5.8
31,0,57975,Harry Hall,5.8
31,0,37275,Sam Ryder,5.8
31,0,49960,Sepp Straka,5.8
31,0,48887,Matt Wallace,5.8
31,0,54783,Dylan Wu,5.8
37,0,47591,Eric Cole,5.7
37,0,39997,Corey Conners,5.7
37,0,39058,Lucas Herbert,5.7
37,0,35532,Tom Hoge,5.7
37,0,39546,Keith Mitchell,5.7
37,0,34256,Andrew Putnam,5.7
43,0,45522,Christiaan Bezuidenhout,5.6
43,0,55708,Hayden Buckley,5.6
43,0,34099,Harris English,5.6
43,0,33399,Adam Hadwin,5.6
43,0,27644,Brian Harman,5.6
43,0,52453,Nicolai Hojgaard,5.6
43,0,39971,Sungjae Im,5.6
43,0,29289,S.Y. Noh,5.6
43,0,25493,Nick Taylor,5.6
52,0,45157,Cam Davis,5.5
52,0,40098,Matt Fitzpatrick,5.5
52,0,59018,Ryan Gerard,5.5
52,0,39954,Cody Gribble,5.5
52,0,54591,Ben Griffin,5.5
52,0,47988,Nick Hardy,5.5
52,0,27349,Alex Noren,5.5
52,0,33448,Justin Thomas,5.5
60,0,56762,Will Gordon,5.4
60,0,30926,Chris Kirk,5.4
60,0,33410,Andrew Landry,5.4
60,0,46442,Maverick McNealy,5.4
60,0,47347,Adam Schenk,5.4
65,0,51766,Wyndham Clark,5.3
65,0,50188,S.H. Kim,5.3
65,0,40162,Justin Lower,5.3
65,0,31202,William McGirt,5.3
65,0,47983,Chad Ramey,5.3
65,0,30927,Brendon Todd,5.3
71,0,22371,Aaron Baddeley,5.2
71,0,57362,Austin Eckroat,5.2
71,0,25900,Lucas Glover,5.2
71,0,31646,Emiliano Grillo,5.2
71,0,28252,Seamus Power,5.2
71,0,51890,Greyson Sigg,5.2
77,0,28089,Jason Day,5.1
77,0,32816,Satoshi Kodaira,5.1
77,0,49947,Taylor Moore,5.1
77,0,36871,Matt NeSmith,5.1
77,0,29908,C.T. Pan,5.1
77,0,27214,Kevin Streelman,5.1
83,0,29420,Billy Horschel,5.0
83,0,28775,Nate Lashley,5.0
83,0,32791,K.H. Lee,5.0
83,0,33413,Ben Martin,5.0
83,0,26476,Chez Reavie,5.0
83,0,48119,Ben Taylor,5.0
83,0,52374,Brandon Wu,5.0
83,0,57366,Cameron Young,5.0
91,0,34255,Joseph Bramlett,4.9
91,0,29535,Brice Garnett,4.9
91,0,52375,Doug Ghim,4.9
91,0,54628,Lee Hodges,4.9
91,0,46414,Aaron Rai,4.9
91,0,34046,Jordan Spieth,4.9
97,0,31577,Tano Goya,4.8
97,0,46340,Alex Smalley,4.8
97,0,50095,Austin Smotherman,4.8
97,0,39324,J.J. Spaun,4.8
101,0,54421,Garrick Higgo,4.7
101,0,37455,Si Woo Kim,4.7
101,0,27936,Martin Laird,4.7
101,0,26596,Ryan Moore,4.7
101,0,51997,Andrew Novak,4.7
101,0,36699,Patrick Rodgers,4.7
101,0,52513,Carson Young,4.7
108,0,34076,Joel Dahmen,4.6
108,0,37338,Zecheng Dou,4.6
108,0,32448,James Hahn,4.6
108,0,35506,Mackenzie Hughes,4.6
108,0,48117,Kurt Kitayama,4.6
108,0,23108,Matt Kuchar,4.6
108,0,53165,Doc Redman,4.6
108,0,47995,Davis Riley,4.6
108,0,31323,Gary Woodland,4.6
117,0,49298,Kramer Hickok,4.5
117,0,33597,Harry Higgs,4.5
117,0,36801,Mark Hubbard,4.5
117,0,24024,Zach Johnson,4.5
117,0,33122,Russell Knox,4.5
117,0,30163,Henrik Norlander,4.5
117,0,55893,Sam Stevens,4.5
124,0,28420,Ryan Brehm,4.4
124,0,39975,Michael Kim,4.4
124,0,35879,Kelly Kraft,4.4
124,0,27129,Luke List,4.4
124,0,35449,Adam Long,4.4
124,0,34466,Peter Malnati,4.4
124,0,58168,Davis Thompson,4.4
131,0,40058,Zac Blair,4.3
131,0,45609,Tyler Duncan,4.3
131,0,35310,Lanto Griffin,4.3
131,0,35461,Beau Hossler,4.3
131,0,27974,Sung Kang,4.3
131,0,30692,Scott Stallings,4.3
131,0,47128,Richy Werenski,4.3
131,0,55454,Carl Yuan,4.3
139,0,56630,Akshay Bhatia,4.2
139,0,32757,Patton Kizzire,4.2
139,0,36326,David Lipsky,4.2
139,0,34610,Matthias Schwab,4.2
139,0,27963,Chris Stroud,4.2
139,0,48699,Callum Tarren,4.2
139,0,45242,Kevin Yu,4.2
146,0,33948,Byeong Hun An,4.1
146,0,32366,Kevin Chappell,4.1
146,0,20229,Stewart Cink,4.1
146,0,39067,MJ Daffue,4.1
146,0,35901,Paul Haley II,4.1
146,0,48867,Matti Schmid,4.1
146,0,29221,Webb Simpson,4.1
146,0,32333,Kevin Tway,4.1
146,0,25632,Jimmy Walker,4.1
146,0,32139,Danny Willett,4.1
156,0,49453,Trevor Cone,4.0
156,0,47079,Harrison Endycott,4.0
156,0,34409,David Lingmerth,4.0
156,0,51070,Vincent Norrman,4.0
156,0,23320,Ryan Palmer,4.0
156,0,25818,Scott Piercy,4.0
156,0,46441,Robby Shelton,4.0
163,0,31557,Jim Herman,3.9
163,0,49766,Hank Lebioda,3.9
163,0,32640,Troy Merritt,3.9
163,0,40250,Taylor Pendrith,3.9
163,0,35617,Martin Trainer,3.9
163,0,40006,Erik van Rooyen,3.9
169,0,52372,Cameron Champ,3.8
169,0,46601,Trey Mullinax,3.8
171,0,19803,Ryan Armour,3.7
172,0,46435,Austin Cook,3.6
172,0,58967,Trevor Werbylo,3.6
174,0,25686,Jason Dufner,3.5
174,0,27554,Scott Harrington,3.5
174,0,12716,Charley Hoffman,3.5
174,0,22056,Cameron Percy,3.5
174,0,31560,Brian Stuard,3.5
174,0,52411,Kyle Westmoreland,3.5
180,0,36724,Augusto Núñez,3.3
180,0,39335,Kevin Roy,3.3
180,0,34431,Robert Streb,3.3
183,0,33408,Tyson Alexander,3.2
183,0,51414,Brent Grant,3.2
185,0,29970,Dylan Frittelli,3.1
185,0,51491,Brandon Matthews,3.1
185,0,51950,Max McGreevy,3.1
188,0,48084,Wesley Bryan,3.0
188,0,51349,Nico Echavarria,3.0
188,0,32662,Michael Gligic,3.0
188,0,27095,Nick Watney,3.0
192,0,24140,Sean O'Hair,2.6
193,0,24925,Jonathan Byrd,2.3
