RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,34363,Tyrrell Hatton,2.2
2,0,22405,Justin Rose,2.1
3,0,52955,Ludvig Åberg,2.0
3,0,39977,Max Homa,2.0
3,0,51634,Sahith Theegala,2.0
6,0,35450,Patrick Cantlay,1.9
6,0,56762,Will Gordon,1.9
8,0,33141,Keegan Bradley,1.8
8,0,47504,Sam Burns,1.8
8,0,34256,Andrew Putnam,1.8
8,0,46970,Jon Rahm,1.8
8,0,24502,Adam Scott,1.8
8,0,25493,Nick Taylor,1.8
14,0,39997,Corey Conners,1.7
14,0,29725,Tony Finau,1.7
14,0,32102,Rickie Fowler,1.7
14,0,34098,Russell Henley,1.7
14,0,55182,Tom Kim,1.7
14,0,55789,Taylor Montgomery,1.7
14,0,29289,S.Y. Noh,1.7
14,0,49771,J.T. Poston,1.7
14,0,48081,Xander Schauffele,1.7
14,0,46046,Scottie Scheffler,1.7
14,0,40115,Adam Svensson,1.7
25,0,54591,Ben Griffin,1.6
25,0,31646,Emiliano Grillo,1.6
25,0,39971,Sungjae Im,1.6
25,0,58696,Peter Kuest,1.6
25,0,33204,Shane Lowry,1.6
25,0,31202,William McGirt,1.6
25,0,50493,Justin Suh,1.6
25,0,30927,Brendon Todd,1.6
33,0,34255,Joseph Bramlett,1.5
33,0,30911,Tommy Fleetwood,1.5
33,0,25900,Lucas Glover,1.5
33,0,31577,Tano Goya,1.5
33,0,39954,Cody Gribble,1.5
33,0,34563,Chesson Hadley,1.5
33,0,32448,James Hahn,1.5
33,0,35532,Tom Hoge,1.5
33,0,52453,Nicolai Hojgaard,1.5
33,0,36799,Stephan Jaeger,1.5
33,0,27974,Sung Kang,1.5
33,0,39975,Michael Kim,1.5
33,0,28775,Nate Lashley,1.5
33,0,32791,K.H. Lee,1.5
33,0,47993,Denny McCarthy,1.5
33,0,46442,Maverick McNealy,1.5
33,0,27349,Alex Noren,1.5
33,0,28252,Seamus Power,1.5
33,0,36699,Patrick Rodgers,1.5
33,0,34610,Matthias Schwab,1.5
33,0,48119,Ben Taylor,1.5
54,0,22371,Aaron Baddeley,1.4
54,0,20229,Stewart Cink,1.4
54,0,39067,MJ Daffue,1.4
54,0,33653,Thomas Detry,1.4
54,0,57362,Austin Eckroat,1.4
54,0,47988,Nick Hardy,1.4
54,0,54628,Lee Hodges,1.4
54,0,29420,Billy Horschel,1.4
54,0,24024,Zach Johnson,1.4
54,0,50188,S.H. Kim,1.4
54,0,27936,Martin Laird,1.4
54,0,27129,Luke List,1.4
54,0,40162,Justin Lower,1.4
