RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,52955,Ludvig Åberg,19.14%,491,94
2,0,55789,Taylor Montgomery,19.03%,846,161
2,0,46970,Jon Rahm,19.03%,641,122
4,0,39977,Max Homa,18.81%,792,149
5,0,57975,Harry Hall,18.68%,771,144
6,0,33141,Keegan Bradley,18.56%,738,137
7,0,48081,Xander Schauffele,18.51%,632,117
8,0,39058,Lucas Herbert,18.38%,468,86
9,0,37275,Sam Ryder,18.36%,915,168
10,0,24502,Adam Scott,18.29%,525,96
11,0,40162,Justin Lower,18.21%,851,155
12,0,34563,Chesson Hadley,18.17%,875,159
13,0,47504,Sam Burns,18.15%,744,135
14,0,34363,Tyrrell Hatton,18.03%,660,119
15,0,48887,Matt Wallace,17.96%,707,127
16,0,46717,Viktor Hovland,17.95%,702,126
16,0,32839,Hideki Matsuyama,17.95%,713,128
18,0,33653,Thomas Detry,17.84%,695,124
19,0,55708,Hayden Buckley,17.83%,718,128
20,0,59018,Ryan Gerard,17.71%,497,88
21,0,31202,William McGirt,17.69%,390,69
22,0,22405,Justin Rose,17.64%,567,100
23,0,34098,Russell Henley,17.56%,786,138
24,0,25493,Nick Taylor,17.53%,770,135
25,0,46442,Maverick McNealy,17.47%,498,87
25,0,50493,Justin Suh,17.47%,1076,188
27,0,49771,J.T. Poston,17.44%,923,161
28,0,47591,Eric Cole,17.42%,1079,188
29,0,54783,Dylan Wu,17.41%,896,156
30,0,47128,Richy Werenski,17.29%,717,124
31,0,33410,Andrew Landry,17.28%,683,118
32,0,54591,Ben Griffin,17.22%,929,160
33,0,22371,Aaron Baddeley,17.11%,602,103
34,0,30911,Tommy Fleetwood,17.08%,603,103
34,0,29289,S.Y. Noh,17.08%,527,90
36,0,58696,Peter Kuest,17.01%,441,75
37,0,45522,Christiaan Bezuidenhout,16.99%,830,141
38,0,35532,Tom Hoge,16.93%,874,148
39,0,34409,David Lingmerth,16.92%,591,100
40,0,34466,Peter Malnati,16.88%,776,131
41,0,50188,S.H. Kim,16.86%,973,164
42,0,45157,Cam Davis,16.84%,843,142
42,0,32102,Rickie Fowler,16.84%,861,145
44,0,29725,Tony Finau,16.81%,791,133
45,0,26596,Ryan Moore,16.79%,697,117
46,0,27349,Alex Noren,16.75%,758,127
47,0,32816,Satoshi Kodaira,16.74%,454,76
47,0,47993,Denny McCarthy,16.74%,956,160
49,0,33597,Harry Higgs,16.69%,617,103
49,0,50525,Collin Morikawa,16.69%,683,114
51,0,33413,Ben Martin,16.67%,834,139
52,0,40115,Adam Svensson,16.65%,1111,185
53,0,30926,Chris Kirk,16.60%,783,130
54,0,27974,Sung Kang,16.57%,338,56
55,0,39546,Keith Mitchell,16.56%,785,130
56,0,30927,Brendon Todd,16.55%,858,142
57,0,28420,Ryan Brehm,16.53%,744,123
58,0,55182,Tom Kim,16.46%,802,132
59,0,48119,Ben Taylor,16.36%,923,151
59,0,51634,Sahith Theegala,16.36%,874,143
61,0,35617,Martin Trainer,16.34%,410,67
62,0,47988,Nick Hardy,16.24%,985,160
62,0,27936,Martin Laird,16.24%,745,121
64,0,25818,Scott Piercy,16.18%,692,112
64,0,27214,Kevin Streelman,16.18%,921,149
66,0,57362,Austin Eckroat,16.17%,798,129
66,0,47983,Chad Ramey,16.17%,946,153
68,0,50095,Austin Smotherman,16.16%,860,139
69,0,39954,Cody Gribble,16.15%,545,88
70,0,27644,Brian Harman,16.05%,841,135
71,0,28237,Rory McIlroy,16.04%,586,94
72,0,53165,Doc Redman,16.02%,774,124
72,0,48867,Matti Schmid,16.02%,568,91
74,0,52374,Brandon Wu,15.98%,876,140
75,0,40098,Matt Fitzpatrick,15.84%,663,105
75,0,56762,Will Gordon,15.84%,1023,162
75,0,33399,Adam Hadwin,15.84%,890,141
78,0,47347,Adam Schenk,15.82%,1087,172
78,0,52513,Carson Young,15.82%,828,131
80,0,34099,Harris English,15.80%,880,139
81,0,39971,Sungjae Im,15.78%,887,140
82,0,25900,Lucas Glover,15.77%,856,135
83,0,32366,Kevin Chappell,15.76%,387,61
83,0,31577,Tano Goya,15.76%,698,110
85,0,48117,Kurt Kitayama,15.74%,559,88
86,0,35449,Adam Long,15.73%,871,137
87,0,35901,Paul Haley II,15.66%,728,114
88,0,49960,Sepp Straka,15.65%,856,134
89,0,40058,Zac Blair,15.63%,659,103
90,0,36871,Matt NeSmith,15.61%,948,148
91,0,35879,Kelly Kraft,15.59%,757,118
92,0,29420,Billy Horschel,15.57%,578,90
93,0,51890,Greyson Sigg,15.54%,978,152
94,0,49766,Hank Lebioda,15.53%,483,75
95,0,34255,Joseph Bramlett,15.52%,728,113
96,0,27963,Chris Stroud,15.51%,432,67
97,0,35506,Mackenzie Hughes,15.49%,749,116
98,0,35450,Patrick Cantlay,15.41%,636,98
98,0,33204,Shane Lowry,15.41%,584,90
100,0,52453,Nicolai Hojgaard,15.38%,364,56
101,0,51997,Andrew Novak,15.36%,703,108
102,0,47995,Davis Riley,15.35%,808,124
103,0,46435,Austin Cook,15.32%,581,89
103,0,31560,Brian Stuard,15.32%,509,78
105,0,49947,Taylor Moore,15.27%,871,133
105,0,33448,Justin Thomas,15.27%,681,104
107,0,55454,Carl Yuan,15.23%,709,108
108,0,28089,Jason Day,15.22%,670,102
109,0,37338,Zecheng Dou,15.19%,790,120
110,0,28252,Seamus Power,15.17%,679,103
111,0,32640,Troy Merritt,15.15%,713,108
112,0,46046,Scottie Scheffler,15.14%,766,116
113,0,26476,Chez Reavie,15.13%,932,141
114,0,34046,Jordan Spieth,15.12%,615,93
115,0,31646,Emiliano Grillo,15.07%,929,140
116,0,54628,Lee Hodges,15.01%,953,143
117,0,34610,Matthias Schwab,14.98%,848,127
118,0,29908,C.T. Pan,14.97%,441,66
119,0,34256,Andrew Putnam,14.93%,1025,153
120,0,54421,Garrick Higgo,14.90%,953,142
120,0,36799,Stephan Jaeger,14.90%,1141,170
122,0,32791,K.H. Lee,14.89%,880,131
123,0,36801,Mark Hubbard,14.88%,914,136
124,0,36699,Patrick Rodgers,14.85%,889,132
125,0,51766,Wyndham Clark,14.84%,856,127
126,0,34076,Joel Dahmen,14.79%,771,114
