RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23541,Ben Crane,29.21,89,26
2,0,06012,Greg Kraft,28.00,50,14
3,0,06515,Shaun Micheel,27.37,95,26
4,0,24138,Ian Poulter,26.53,49,13
5,0,20593,Greg Chalmers,25.58,129,33
6,0,22046,Geoff Ogilvy,25.56,90,23
7,0,06643,Paul Goydos,25.22,115,29
8,0,12755,Vance Veazey,25.00,80,20
9,0,06522,Ernie Els,24.66,73,18
10,0,23108,Matt Kuchar,24.62,130,32
11,0,23135,Tim Clark,24.56,114,28
12,0,20157,Retief Goosen,24.49,98,24
12,0,10423,Mike Weir,24.49,49,12
14,0,20070,Matt Bettencourt,23.96,96,23
15,0,23718,Nathan Green,23.74,139,33
16,0,28620,Aron Price,23.47,98,23
17,0,01577,Lee Janzen,23.33,120,28
18,0,10425,Jay Williamson,23.28,116,27
19,0,28500,Martin Flores,23.21,112,26
20,0,32102,Rickie Fowler,23.08,130,30
21,0,10585,Scott McCarron,22.66,128,29
22,0,20160,Charlie Wi,22.45,147,33
23,0,26596,Ryan Moore,22.31,121,27
24,0,23673,Michael Connell,22.22,135,30
25,0,28158,Steve Marino,21.85,119,26
26,0,27095,Nick Watney,21.77,124,27
27,0,22371,Aaron Baddeley,21.71,129,28
28,0,22405,Justin Rose,21.57,102,22
29,0,27649,Brandt Snedeker,21.48,135,29
30,0,01329,Brad Faxon,21.21,66,14
31,0,06004,Stephen Ames,21.10,109,23
31,0,09011,David Duval,21.10,109,23
33,0,12716,Charley Hoffman,20.95,105,22
34,0,23638,Brendon de Jonge,20.86,163,34
35,0,20691,Greg Owen,20.56,107,22
36,0,24925,Jonathan Byrd,20.44,137,28
37,0,23307,Roger Tambellini,20.19,104,21
38,0,23983,Luke Donald,20.00,90,18
39,0,32640,Troy Merritt,19.82,111,22
39,0,23800,Bryce Molder,19.82,111,22
41,0,06621,Joe Durant,19.79,96,19
42,0,24781,Hunter Mahan,19.63,107,21
43,0,08725,Tom Gillis,19.58,143,28
44,0,20663,Brenden Pappas,19.54,87,17
45,0,33419,Cameron Tringale,19.44,72,14
46,0,12652,Cameron Beckman,19.39,98,19
47,0,08537,J.P. Hayes,19.35,93,18
47,0,21350,Ryuji Imada,19.35,124,24
49,0,20436,Garrett Willis,19.30,114,22
50,0,24924,Bill Haas,19.27,109,21
51,0,23621,Rory Sabbatini,19.17,120,23
52,0,12782,Tim Herron,19.15,94,18
53,0,06595,Kevin Sutherland,18.98,137,26
54,0,10860,Justin Leonard,18.90,127,24
55,0,24663,Y.E. Yang,18.89,90,17
56,0,26882,Michael Sim,18.84,69,13
57,0,26300,Matt Jones,18.80,117,22
58,0,25345,Carl Pettersson,18.75,128,24
59,0,27770,Camilo Villegas,18.63,102,19
60,0,01948,Tim Petrovic,18.49,146,27
61,0,10809,Jim Furyk,18.48,92,17
61,0,24502,Adam Scott,18.48,92,17
63,0,24227,Justin Bolli,18.42,76,14
64,0,24490,George McNeill,18.37,98,18
65,0,01706,Davis Love III,18.33,120,22
65,0,27963,Chris Stroud,18.33,120,22
67,0,02239,Scott Verplank,18.29,82,15
68,0,07457,Steve Flesch,18.27,104,19
69,0,01619,Skip Kendall,18.18,88,16
69,0,23623,Bo Van Pelt,18.18,121,22
71,0,27214,Kevin Streelman,18.11,127,23
72,0,06527,Steve Stricker,18.00,100,18
73,0,21731,Freddie Jacobson,17.99,139,25
74,0,26695,Michael Letzig,17.91,134,24
75,0,11123,Chris Couch,17.82,101,18
