RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,01960,Don Pooley,1.729,1501,868,3.24
2,0,01495,Morris Hatalsky,1.731,1418,819,2.94
2,0,01717,Sandy Lyle,1.731,1241,717,3.32
4,0,01042,Paul Azinger,1.736,1939,1117,3.31
5,0,01361,Dan Forsman,1.740,2552,1467,3.17
5,0,01444,Ken Green,1.740,2011,1156,3.34
7,0,01968,Nick Price,1.741,1708,981,3.19
7,0,02294,Willie Wood,1.741,1475,847,2.82
9,0,01235,Ben Crenshaw,1.742,2144,1231,3.05
10,0,02146,Payne Stewart,1.743,2212,1269,3.25
11,0,02033,Dave Rummells,1.744,2376,1362,3.17
12,0,01355,Raymond Floyd,1.748,1351,773,3.00
12,0,02242,Lanny Wadkins,1.748,1958,1120,3.17
14,0,01876,Greg Norman,1.750,1036,592,3.46
14,0,02167,Mike Sullivan,1.750,1925,1100,3.04
16,0,01129,Bill Britton,1.752,1994,1138,2.92
16,0,01226,Fred Couples,1.752,2216,1265,3.29
18,0,01641,Gary Koch,1.753,1609,918,2.79
18,0,01755,Dick Mast,1.753,2086,1190,2.92
18,0,01864,Larry Nelson,1.753,1441,822,3.14
18,0,02223,Bob Tway,1.753,2255,1286,3.09
22,0,01682,Wayne Levi,1.754,1768,1008,3.02
23,0,01072,Chip Beck,1.755,2074,1182,3.14
23,0,01527,Scott Hoch,1.755,2425,1382,2.97
25,0,01633,Tom Kite,1.756,1897,1080,3.08
26,0,01329,Brad Faxon,1.758,1864,1060,3.10
26,0,01823,Larry Mize,1.758,1712,974,2.79
28,0,01378,David Frost,1.759,1877,1067,3.05
29,0,02041,Bill Sander,1.760,1647,936,3.02
30,0,01135,Ken Brown,1.761,1326,753,2.80
31,0,02007,Larry Rinker,1.762,2003,1137,3.09
32,0,01553,John Huston,1.763,1908,1082,3.11
32,0,01846,Jodie Mudd,1.763,2186,1240,2.96
32,0,01926,Steve Pate,1.763,2248,1275,2.89
32,0,02104,Jeff Sluman,1.763,2512,1425,2.93
36,0,01161,Mark Calcavecchia,1.764,2516,1426,3.23
36,0,02239,Scott Verplank,1.764,2043,1158,2.94
38,0,01157,Tom Byrum,1.765,2393,1356,3.01
38,0,01331,Rick Fehr,1.765,1458,826,2.81
38,0,02279,Mark Wiebe,1.765,2496,1414,3.07
41,0,02133,Craig Stadler,1.766,1473,834,3.27
42,0,02159,Curtis Strange,1.767,1889,1069,2.93
42,0,02229,Brett Upper,1.767,1557,881,3.03
44,0,01964,Greg Powers,1.768,1089,616,2.86
44,0,02321,Fuzzy Zoeller,1.768,1660,939,3.01
46,0,01346,Ed Fiori,1.770,2320,1311,2.85
46,0,01414,Bob Gilder,1.770,1823,1030,3.07
46,0,01887,Mark O'Meara,1.770,1951,1102,2.98
46,0,01943,Chris Perry,1.770,2140,1209,2.63
46,0,02101,Joey Sindelar,1.770,2429,1372,3.01
51,0,01701,Bob Lohr,1.771,2456,1387,2.92
52,0,01443,Hubert Green,1.772,1384,781,2.94
53,0,01132,Mark Brooks,1.773,2138,1206,2.71
53,0,01310,Dave Eichelberger,1.773,1874,1057,3.06
55,0,01200,Keith Clearwater,1.774,1753,988,2.98
55,0,02225,Howard Twitty,1.774,2200,1240,3.16
55,0,02241,Bobby Wadkins,1.774,2490,1404,2.88
58,0,01106,Jim Booros,1.775,1626,916,2.65
59,0,01457,Jay Haas,1.776,2179,1227,2.76
59,0,01475,Donnie Hammond,1.776,2239,1261,2.86
59,0,01884,Mac O'Grady,1.776,1275,718,3.08
59,0,02010,Loren Roberts,1.776,2014,1134,2.73
63,0,01060,Dave Barr,1.777,2237,1259,2.64
63,0,01928,Corey Pavin,1.777,1727,972,2.92
65,0,01662,Greg Ladehoff,1.778,2059,1158,2.91
66,0,01639,Kenny Knox,1.779,2318,1303,2.97
67,0,01313,Steve Elkington,1.780,1974,1109,2.87
67,0,01837,Gil Morgan,1.780,1703,957,2.78
69,0,01219,John Cook,1.781,2146,1205,2.75
70,0,01284,Mike Donald,1.782,2306,1294,2.57
70,0,01323,Brad Fabel,1.782,2053,1152,2.85
70,0,01569,Peter Jacobsen,1.782,1942,1090,2.71
70,0,01599,Steve Jones,1.782,1787,1003,3.12
70,0,01858,Tommy Nakajima,1.782,1096,615,2.81
75,0,01086,Roy Biancalana,1.783,1437,806,2.75
75,0,01236,Richard Cromwell,1.783,1275,715,2.63
75,0,02023,Clarence Rose,1.783,2357,1322,2.91
78,0,01549,Mike Hulbert,1.784,2508,1406,2.82
78,0,01725,John Mahaffey,1.784,2324,1303,2.79
78,0,01797,Rocco Mediate,1.784,2369,1328,2.76
78,0,02267,D.A. Weibring,1.784,1745,978,2.69
82,0,01390,Buddy Gardner,1.785,2367,1326,2.66
83,0,01024,Billy Andrade,1.786,1956,1095,2.88
83,0,02322,Richard Zokol,1.786,1495,837,2.65
85,0,01156,Curt Byrum,1.787,2127,1190,2.99
86,0,01033,George Archer,1.788,1997,1117,2.75
86,0,01175,Jim Carter,1.788,1988,1112,2.96
86,0,01197,Bobby Clampett,1.788,1801,1007,2.85
86,0,01385,Jim Gallagher Jr.,1.788,1373,768,2.80
86,0,01706,Davis Love III,1.788,1890,1057,2.96
86,0,01783,Mark McCumber,1.788,1827,1022,2.80
86,0,01998,Jack Renner,1.788,1979,1107,2.45
86,0,02185,Lance Ten Broeck,1.788,1670,934,2.78
86,0,02256,Tom Watson,1.788,1430,800,2.86
95,0,01499,Mark Hayes,1.789,2136,1194,2.68
95,0,01941,Tom Pernice Jr.,1.789,1771,990,2.96
95,0,02090,Tom Sieckmann,1.789,1655,925,2.97
98,0,01098,Jay Don Blake,1.791,2345,1309,2.89
98,0,01305,Danny Edwards,1.791,1254,700,2.77
100,0,02148,Ray Stewart,1.792,1935,1080,2.74
100,0,02186,Brian Tennyson,1.792,2089,1166,2.86
102,0,01931,Rick Pearson,1.793,1865,1040,2.63
102,0,01996,Mike Reid,1.793,1696,946,2.51
102,0,02099,Scott Simpson,1.793,1434,800,2.66
102,0,02160,Ron Streck,1.793,1420,792,2.73
106,0,01077,Mike Bender,1.794,1652,921,2.90
106,0,01690,Bruce Lietzke,1.794,2016,1124,2.78
106,0,01877,Tim Norris,1.794,1963,1094,2.47
106,0,01935,Calvin Peete,1.794,1760,981,2.45
106,0,02049,Gene Sauers,1.794,2352,1311,2.88
111,0,01093,Ronnie Black,1.795,1835,1022,2.75
111,0,01168,David Canipe,1.795,1876,1045,2.53
111,0,01790,Pat McGowan,1.795,1910,1064,2.71
111,0,01891,David Ogrin,1.795,2001,1115,2.72
115,0,01970,Bob Proben,1.796,1604,893,2.71
116,0,01736,Roger Maltbie,1.797,1828,1017,2.58
117,0,01435,Wayne Grady,1.798,1460,812,2.48
118,0,01418,Bill Glasson,1.799,1964,1092,2.83
118,0,02303,Robert Wrenn,1.799,2323,1291,2.77
118,0,02313,Bruce Zabriski,1.799,1581,879,2.82
121,0,01061,Ray Barr Jr.,1.800,1289,716,2.65
122,0,01035,Tommy Armour III,1.801,2008,1115,2.86
122,0,01096,Phil Blackmar,1.801,1493,829,2.94
122,0,01143,Brad Bryant,1.801,1778,987,2.72
122,0,01723,Andrew Magee,1.801,1947,1081,2.94
122,0,02246,Duffy Waldorf,1.801,1963,1090,2.56
127,0,01715,Mark Lye,1.802,2045,1135,2.67
127,0,01737,Mark Maness,1.802,1135,630,2.63
129,0,01203,Russ Cochran,1.803,2348,1302,2.74
129,0,02170,Hal Sutton,1.803,1931,1071,2.86
131,0,01201,Lennie Clements,1.804,2389,1324,2.65
131,0,01476,Mike Hammond,1.804,1474,817,2.58
131,0,02094,Tony Sills,1.804,2122,1176,2.53
131,0,02100,Tim Simpson,1.804,2287,1268,2.56
135,0,01214,Frank Conner,1.805,1081,599,2.55
135,0,01892,Aki Ohmachi,1.805,1868,1035,2.30
135,0,01958,Dan Pohl,1.805,2125,1177,2.63
138,0,01151,Clark Burroughs,1.806,1779,985,2.55
138,0,02190,Doug Tewell,1.806,1692,937,2.53
138,0,02195,Leonard Thompson,1.806,2185,1210,2.68
141,0,01306,David Edwards,1.807,1737,961,2.51
141,0,01771,Blaine McCallister,1.807,2389,1322,2.80
143,0,01571,Barry Jaeckel,1.809,1621,896,2.61
144,0,01150,George Burns,1.810,1059,585,2.80
144,0,01707,Steve Lowery,1.810,1991,1100,2.94
144,0,02244,Fred Wadsworth,1.810,1325,732,2.77
147,0,01133,Billy Ray Brown,1.811,2160,1193,2.75
147,0,06284,Jim Hallet,1.811,2470,1364,2.65
147,0,01938,David Peoples,1.811,2095,1157,2.58
150,0,01648,Billy Kratzert,1.812,1888,1042,2.27
151,0,01014,Fulton Allem,1.813,1467,809,2.52
151,0,01261,Jay Delsing,1.813,1617,892,2.66
153,0,01179,Antonio Cerda,1.814,1379,760,2.51
153,0,01861,Jim Nelford,1.814,1330,733,2.56
153,0,01986,Joey Rassett,1.814,1417,781,2.54
156,0,01984,Sam Randolph,1.815,1599,881,2.95
157,0,01154,Bill Buttner,1.816,1803,993,2.36
157,0,01975,Tom Purtzer,1.816,1809,996,2.81
