RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
44,0,26679,Kevin Stadler,66.71,2221650,333025
45,0,11123,Chris Couch,66.68,2078494,311729
46,0,21949,Joe Ogilvie,66.65,1899199,284962
47,0,23548,Bill Lunde,66.61,2317577,347933
48,0,35087,Bio Kim,66.54,1785573,268346
48,0,27797,Derek Lamely,66.54,1774481,266678
50,0,27214,Kevin Streelman,66.49,2155759,324232
51,0,28158,Steve Marino,66.46,1907554,287031
52,0,30926,Chris Kirk,66.42,2376467,357769
52,0,32876,Martin Piller,66.42,1610207,242437
54,0,29420,Billy Horschel,66.41,1900213,286121
55,0,28486,Michael Putnam,66.38,1657967,249764
56,0,06567,Vijay Singh,66.37,2225203,335253
57,0,27963,Chris Stroud,66.35,2399688,361669
58,0,21961,Charles Howell III,66.32,2827038,426244
59,0,34255,Joseph Bramlett,66.29,1876903,283127
60,0,33419,Cameron Tringale,66.26,3019775,455724
61,0,23621,Rory Sabbatini,66.20,1867067,282019
62,0,24781,Hunter Mahan,66.19,2347979,354712
62,0,31401,Zack Miller,66.19,2291363,346166
64,0,25345,Carl Pettersson,66.10,2808936,424929
64,0,26287,Roland Thatcher,66.10,1859883,281371
66,0,08725,Tom Gillis,66.08,1601661,242365
67,0,26300,Matt Jones,66.05,1904693,288388
68,0,27933,John Merrick,66.04,1883464,285207
69,0,09011,David Duval,66.01,1748304,264850
69,0,20766,Padraig Harrington,66.01,1381320,209274
71,0,19970,Robert Karlsson,66.00,1393469,211139
71,0,24361,Pat Perez,66.00,2103292,318699
73,0,06573,Brandt Jobe,65.99,2468171,374035
74,0,20070,Matt Bettencourt,65.97,2370859,359401
74,0,26851,Marc Leishman,65.97,2449063,371211
76,0,32698,Bobby Gates,65.92,2028289,307698
77,0,24980,Scott Gutschewski,65.90,1686971,256007
78,0,27974,Sung Kang,65.87,1576544,239333
79,0,25572,Graeme McDowell,65.84,1126994,171171
79,0,24140,Sean O'Hair,65.84,1880976,285675
81,0,24846,Ricky Barnes,65.78,1965023,298741
81,0,29518,Brendan Steele,65.78,2340470,355800
83,0,24925,Jonathan Byrd,65.75,2221382,337864
84,0,10885,Robert Allenby,65.74,2159978,328556
85,0,29910,Blake Adams,65.73,3193612,485875
85,0,33413,Ben Martin,65.73,1974638,300417
85,0,32150,Michael Thompson,65.73,2121551,322747
88,0,01116,Michael Bradley,65.68,1804532,274726
88,0,29720,Andres Gonzales,65.68,1423937,216803
90,0,06522,Ernie Els,65.66,1825782,278071
90,0,26758,David Hearn,65.66,2354705,358643
92,0,12782,Tim Herron,65.63,2373978,361705
92,0,24490,George McNeill,65.63,1784773,271957
92,0,20572,Rod Pampling,65.63,1856101,282800
92,0,25632,Jimmy Walker,65.63,2371182,361275
96,0,20645,John Senden,65.61,2454986,374186
97,0,23353,J.J. Henry,65.54,2364283,360713
98,0,31202,William McGirt,65.49,2819466,430521
99,0,27649,Brandt Snedeker,65.47,2064008,315270
100,0,22046,Geoff Ogilvy,65.40,1675671,256233
101,0,12652,Cameron Beckman,65.38,1943567,297284
102,0,32640,Troy Merritt,65.37,1727420,264247
103,0,26331,Charl Schwartzel,65.35,1213164,185653
104,0,20498,Briny Baird,65.34,1514707,231827
104,0,26476,Chez Reavie,65.34,2483423,380087
104,0,06527,Steve Stricker,65.34,1609446,246307
107,0,24604,Hunter Haas,65.33,2542294,389124
108,0,22405,Justin Rose,65.32,1901730,291157
109,0,23325,Vaughn Taylor,65.31,2499960,382786
110,0,20229,Stewart Cink,65.29,1527398,233928
110,0,26596,Ryan Moore,65.29,1806535,276689
112,0,20157,Retief Goosen,65.27,1206846,184900
113,0,28679,Fabián Gómez,65.26,2071774,317473
114,0,25686,Jason Dufner,65.23,1978455,303299
114,0,08537,J.P. Hayes,65.23,1422274,218047
116,0,27466,Spencer Levin,65.22,2864786,439230
117,0,23541,Ben Crane,65.21,1903082,291835
118,0,10585,Scott McCarron,65.20,1655235,253886
119,0,01313,Steve Elkington,65.19,1221634,187397
120,0,25900,Lucas Glover,65.18,1866394,286344
121,0,21731,Freddie Jacobson,65.14,2167613,332756
122,0,29478,Kevin Kisner,65.13,1746528,268158
123,0,25457,Alexandre Rocha,65.12,1516951,232941
124,0,12510,Chad Campbell,65.10,2641076,405714
124,0,23638,Brendon de Jonge,65.10,2762051,424291
126,0,25240,D.A. Points,65.08,2232122,342994
127,0,23108,Matt Kuchar,65.07,2192564,336959
128,0,21753,Brian Davis,65.06,2748293,422439
128,0,08375,Paul Stankowski,65.06,1978711,304120
130,0,27770,Camilo Villegas,65.03,1742371,267934
131,0,22378,Trevor Immelman,65.01,2014689,309922
132,0,24507,Jason Bohn,64.92,2014755,310366
133,0,24663,Y.E. Yang,64.89,1301343,200560
134,0,23614,Rich Beem,64.79,1371050,211604
134,0,01577,Lee Janzen,64.79,1503709,232096
136,0,07867,Woody Austin,64.78,1485263,229267
137,0,26881,Jarrod Lyle,64.77,2160940,333656
138,0,01766,Billy Mayfair,64.76,2545521,393064
139,0,22293,Heath Slocum,64.74,2262796,349505
140,0,21407,Arjun Atwal,64.70,2519837,389476
141,0,20098,Stuart Appleby,64.68,1840129,284506
142,0,21350,Ryuji Imada,64.65,2279332,352590
143,0,28087,Kris Blanks,64.64,2474942,382908
143,0,24138,Ian Poulter,64.64,1175841,181909
145,0,01948,Tim Petrovic,64.58,2290582,354692
145,0,21878,Mark Wilson,64.58,2096372,324619
147,0,10505,Shane Bertsch,64.57,1584134,245326
147,0,24290,D.J. Brigman,64.57,1693322,262244
149,0,06621,Joe Durant,64.54,1916246,296923
150,0,25444,Justin Hicks,64.52,1340624,207782
151,0,20160,Charlie Wi,64.46,2289689,355199
152,0,07457,Steve Flesch,64.39,2379519,369530
153,0,20127,Chris Riley,64.28,2007748,312356
154,0,06515,Shaun Micheel,64.27,1932549,300679
155,0,27939,Matt McQuillan,64.23,1452850,226180
156,0,28620,Aron Price,64.22,1499060,233414
157,0,10733,Kent Jones,64.21,2042901,318147
158,0,06004,Stephen Ames,64.14,1785036,278295
159,0,01797,Rocco Mediate,64.10,1398577,218193
160,0,25396,Kevin Na,64.03,1979587,309175
161,0,24357,K.J. Choi,64.02,1726092,269605
161,0,23718,Nathan Green,64.02,2094252,327113
161,0,20436,Garrett Willis,64.02,1905312,297622
164,0,10860,Justin Leonard,64.00,2182286,340963
165,0,23800,Bryce Molder,63.99,2071201,323674
166,0,10809,Jim Furyk,63.92,2094869,327752
166,0,02206,David Toms,63.92,1752034,274083
168,0,26951,Johnson Wagner,63.91,2095439,327882
169,0,23983,Luke Donald,63.90,1555993,243514
170,0,06251,Chris DiMarco,63.88,2446187,382933
171,0,23673,Michael Connell,63.84,2156650,337817
171,0,30711,Colt Knost,63.84,2003976,313908
173,0,22348,Nick O'Hern,63.82,2230954,349580
174,0,22961,David Mathis,63.74,2105166,330290
175,0,25834,Daniel Summerhays,63.72,1940304,304526
176,0,24024,Zach Johnson,63.71,1902512,298600
177,0,20593,Greg Chalmers,63.64,2347739,368932
178,0,20472,Alex Cejka,63.58,1338868,210577
179,0,33911,Nate Smith,63.56,1571376,247227
180,0,22621,Ben Curtis,63.43,1845306,290943
181,0,06643,Paul Goydos,63.41,2147532,338664
182,0,12602,Dean Wilson,63.37,1640873,258941
183,0,26668,Marc Turnesa,63.18,1348527,213429
184,0,08075,Jerry Kelly,62.95,2037199,323617
185,0,19846,Brian Gay,62.73,2149248,342619
186,0,26420,Richard Johnson,62.69,1574339,251123
