RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
35,0,21350,Ryuji Imada,15.28,162,1060,+0.111
36,0,06515,Shaun Micheel,15.27,138,904,+0.188
37,0,22378,Trevor Immelman,15.20,142,934,+0.106
38,0,28620,Aron Price,15.16,104,686,+0.058
39,0,01116,Michael Bradley,15.09,124,822,-0.008
40,0,10809,Jim Furyk,14.90,146,980,-0.048
41,0,20098,Stuart Appleby,14.88,125,840,+0.120
42,0,24604,Hunter Haas,14.84,176,1186,+0.028
43,0,26951,Johnson Wagner,14.83,145,978,+0.152
44,0,01313,Steve Elkington,14.68,86,586,-0.035
45,0,07457,Steve Flesch,14.60,159,1089,+0.107
46,0,28087,Kris Blanks,14.59,169,1158,-0.006
46,0,20160,Charlie Wi,14.59,157,1076,+0.013
48,0,23325,Vaughn Taylor,14.42,167,1158,+0.102
49,0,21753,Brian Davis,14.27,183,1282,+0.066
50,0,06621,Joe Durant,14.25,127,891,+0.157
51,0,24357,K.J. Choi,14.20,115,810,E
52,0,25572,Graeme McDowell,14.18,74,522,+0.081
53,0,27770,Camilo Villegas,14.16,113,798,+0.195
54,0,22293,Heath Slocum,14.08,146,1037,+0.041
55,0,20766,Padraig Harrington,13.85,87,628,+0.057
56,0,28679,Fabián Gómez,13.72,132,962,+0.205
57,0,12510,Chad Campbell,13.70,166,1212,-0.012
58,0,23638,Brendon de Jonge,13.65,175,1282,+0.011
58,0,01766,Billy Mayfair,13.65,162,1187,+0.068
60,0,26851,Marc Leishman,13.62,152,1116,+0.007
61,0,25457,Alexandre Rocha,13.56,93,686,+0.161
62,0,26758,David Hearn,13.53,144,1064,+0.063
62,0,08375,Paul Stankowski,13.53,123,909,+0.065
64,0,10733,Kent Jones,13.49,126,934,+0.087
65,0,20498,Briny Baird,13.41,92,686,+0.141
66,0,19970,Robert Karlsson,13.20,83,629,+0.072
67,0,24925,Jonathan Byrd,13.19,133,1008,-0.053
68,0,23108,Matt Kuchar,13.15,131,996,-0.008
69,0,21407,Arjun Atwal,13.14,153,1164,+0.203
70,0,24846,Ricky Barnes,13.12,117,892,+0.043
71,0,29910,Blake Adams,13.11,192,1464,+0.089
72,0,24663,Y.E. Yang,13.10,77,588,+0.026
73,0,07867,Woody Austin,13.07,91,696,-0.110
74,0,26881,Jarrod Lyle,13.05,131,1004,+0.198
75,0,23541,Ben Crane,12.96,113,872,-0.018
76,0,25686,Jason Dufner,12.94,117,904,+0.009
76,0,32640,Troy Merritt,12.94,103,796,+0.184
76,0,21878,Mark Wilson,12.94,126,974,+0.151
79,0,06522,Ernie Els,12.89,107,830,+0.093
80,0,29478,Kevin Kisner,12.80,102,797,+0.196
80,0,27214,Kevin Streelman,12.80,127,992,+0.094
82,0,20157,Retief Goosen,12.77,71,556,-0.028
82,0,01706,Davis Love III,12.77,93,728,+0.054
84,0,24980,Scott Gutschewski,12.73,98,770,+0.214
85,0,25240,D.A. Points,12.67,131,1034,+0.115
86,0,24140,Sean O'Hair,12.65,106,838,+0.113
87,0,25345,Carl Pettersson,12.54,158,1260,+0.051
88,0,25900,Lucas Glover,12.47,106,850,+0.057
88,0,21731,Freddie Jacobson,12.47,122,978,+0.082
90,0,32698,Bobby Gates,12.43,116,933,+0.164
91,0,26331,Charl Schwartzel,12.32,69,560,+0.087
92,0,29720,Andres Gonzales,12.27,79,644,+0.228
93,0,20229,Stewart Cink,12.17,88,723,+0.068
94,0,22405,Justin Rose,12.13,107,882,-0.028
95,0,08537,J.P. Hayes,12.11,81,669,+0.074
96,0,30926,Chris Kirk,12.10,130,1074,+0.077
97,0,12652,Cameron Beckman,12.07,108,895,+0.120
98,0,20572,Rod Pampling,12.04,101,839,+0.109
99,0,35087,Bio Kim,11.99,97,809,+0.258
100,0,09011,David Duval,11.88,96,808,+0.094
100,0,31401,Zack Miller,11.88,124,1044,+0.040
102,0,01577,Lee Janzen,11.87,83,699,+0.096
103,0,29518,Brendan Steele,11.81,127,1075,+0.102
104,0,20070,Matt Bettencourt,11.78,127,1078,+0.165
105,0,25632,Jimmy Walker,11.77,125,1062,+0.096
106,0,34255,Joseph Bramlett,11.62,99,852,+0.101
107,0,25562,Andres Romero,11.60,110,948,+0.073
108,0,10885,Robert Allenby,11.53,113,980,+0.009
109,0,27797,Derek Lamely,11.47,93,811,+0.172
110,0,31202,William McGirt,11.44,147,1285,+0.061
110,0,22046,Geoff Ogilvy,11.44,86,752,+0.116
112,0,10585,Scott McCarron,11.41,86,754,+0.244
113,0,24490,George McNeill,11.39,92,808,+0.098
114,0,27933,John Merrick,11.31,95,840,-0.042
115,0,32366,Kevin Chappell,11.27,96,852,+0.156
116,0,23320,Ryan Palmer,11.22,94,838,+0.128
117,0,23614,Rich Beem,11.08,71,641,+0.127
117,0,32150,Michael Thompson,11.08,107,966,+0.150
119,0,06573,Brandt Jobe,11.06,125,1130,+0.032
120,0,28089,Jason Day,11.02,91,826,-0.011
121,0,23409,James Driscoll,10.92,93,852,+0.151
122,0,20645,John Senden,10.81,122,1129,+0.082
123,0,11123,Chris Couch,10.78,102,946,+0.020
124,0,26596,Ryan Moore,10.77,90,836,+0.011
125,0,27466,Spencer Levin,10.76,141,1310,+0.007
126,0,32876,Martin Piller,10.73,78,727,+0.205
127,0,12782,Tim Herron,10.69,115,1076,+0.165
128,0,27963,Chris Stroud,10.66,116,1088,+0.086
129,0,23353,J.J. Henry,10.64,117,1100,+0.017
129,0,27974,Sung Kang,10.64,76,714,+0.237
129,0,33419,Cameron Tringale,10.64,144,1354,+0.097
132,0,26679,Kevin Stadler,10.63,108,1016,+0.148
133,0,06527,Steve Stricker,10.59,79,746,-0.101
134,0,26300,Matt Jones,10.56,94,890,+0.032
135,0,29420,Billy Horschel,10.40,90,865,+0.089
136,0,23621,Rory Sabbatini,10.37,88,849,+0.080
137,0,26287,Roland Thatcher,10.25,87,849,+0.264
138,0,33413,Ben Martin,10.23,93,909,+0.054
139,0,24781,Hunter Mahan,10.21,109,1068,-0.037
140,0,28486,Michael Putnam,10.14,75,740,+0.120
141,0,21961,Charles Howell III,10.08,128,1270,+0.055
142,0,33141,Keegan Bradley,10.06,108,1074,+0.065
142,0,31323,Gary Woodland,10.06,98,974,+0.020
144,0,24361,Pat Perez,10.04,98,976,+0.143
144,0,30110,Kyle Stanley,10.04,112,1116,+0.143
146,0,20848,Ángel Cabrera,10.00,49,490,+0.082
146,0,08725,Tom Gillis,10.00,70,700,+0.129
148,0,26476,Chez Reavie,9.97,114,1143,+0.193
149,0,23548,Bill Lunde,9.76,105,1076,+0.029
150,0,28158,Steve Marino,9.70,84,866,+0.143
151,0,26289,Boo Weekley,9.67,77,796,+0.052
152,0,29718,Anthony Kim,9.56,78,816,+0.179
152,0,06567,Vijay Singh,9.56,96,1004,+0.042
154,0,30692,Scott Stallings,9.37,90,961,+0.133
155,0,29221,Webb Simpson,9.34,108,1156,+0.019
156,0,31557,Jim Herman,9.27,74,798,+0.122
157,0,24924,Bill Haas,9.23,93,1008,-0.075
158,0,30750,Tommy Gainey,9.22,117,1269,+0.128
159,0,21949,Joe Ogilvie,9.14,78,853,+0.256
160,0,27064,Jhonattan Vegas,9.10,89,978,+0.079
161,0,27649,Brandt Snedeker,8.79,82,933,+0.159
162,0,22371,Aaron Baddeley,8.64,75,868,-0.093
162,0,27330,Josh Teater,8.64,111,1285,+0.153
164,0,21209,Sergio Garcia,8.63,54,626,+0.019
164,0,31193,Jim Renner,8.63,64,742,+0.219
166,0,23497,Tag Ridings,8.42,87,1033,+0.069
167,0,12716,Charley Hoffman,8.31,86,1035,+0.035
167,0,34072,Will Strickler,8.31,50,602,+0.260
169,0,24502,Adam Scott,8.20,52,634,+0.058
169,0,23788,D.J. Trahan,8.20,95,1158,+0.189
171,0,25818,Scott Piercy,8.16,72,882,+0.181
172,0,32102,Rickie Fowler,8.12,75,924,+0.227
173,0,30946,Alex Prugh,7.97,79,991,+0.127
174,0,23623,Bo Van Pelt,7.96,79,993,-0.139
175,0,25274,Steven Bowditch,7.90,86,1088,+0.279
176,0,22913,John Rollins,7.88,79,1002,+0.241
177,0,28475,Jeff Overton,7.65,78,1020,+0.103
178,0,27936,Martin Laird,7.54,65,862,+0.108
179,0,27095,Nick Watney,7.52,65,864,-0.015
179,0,25804,Bubba Watson,7.52,62,825,+0.097
181,0,30925,Dustin Johnson,7.50,57,760,-0.088
182,0,01810,Phil Mickelson,7.27,59,812,+0.119
183,0,24358,Robert Garrigus,6.82,66,968,+0.106
184,0,21805,Harrison Frazar,6.68,39,584,+0.051
185,0,27120,Troy Matteson,6.38,72,1129,+0.181
186,0,27141,J.B. Holmes,5.02,33,658,+0.152
