RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,22621,Ben Curtis,42.84,371,866,-0.027
2,0,08075,Jerry Kelly,42.72,405,948,-0.010
3,0,22348,Nick O'Hern,40.62,431,1061,-0.053
4,0,19846,Brian Gay,40.39,416,1030,-0.067
5,0,01797,Rocco Mediate,40.36,272,674,+0.037
6,0,06643,Paul Goydos,39.44,407,1032,-0.017
7,0,02206,David Toms,39.39,323,820,-0.111
8,0,22293,Heath Slocum,38.86,403,1037,-0.072
9,0,06621,Joe Durant,38.38,342,891,-0.029
10,0,20436,Garrett Willis,38.27,341,891,+0.009
11,0,24138,Ian Poulter,38.00,209,550,-0.014
12,0,28620,Aron Price,37.90,260,686,+0.012
13,0,24024,Zach Johnson,37.83,339,896,-0.077
14,0,26951,Johnson Wagner,37.53,367,978,+0.005
15,0,20127,Chris Riley,37.45,355,948,+0.037
16,0,20472,Alex Cejka,37.42,244,652,-0.041
17,0,06251,Chris DiMarco,37.29,427,1145,-0.007
18,0,26420,Richard Johnson,36.95,279,755,-0.004
19,0,20593,Greg Chalmers,36.84,406,1102,-0.032
20,0,01766,Billy Mayfair,36.48,433,1187,-0.048
21,0,22961,David Mathis,36.26,355,979,-0.003
22,0,10809,Jim Furyk,36.12,354,980,-0.014
23,0,33911,Nate Smith,36.03,267,741,+0.034
24,0,26668,Marc Turnesa,35.99,230,639,-0.004
25,0,25396,Kevin Na,35.84,339,946,-0.074
26,0,12602,Dean Wilson,35.35,280,792,-0.011
27,0,23800,Bryce Molder,35.15,348,990,-0.080
28,0,01313,Steve Elkington,34.98,205,586,+0.059
29,0,23614,Rich Beem,34.63,222,641,+0.050
29,0,29478,Kevin Kisner,34.63,276,797,+0.011
31,0,21753,Brian Davis,34.24,439,1282,E
32,0,06004,Stephen Ames,34.21,286,836,+0.017
33,0,07457,Steve Flesch,34.16,372,1089,+0.086
34,0,01948,Tim Petrovic,33.89,364,1074,-0.022
35,0,28087,Kris Blanks,33.85,392,1158,+0.043
36,0,30711,Colt Knost,33.44,313,936,+0.061
37,0,23673,Michael Connell,33.30,335,1006,+0.087
38,0,08375,Paul Stankowski,33.11,301,909,+0.010
39,0,10860,Justin Leonard,33.01,340,1030,-0.006
40,0,21878,Mark Wilson,32.85,320,974,-0.069
41,0,27939,Matt McQuillan,32.79,220,671,-0.050
42,0,23541,Ben Crane,32.68,285,872,-0.035
43,0,23983,Luke Donald,32.42,236,728,-0.085
44,0,23325,Vaughn Taylor,32.30,374,1158,+0.051
