RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
146,0,25345,Carl Pettersson,4.21,53,1260,+0.075
148,0,25818,Scott Piercy,4.20,37,882,+0.216
149,0,21731,Freddie Jacobson,4.19,41,978,+0.171
150,0,21949,Joe Ogilvie,4.10,35,853,+0.057
151,0,22405,Justin Rose,4.08,36,882,+0.056
152,0,26679,Kevin Stadler,4.04,41,1016,-0.171
153,0,34255,Joseph Bramlett,3.99,34,852,+0.471
154,0,27214,Kevin Streelman,3.93,39,992,+0.051
155,0,29910,Blake Adams,3.89,57,1464,+0.140
156,0,08725,Tom Gillis,3.86,27,700,+0.407
157,0,21805,Harrison Frazar,3.77,22,584,+0.091
158,0,32366,Kevin Chappell,3.76,32,852,+0.125
159,0,22371,Aaron Baddeley,3.69,32,868,+0.281
160,0,31193,Jim Renner,3.64,27,742,+0.296
161,0,20157,Retief Goosen,3.60,20,556,+0.250
162,0,24925,Jonathan Byrd,3.57,36,1008,-0.111
162,0,24924,Bill Haas,3.57,36,1008,+0.028
164,0,23623,Bo Van Pelt,3.52,35,993,+0.200
164,0,25804,Bubba Watson,3.52,29,825,+0.172
166,0,31323,Gary Woodland,3.49,34,974,+0.118
167,0,27936,Martin Laird,3.48,30,862,-0.067
168,0,20848,Ángel Cabrera,3.47,17,490,+0.176
169,0,27095,Nick Watney,3.36,29,864,+0.103
170,0,28475,Jeff Overton,3.33,34,1020,+0.324
171,0,10885,Robert Allenby,3.27,32,980,+0.250
172,0,29420,Billy Horschel,3.24,28,865,+0.143
173,0,30946,Alex Prugh,3.23,32,991,+0.156
174,0,25274,Steven Bowditch,3.22,35,1088,+0.343
175,0,01706,Davis Love III,3.16,23,728,+0.348
175,0,25562,Andres Romero,3.16,30,948,+0.300
177,0,24663,Y.E. Yang,3.06,18,588,+0.333
178,0,23788,D.J. Trahan,2.94,34,1158,+0.088
179,0,24358,Robert Garrigus,2.89,28,968,+0.464
180,0,29221,Webb Simpson,2.68,31,1156,-0.097
181,0,26289,Boo Weekley,2.51,20,796,+0.350
182,0,12716,Charley Hoffman,2.42,25,1035,+0.040
183,0,27064,Jhonattan Vegas,2.35,23,978,+0.391
184,0,27141,J.B. Holmes,2.28,15,658,+0.067
185,0,01810,Phil Mickelson,1.97,16,812,E
186,0,30925,Dustin Johnson,.92,7,760,+0.143
