RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
157,0,26668,Marc Turnesa,65,Milwaukee/Brown,2
157,0,25919,Brian Vranesh,65,Buick Open/Warw,1
157,0,28135,Aaron Watkins,65,Travelers Champ,1
157,0,02256,Tom Watson,65,The Open/Turnbe,1
157,0,26498,Matt Weibring,65,Texas Open/LaCa,3
157,0,20396,Lee Westwood,65,WGC-Bridgestone,4
157,0,25349,Tim Wilkinson,65,Heritage/Harbou,3
157,0,20436,Garrett Willis,65,Texas Open/LaCa,3
157,0,12602,Dean Wilson,65,Disney/Magnolia,2
157,0,24663,Y.E. Yang,65,Buick Open/Warw,1
157,0,22951,Azuma Yano,65,U.S. Open Champ,2
217,0,29745,Tyler Aldridge,66,Travelers Champ,2
217,0,01024,Billy Andrade,66,Travelers Champ,1
217,0,23048,Eric Axley,66,John Deere Clas,2
217,0,27124,Chris Baryla,66,Canadian Open/G,4
217,0,07223,Brian Bateman,66,Travelers Champ,1
217,0,32199,Matthew Borchert,66,John Deere Clas,1
217,0,06214,Guy Boros,66,St. Jude/TPC So,2
217,0,01139,Olin Browne,66,50th Bob Hope/P,1
217,0,24925,Jonathan Byrd,66,Frys.com Open/G,3
217,0,25364,Paul Casey,66,Crowne Plaza/Co,4
217,0,24357,K.J. Choi,66,WGC-Bridgestone,4
217,0,01249,John Daly,66,Wyndham Champ./,1
217,0,27436,Graham DeLaet,66,Canadian Open/G,2
217,0,09011,David Duval,66,John Deere Clas,2
217,0,06522,Ernie Els,66,THE TOUR Champ/,2
217,0,25191,Gonzalo Fernandez-Castaño,66,Mayakoba/El Cam,2
217,0,12823,Carlos Franco,66,Texas Open/LaCa,2
217,0,30750,Tommy Gainey,66,Wyndham Champ./,2
217,0,23338,David Gossett,66,Milwaukee/Brown,2
217,0,22792,Peter Hanson,66,U.S. Open Champ,1
217,0,06575,Dudley Hart,66,Crowne Plaza/Co,2
217,0,01527,Scott Hoch,66,Milwaukee/Brown,4
217,0,22378,Trevor Immelman,66,Heritage/Harbou,1
217,0,23533,Anthony Kang,66,WGC-Bridgestone,3
217,0,19970,Robert Karlsson,66,Shell Houston/R,3
217,0,28308,Troy Kelly,66,Sony Open/Waial,2
217,0,01619,Skip Kendall,66,Milwaukee/Brown,4
217,0,20669,James Kingston,66,WGC-CA Champ/Do,1
217,0,22986,Søren Kjeldsen,66,WGC-CA Champ/Do,2
217,0,27797,Derek Lamely,66,Puerto Rico/Tru,1
217,0,21207,José Manuel Lara,66,Mayakoba/El Cam,2
217,0,29670,Pablo Larrazabal,66,Mayakoba/El Cam,1
217,0,29926,Danny Lee,66,HP Byron Nelson,4
217,0,27129,Luke List,66,Travelers Champ,1
217,0,24912,Will MacKenzie,66,Disney/Magnolia,3
217,0,28237,Rory McIlroy,66,WGC-CA Champ/Do,2
217,0,20628,Arron Oberholser,66,Frys.com Open/G,3
217,0,06373,José María Olazábal,66,St. Jude/TPC So,1
217,0,27683,Leif Olson,66,Turning Stone/A,1
217,0,01938,David Peoples,66,Canadian Open/G,4
217,0,22548,Patrick Sheehan,66,Wyndham Champ./,4
217,0,26882,Michael Sim,66,Turning Stone/A,2
217,0,02104,Jeff Sluman,66,Milwaukee/Brown,2
217,0,08375,Paul Stankowski,66,Texas Open/LaCa,4
217,0,30110,Kyle Stanley,66,Milwaukee/Brown,2
217,0,21528,Henrik Stenson,66,THE PLAYERS/TPC,4
217,0,08385,Omar Uresti,66,Mayakoba/El Cam,2
217,0,26951,Johnson Wagner,66,J. Timberlake/T,4
217,0,10425,Jay Williamson,66,J. Timberlake/T,1
217,0,27506,Oliver Wilson,66,WGC-CA Champ/Do,4
217,0,02294,Willie Wood,66,Texas Open/LaCa,1
268,0,21633,Steve Allan,67,Zurich Classic/,2
268,0,21407,Arjun Atwal,67,Wyndham Champ./,2
268,0,01042,Paul Azinger,67,Northern Trust/,1
268,0,01093,Ronnie Black,67,St. Jude/TPC So,3
268,0,27958,Ryan Blaum,67,Wyndham Champ./,1
268,0,01157,Tom Byrum,67,Buick Open/Warw,1
268,0,01197,Bobby Clampett,67,50th Bob Hope/P,3
268,0,19972,José Coceres,67,Heritage/Harbou,3
268,0,27382,Wil Collins,67,St. Jude/TPC So,2
268,0,19881,Robert Damron,67,Puerto Rico/Tru,4
268,0,27896,Ross Fisher,67,Quail Hollow/Qu,2
268,0,22368,Daniel Gaunt,67,The Open/Turnbe,2
268,0,31577,Tano Goya,67,Puerto Rico/Tru,2
268,0,29974,Branden Grace,67,The Open/Turnbe,1
268,0,20433,Mark Hensby,67,Milwaukee/Brown,1
268,0,23157,Richard Johnson,67,St. Jude/TPC So,1
268,0,20218,Shingo Katayama,67,Masters/Augusta,1
268,0,06332,Neal Lancaster,67,Buick Open/Warw,1
268,0,20382,Stephen Leaney,67,Milwaukee/Brown,1
268,0,01685,J.L. Lewis,67,John Deere Clas,1
268,0,27463,Matthew Loving,67,Texas Open/LaCa,2
268,0,06090,Jim McGovern,67,Texas Open/LaCa,2
268,0,01823,Larry Mize,67,Masters/Augusta,1
268,0,33109,Jack Newman,67,John Deere Clas,2
268,0,01887,Mark O'Meara,67,The Open/Turnbe,1
268,0,26371,James Oh,67,50th Bob Hope/P,3
268,0,26329,Louis Oosthuizen,67,WGC-CA Champ/Do,1
268,0,02010,Loren Roberts,67,Milwaukee/Brown,4
268,0,29546,Dave Schultz,67,HP Byron Nelson,2
268,0,24459,Richard Sterne,67,The Open/Turnbe,1
268,0,06078,Esteban Toledo,67,Mayakoba/El Cam,2
268,0,12755,Vance Veazey,67,St. Jude/TPC So,1
268,0,22000,Chris Wood,67,The Open/Turnbe,4
301,0,23089,Billy Anderson,68,Wyndham Champ./,2
301,0,01049,Ian Baker-Finch,68,Crowne Plaza/Co,1
301,0,23613,Rich Barcelo,68,Reno-Tahoe Open,1
301,0,32262,Mark Brown,68,WGC-CA Champ/Do,3
301,0,32070,Rafael Campos,68,Puerto Rico/Tru,2
301,0,33521,Scott Cashell,68,Buick Open/Warw,1
301,0,32366,Kevin Chappell,68,AT&T Pebble/Peb,3
301,0,19825,Darren Clarke,68,Honda Classic/P,3
301,0,06034,Marco Dawson,68,Texas Open/LaCa,2
301,0,27088,Johan Edfors,68,U.S. Open Champ,3
301,0,32416,Benjamin Fox,68,Mayakoba/El Cam,2
301,0,20859,Anders Hansen,68,The Open/Turnbe,1
301,0,31044,Matt Harmon,68,Buick Open/Warw,2
301,0,28380,Ryan Helminen,68,Milwaukee/Brown,2
301,0,20608,David Howell,68,The Open/Turnbe,1
301,0,30852,Ryo Ishikawa,68,The Open/Turnbe,1
301,0,27408,Martin Kaymer,68,WGC-CA Champ/Do,2
301,0,06012,Greg Kraft,68,Reno-Tahoe Open,3
301,0,19904,Paul Lawrie,68,The Open/Turnbe,4
301,0,24121,Andy Matthews,68,Puerto Rico/Tru,2
301,0,22122,Andrew McLardy,68,Wyndham Champ./,2
301,0,25198,Francesco Molinari,68,Reno-Tahoe Open,4
301,0,10107,Deane Pappas,68,Milwaukee/Brown,1
301,0,01926,Steve Pate,68,Reno-Tahoe Open,1
301,0,22275,Terry Pilkadaris,68,The Open/Turnbe,1
301,0,28456,Andrew Ruthkoski,68,John Deere Clas,1
301,0,10649,Tom Scherrer,68,AT&T Pebble/Spy,1
301,0,26331,Charl Schwartzel,68,Memorial Tourn/,2
301,0,02106,Chris Smith,68,Puerto Rico/Tru,3
301,0,02245,Grant Waite,68,Reno-Tahoe Open,1
301,0,22540,Anthony Wall,68,The Open/Turnbe,1
332,0,23783,Felipe Aguilar,69,Puerto Rico/Tru,3
332,0,19824,Craig Barlow,69,Buick Open/Warw,2
332,0,23656,Jason Caron,69,Honda Classic/P,1
332,0,24494,Erik Compton,69,Honda Classic/P,2
332,0,30074,Steve Conway,69,U.S. Open Champ,2
332,0,01261,Jay Delsing,69,Canadian Open/G,1
332,0,24236,Nick Dougherty,69,WGC-Bridgestone,1
332,0,24179,David Drysdale,69,The Open/Turnbe,1
332,0,27447,John Ellis,69,AT&T Pebble/Pop,1
332,0,24725,Richard Finch,69,WGC-CA Champ/Do,3
332,0,01374,Robin Freeman,69,Texas Open/LaCa,3
332,0,01388,Robert Gamez,69,Texas Open/LaCa,2
332,0,12645,Brent Geiberger,69,Puerto Rico/Tru,2
332,0,29720,Andres Gonzales,69,Canadian Open/G,2
332,0,07941,Mike Grob,69,Canadian Open/G,2
332,0,24219,Wes Heffernan,69,Canadian Open/G,1
332,0,33451,Matt Hill,69,Buick Open/Warw,1
332,0,24511,Thongchai Jaidee,69,The Open/Turnbe,3
332,0,23517,Clint Jensen,69,AT&T Pebble/Pop,2
332,0,30926,Chris Kirk,69,AT&T Pebble/Pop,3
332,0,33199,Matteo Manassero,69,The Open/Turnbe,4
332,0,01761,Len Mattiace,69,AT&T Pebble/Peb,1
332,0,01813,Mike Miles,69,U.S. Open Champ,2
332,0,31401,Zack Miller,69,AT&T Pebble/Peb,1
332,0,32210,Trevor Murphy,69,U.S. Open Champ,2
332,0,01876,Greg Norman,69,Shell Houston/R,2
332,0,32620,Cameron Peck,69,St. Jude/TPC So,1
332,0,25863,Rod Perry,69,Disney/Magnolia,1
332,0,26435,Angelo Que,69,U.S. Open Champ,2
332,0,32058,José de Jesús Rodríguez,69,Mayakoba/El Cam,2
332,0,27474,Reinier Saxton,69,Memorial Tourn/,1
332,0,27037,Sal Spallone,69,Honda Classic/P,2
332,0,18874,Miguel Suarez,69,Puerto Rico/Tru,2
332,0,33433,Steve Surry,69,The Open/Turnbe,1
332,0,27090,Junpei Takayama,69,Sony Open/Waial,2
332,0,32528,Nathan Tyler,69,U.S. Open Champ,2
332,0,25437,James Vargas,69,Mayakoba/El Cam,3
332,0,32532,Manuel Villegas,69,Puerto Rico/Tru,3
332,0,29938,Alan Wagner,69,Puerto Rico/Tru,2
332,0,31114,Drew Weaver,69,U.S. Open Champ,1
332,0,25892,Steve Wheatcroft,69,Quail Hollow/Qu,4
373,0,20367,Fredrik Andersson Hed,70,The Open/Turnbe,2
373,0,25936,Alex Aragon,70,J. Timberlake/T,2
373,0,08473,Rich Bland,70,U.S. Open Champ,2
373,0,08123,Jeff Brehaut,70,U.S. Open Champ,1
373,0,06220,Jaxon Brigman,70,HP Byron Nelson,1
373,0,08191,Paul Broadhurst,70,The Open/Turnbe,1
373,0,06809,Bob Burns,70,Texas Open/LaCa,2
373,0,33447,Martin Catalioto,70,Travelers Champ,2
373,0,20598,Christian Cévaër,70,WGC-Bridgestone,4
373,0,01200,Keith Clearwater,70,Crowne Plaza/Co,1
373,0,01282,Trevor Dodds,70,Texas Open/LaCa,1
373,0,24512,Simon Dyson,70,U.S. Open Champ,2
373,0,01381,Fred Funk,70,U.S. Open Champ,1
373,0,28125,Josh Geary,70,The Open/Turnbe,1
373,0,08725,Tom Gillis,70,Mayakoba/El Cam,2
373,0,22896,Grégory Havret,70,WGC-Bridgestone,3
373,0,23477,Scott Hebert,70,Buick Open/Warw,1
373,0,29420,Billy Horschel,70,AT&T National/C,2
373,0,33053,Vincent Johnson,70,Northern Trust/,1
373,0,23725,Brendan Jones,70,PGA Championshi,2
373,0,24957,Simon Khan,70,U.S. Open Champ,2
373,0,01666,Bernhard Langer,70,Masters/Augusta,1
373,0,32888,Lucas Lee,70,Canadian Open/G,2
373,0,27784,Wen-Tang Lin,70,WGC-CA Champ/Do,3
373,0,01717,Sandy Lyle,70,Masters/Augusta,2
373,0,01723,Andrew Magee,70,AT&T Pebble/Peb,2
373,0,33047,Gregor Main,70,Buick Invitatio,1
373,0,12461,Paul McGinley,70,The Open/Turnbe,3
373,0,08339,Spike McRoy,70,Reno-Tahoe Open,3
373,0,20676,Patrick Moore,70,Disney/Palm GC,1
373,0,27302,Garth Mulroy,70,WGC-CA Champ/Do,2
373,0,01891,David Ogrin,70,Texas Open/LaCa,2
373,0,30958,Elliot Saltman,70,The Open/Turnbe,1
373,0,30786,Brady Schnell,70,John Deere Clas,1
373,0,31225,Joel Sjöholm,70,AT&T Pebble/Pop,1
373,0,20624,David Smail,70,The Open/Turnbe,1
373,0,02185,Lance Ten Broeck,70,Texas Open/LaCa,2
373,0,33419,Cameron Tringale,70,U.S. Open Champ,1
373,0,02230,Stan Utley,70,Frys.com Open/G,2
373,0,33450,Mike Van Sickle,70,John Deere Clas,1
373,0,27940,Diego Vanegas,70,Puerto Rico/Tru,1
414,0,27402,Stuart Anderson,71,Canadian Open/G,2
414,0,28259,Sangmoon Bae,71,Sony Open/Waial,2
414,0,28220,Colby Beckstrom,71,U.S. Open Champ,2
414,0,10505,Shane Bertsch,71,Disney/Magnolia,2
414,0,28697,Gaganjeet Bhullar,71,The Open/Turnbe,1
414,0,20945,Markus Brier,71,The Open/Turnbe,1
414,0,30901,Kelvin Burgin,71,St. Jude/TPC So,2
414,0,12826,Paul Claxton,71,Quail Hollow/Qu,2
414,0,01203,Russ Cochran,71,Zurich Classic/,1
414,0,20038,Bryan DeCorso,71,Canadian Open/G,1
414,0,28785,Philip Francis,71,John Deere Clas,2
414,0,21284,Hiroyuki Fujita,71,PGA Championshi,1
414,0,01385,Jim Gallagher Jr.,71,Puerto Rico/Tru,2
414,0,24617,Rafael Gómez,71,Canadian Open/G,1
414,0,20569,Richard Green,71,The Open/Turnbe,1
414,0,01475,Donnie Hammond,71,50th Bob Hope/P,4
414,0,19991,Peter Hedblom,71,The Open/Turnbe,1
414,0,26908,Yuta Ikeda,71,The Open/Turnbe,2
414,0,27747,Hiroshi Iwata,71,Sony Open/Waial,2
414,0,27383,Nickolas Jones,71,J. Timberlake/T,2
414,0,24162,Shintaro Kai,71,Sony Open/Waial,2
414,0,32757,Patton Kizzire,71,Travelers Champ,1
414,0,23598,J.T. Kohut,71,Milwaukee/Brown,2
414,0,22032,Tomohiro Kondo,71,The Open/Turnbe,1
414,0,22624,Joel Kribel,71,John Deere Clas,2
414,0,32881,Hugo León,71,Canadian Open/G,2
414,0,12662,Thomas Levet,71,The Open/Turnbe,4
414,0,24940,Edward Loar,71,St. Jude/TPC So,2
414,0,33046,Cortland Lowe,71,U.S. Open Champ,2
414,0,23834,Jean-Francois Lucquin,71,U.S. Open Champ,2
414,0,29381,Simon McGreal,71,Wyndham Champ./,2
414,0,33869,Eric Meierdierks,71,Frys.com Open/G,1
414,0,08635,Colin Montgomerie,71,The Open/Turnbe,1
414,0,23091,Alan Morin,71,Puerto Rico/Tru,1
414,0,27386,Dustin Risdon,71,Canadian Open/G,2
414,0,20080,David Robinson,71,Wyndham Champ./,1
414,0,02020,Eduardo Romero,71,U.S. Open Champ,2
414,0,23633,Phil Schmitt,71,Zurich Classic/,1
414,0,02067,Ted Schulz,71,Puerto Rico/Tru,2
414,0,08463,Anthony Smith,71,Buick Invitatio,1
414,0,23969,Graeme Storm,71,The Open/Turnbe,4
414,0,33545,Grant Sturgeon,71,PGA Championshi,2
414,0,33449,Zack Sucher,71,John Deere Clas,2
414,0,22582,Kyle Thompson,71,AT&T Pebble/Pop,2
414,0,20566,Kaname Yokoo,71,U.S. Open Champ,2
459,0,01014,Fulton Allem,72,Crowne Plaza/Co,2
459,0,12546,Peter Baker,72,The Open/Turnbe,2
459,0,20099,Doug Barron,72,St. Jude/TPC So,1
459,0,32334,Charlie Beljan,72,U.S. Open Champ,2
459,0,29664,Gregory Bisconti,72,PGA Championshi,2
459,0,33471,Brian Brodell,72,Milwaukee/Brown,2
459,0,24356,Jason Buha,72,Zurich Classic/,1
459,0,12393,Rodney Butcher,72,Turning Stone/A,2
459,0,06707,Greg Casagranda,72,Buick Invitatio,1
