RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,22405,Justin Rose,35' 4",80,2823.750,-7.00
2,0,06575,Dudley Hart,36' 0",75,2701.417,+3.00
3,0,23983,Luke Donald,36' 10",79,2909.167,+4.00
4,0,23135,Tim Clark,37' 5",89,3329.500,+3.00
4,0,22293,Heath Slocum,37' 5",123,4599.250,+22.00
6,0,23614,Rich Beem,38' 1",107,4077.583,+11.00
7,0,21209,Sergio Garcia,38' 3",101,3864.000,+4.00
8,0,20628,Arron Oberholser,39' 3",78,3061.667,+13.00
8,0,10107,Deane Pappas,39' 3",111,4360.417,+1.00
10,0,06809,Bob Burns,39' 6",111,4381.417,+19.00
10,0,10860,Justin Leonard,39' 6",85,3358.250,+6.00
12,0,20585,Niclas Fasth,39' 7",87,3441.500,+7.00
13,0,23552,Hank Kuehne,39' 8",174,6901.917,+18.00
14,0,02002,John Riegger,39' 11",106,4229.250,+12.00
15,0,25686,Jason Dufner,40' 0",119,4758.000,+15.00
15,0,11032,Frank Lickliter II,40' 0",110,4400.583,+12.00
17,0,20104,Ken Duke,40' 5",174,7039.000,+32.00
17,0,01577,Lee Janzen,40' 5",114,4610.500,+20.00
19,0,21878,Mark Wilson,40' 6",79,3201.583,+17.00
20,0,02206,David Toms,40' 7",119,4824.750,+15.00
21,0,01127,Danny Briggs,40' 8",128,5208.667,+5.00
22,0,06621,Joe Durant,40' 9",123,5017.333,+14.00
22,0,07939,Dan Olsen,40' 9",160,6521.167,+27.00
24,0,08385,Omar Uresti,40' 10",96,3918.833,+10.00
25,0,01810,Phil Mickelson,40' 11",92,3763.333,+11.00
25,0,22046,Geoff Ogilvy,40' 11",127,5195.417,+5.00
27,0,02246,Duffy Waldorf,41' 0",79,3237.417,+13.00
28,0,20472,Alex Cejka,41' 1",76,3125.000,+8.00
28,0,23063,Scott Hend,41' 1",176,7234.167,+25.00
30,0,20663,Brenden Pappas,41' 2",216,8900.000,+19.00
31,0,12645,Brent Geiberger,41' 4",157,6495.083,+5.00
31,0,02214,Kirk Triplett,41' 4",86,3554.000,+18.00
33,0,01226,Fred Couples,41' 5",91,3767.500,+14.00
33,0,20548,Hidemichi Tanaka,41' 5",101,4182.583,+22.00
35,0,24290,D.J. Brigman,41' 6",136,5638.750,+11.00
36,0,20378,Mathias Grönberg,41' 7",145,6025.500,+5.00
37,0,20498,Briny Baird,41' 10",110,4602.000,+12.00
37,0,20593,Greg Chalmers,41' 10",121,5065.917,+25.00
39,0,12394,Tom Carter,41' 11",203,8509.667,+15.00
40,0,24357,K.J. Choi,42' 1",112,4708.917,+12.00
40,0,22913,John Rollins,42' 1",91,3830.833,+14.00
42,0,20098,Stuart Appleby,42' 2",105,4430.333,+4.00
42,0,25237,Kevin Muncrief,42' 2",108,4553.583,+34.00
42,0,02245,Grant Waite,42' 2",122,5146.917,+16.00
45,0,24925,Jonathan Byrd,42' 3",161,6800.500,+24.00
45,0,01685,J.L. Lewis,42' 3",138,5827.083,+14.00
47,0,21407,Arjun Atwal,42' 4",135,5716.667,+29.00
47,0,26287,Roland Thatcher,42' 4",110,4659.500,+19.00
49,0,01457,Jay Haas,42' 5",105,4453.000,+5.00
50,0,21633,Steve Allan,42' 6",172,7311.583,+15.00
50,0,01161,Mark Calcavecchia,42' 6",91,3871.250,+8.00
50,0,01219,John Cook,42' 6",55,2339.667,+14.00
50,0,20634,Peter Lonard,42' 6",94,3991.583,+10.00
54,0,01024,Billy Andrade,42' 8",189,8056.333,+30.00
54,0,23338,David Gossett,42' 8",100,4269.500,+30.00
54,0,21731,Freddie Jacobson,42' 8",126,5372.833,+2.00
54,0,08793,Tiger Woods,42' 8",125,5333.167,-10.00
58,0,01381,Fred Funk,42' 9",69,2948.333,+10.00
58,0,06567,Vijay Singh,42' 9",157,6714.833,+9.00
60,0,07223,Brian Bateman,42' 10",98,4201.333,+18.00
