RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
43,0,25686,Jason Dufner,42' 6",120468,236,10039.000,+30.00
43,0,22046,Geoff Ogilvy,42' 6",130981,257,10915.083,+12.00
46,0,20548,Hidemichi Tanaka,42' 7",103292,202,8607.667,+33.00
46,0,26287,Roland Thatcher,42' 7",105229,206,8769.083,+28.00
48,0,24781,Hunter Mahan,42' 9",155921,304,12993.417,+50.00
48,0,01771,Blaine McCallister,42' 9",104739,204,8728.250,+44.00
48,0,01938,David Peoples,42' 9",131325,256,10943.750,+47.00
48,0,02245,Grant Waite,42' 9",130399,254,10866.583,+43.00
52,0,20104,Ken Duke,42' 10",156816,305,13068.000,+60.00
53,0,08337,Mike Heinen,42' 11",87595,170,7299.583,+36.00
53,0,21959,Ted Purdy,42' 11",151293,294,12607.750,+31.00
53,0,02002,John Riegger,42' 11",92783,180,7731.917,+21.00
53,0,12602,Dean Wilson,42' 11",142548,277,11879.000,+52.00
57,0,01527,Scott Hoch,43' 0",69161,134,5763.417,+18.00
57,0,23320,Ryan Palmer,43' 0",152199,295,12683.250,+40.00
57,0,20127,Chris Riley,43' 0",92942,180,7745.167,+16.00
60,0,10107,Deane Pappas,43' 1",121522,235,10126.833,+14.00
60,0,02104,Jeff Sluman,43' 1",117956,228,9829.667,+27.00
62,0,06004,Stephen Ames,43' 2",139981,270,11665.083,+21.00
62,0,07363,Craig Bowden,43' 2",97317,188,8109.750,+45.00
62,0,12394,Tom Carter,43' 2",203428,393,16952.333,+48.00
62,0,20472,Alex Cejka,43' 2",86550,167,7212.500,+11.00
62,0,12782,Tim Herron,43' 2",129580,250,10798.333,+21.00
62,0,06332,Neal Lancaster,43' 2",172403,333,14366.917,+33.00
68,0,06214,Guy Boros,43' 3",101144,195,8428.667,+31.00
68,0,06809,Bob Burns,43' 3",113758,219,9479.833,+56.00
70,0,01139,Olin Browne,43' 4",117453,226,9787.750,+54.00
70,0,24357,K.J. Choi,43' 4",102958,198,8579.833,+25.00
70,0,06613,Tommy Tolles,43' 4",122727,236,10227.250,+34.00
73,0,20645,John Senden,43' 5",148427,285,12368.917,+44.00
74,0,01473,Todd Hamilton,43' 6",139871,268,11655.917,+44.00
75,0,01378,David Frost,43' 7",123944,237,10328.667,+34.00
76,0,06197,Michael Allen,43' 8",156070,298,13005.833,+32.00
76,0,19972,José Coceres,43' 8",86457,165,7204.750,+23.00
76,0,20378,Mathias Grönberg,43' 8",150454,287,12537.833,+29.00
76,0,10860,Justin Leonard,43' 8",98495,188,8207.917,+10.00
76,0,20663,Brenden Pappas,43' 8",215480,411,17956.667,+32.00
76,0,08793,Tiger Woods,43' 8",113135,216,9427.917,-11.00
82,0,12652,Cameron Beckman,43' 9",149177,284,12431.417,+30.00
82,0,21878,Mark Wilson,43' 9",78738,150,6561.500,+29.00
84,0,01042,Paul Azinger,43' 10",133633,254,11136.083,+42.00
84,0,12510,Chad Campbell,43' 10",122602,233,10216.833,+26.00
84,0,23983,Luke Donald,43' 10",98416,187,8201.333,+23.00
87,0,10885,Robert Allenby,43' 11",119186,226,9932.167,+34.00
87,0,24290,D.J. Brigman,43' 11",129692,246,10807.667,+30.00
87,0,01685,J.L. Lewis,43' 11",143270,272,11939.167,+38.00
87,0,01948,Tim Petrovic,43' 11",151748,288,12645.667,+28.00
91,0,21633,Steve Allan,44' 0",170102,322,14175.167,+32.00
91,0,01024,Billy Andrade,44' 0",173648,329,14470.667,+55.00
91,0,20121,Todd Fischer,44' 0",172500,327,14375.000,+49.00
94,0,20634,Peter Lonard,44' 1",89976,170,7498.000,+17.00
94,0,02246,Duffy Waldorf,44' 1",82991,157,6915.917,+25.00
96,0,12823,Carlos Franco,44' 2",183517,346,15293.083,+23.00
96,0,08537,J.P. Hayes,44' 2",98028,185,8169.000,+38.00
96,0,07939,Dan Olsen,44' 2",152564,288,12713.667,+41.00
99,0,08931,Glen Day,44' 4",133657,251,11138.083,+26.00
99,0,01313,Steve Elkington,44' 4",77086,145,6423.833,+16.00
99,0,20157,Retief Goosen,44' 4",72837,137,6069.750,+6.00
99,0,01927,Dennis Paulson,44' 4",121368,228,10114.000,+15.00
99,0,10912,Craig Perks,44' 4",139998,263,11666.500,+53.00
104,0,12645,Brent Geiberger,44' 5",148148,278,12345.667,+21.00
104,0,01810,Phil Mickelson,44' 5",101333,190,8444.417,+11.00
106,0,01219,John Cook,44' 6",57655,108,4804.583,+20.00
106,0,01797,Rocco Mediate,44' 6",51235,96,4269.583,+18.00
108,0,23353,J.J. Henry,44' 7",145936,273,12161.333,+38.00
109,0,24502,Adam Scott,44' 8",80921,151,6743.417,+21.00
110,0,07721,Pat Bates,44' 9",140724,262,11727.000,+43.00
110,0,02239,Scott Verplank,44' 9",72530,135,6044.167,+11.00
112,0,25396,Kevin Na,44' 10",134970,251,11247.500,+36.00
112,0,23497,Tag Ridings,44' 10",94693,176,7891.083,+24.00
114,0,01249,John Daly,44' 11",154128,286,12844.000,+36.00
115,0,12760,Danny Ellis,45' 0",128993,239,10749.417,+36.00
116,0,10201,Matt Gogel,45' 1",110974,205,9247.833,+36.00
116,0,12705,Cliff Kresge,45' 1",128194,237,10682.833,+49.00
116,0,12680,Shigeki Maruyama,45' 1",132468,245,11039.000,+7.00
119,0,24024,Zach Johnson,45' 2",126357,233,10529.750,+24.00
119,0,01707,Steve Lowery,45' 2",158904,293,13242.000,+35.00
121,0,01035,Tommy Armour III,45' 3",144967,267,12080.583,+46.00
121,0,19846,Brian Gay,45' 3",148116,273,12343.000,+39.00
123,0,25237,Kevin Muncrief,45' 4",93630,172,7802.500,+54.00
124,0,23338,David Gossett,45' 5",113988,209,9499.000,+62.00
125,0,02106,Chris Smith,45' 6",181872,333,15156.000,+45.00
126,0,23325,Vaughn Taylor,45' 7",135727,248,11310.583,+61.00
127,0,01142,Bart Bryant,45' 9",90046,164,7503.833,+15.00
127,0,19881,Robert Damron,45' 9",125635,229,10469.583,+35.00
127,0,06522,Ernie Els,45' 9",98332,179,8194.333,+4.00
130,0,06595,Kevin Sutherland,45' 10",103483,188,8623.583,+30.00
131,0,22621,Ben Curtis,45' 11",65541,119,5461.750,+4.00
131,0,25900,Lucas Glover,45' 11",143937,261,11994.750,+37.00
131,0,10585,Scott McCarron,45' 11",132715,241,11059.583,+24.00
131,0,06078,Esteban Toledo,45' 11",138884,252,11573.667,+71.00
135,0,06373,José María Olazábal,46' 0",86634,157,7219.500,+13.00
135,0,01945,Kenny Perry,46' 0",108245,196,9020.417,+22.00
137,0,08123,Jeff Brehaut,46' 1",146635,265,12219.583,+45.00
137,0,20229,Stewart Cink,46' 1",159235,288,13269.583,+15.00
137,0,08835,Kris Cox,46' 1",111621,202,9301.750,+40.00
137,0,10423,Mike Weir,46' 1",95658,173,7971.500,+20.00
141,0,22371,Aaron Baddeley,46' 2",179380,324,14948.333,+35.00
141,0,20593,Greg Chalmers,46' 2",133499,241,11124.917,+51.00
143,0,01761,Len Mattiace,46' 3",116049,209,9670.750,+38.00
144,0,21805,Harrison Frazar,46' 4",128470,231,10705.833,+29.00
145,0,07867,Woody Austin,46' 5",156538,281,13044.833,+29.00
145,0,01329,Brad Faxon,46' 5",134264,241,11188.667,+21.00
145,0,12753,David Morland IV,46' 5",108553,195,9046.083,+48.00
145,0,01920,Craig Parry,46' 5",67443,121,5620.250,+11.00
149,0,01457,Jay Haas,46' 6",103288,185,8607.333,+15.00
150,0,07457,Steve Flesch,46' 7",139167,249,11597.250,+10.00
150,0,10213,Dicky Pride,46' 7",101746,182,8478.833,+36.00
150,0,06527,Steve Stricker,46' 7",148637,266,12386.417,+36.00
153,0,01261,Jay Delsing,46' 8",129451,231,10787.583,+33.00
154,0,01553,John Huston,46' 9",79669,142,6639.083,+24.00
154,0,08075,Jerry Kelly,46' 9",131845,235,10987.083,+22.00
156,0,01887,Mark O'Meara,46' 10",72508,129,6042.333,+26.00
156,0,12660,Jesper Parnevik,46' 10",155601,277,12966.750,+22.00
156,0,02049,Gene Sauers,46' 10",132608,236,11050.667,+43.00
159,0,10733,Kent Jones,46' 11",135588,241,11299.000,+55.00
159,0,01619,Skip Kendall,46' 11",131082,233,10923.500,+32.00
159,0,12682,Hirofumi Miyase,46' 11",87784,156,7315.333,+57.00
162,0,20572,Rod Pampling,47' 0",162365,288,13530.417,+31.00
163,0,01926,Steve Pate,47' 1",110091,195,9174.250,+39.00
163,0,07749,Brett Quigley,47' 1",177547,314,14795.583,+38.00
165,0,21646,David Branshaw,47' 2",119425,211,9952.083,+51.00
165,0,01320,Bob Estes,47' 2",88911,157,7409.250,+20.00
167,0,20382,Stephen Leaney,47' 3",100382,177,8365.167,+41.00
168,0,21961,Charles Howell III,47' 4",143196,252,11933.000,+36.00
168,0,22548,Patrick Sheehan,47' 4",182310,321,15192.500,+55.00
170,0,23541,Ben Crane,47' 6",161900,284,13491.667,+32.00
171,0,20433,Mark Hensby,47' 8",138306,242,11525.500,+52.00
172,0,01361,Dan Forsman,47' 9",114536,200,9544.667,+32.00
172,0,23623,Bo Van Pelt,47' 9",143749,251,11979.083,+27.00
174,0,11123,Chris Couch,47' 11",102367,178,8530.583,+41.00
174,0,01928,Corey Pavin,47' 11",108093,188,9007.750,+33.00
176,0,08339,Spike McRoy,48' 0",124387,216,10365.583,+37.00
177,0,01157,Tom Byrum,48' 1",90021,156,7501.750,+33.00
178,0,01941,Tom Pernice Jr.,48' 3",141815,245,11817.917,+42.00
179,0,20580,Andre Stolz,48' 4",104403,180,8700.250,+46.00
180,0,01132,Mark Brooks,48' 5",101639,175,8469.917,+52.00
181,0,01706,Davis Love III,48' 7",132930,228,11077.500,+21.00
182,0,08881,Tripp Isenhour,48' 8",96307,165,8025.583,+33.00
183,0,01766,Billy Mayfair,48' 9",134046,229,11170.500,+57.00
184,0,20094,Jonathan Kaye,48' 10",110709,189,9225.750,+44.00
185,0,06515,Shaun Micheel,49' 1",134886,229,11240.500,+46.00
186,0,02010,Loren Roberts,49' 3",123530,209,10294.167,+44.00
186,0,02223,Bob Tway,49' 3",117513,199,9792.750,+20.00
188,0,24507,Jason Bohn,49' 6",165608,279,13800.667,+46.00
189,0,23307,Roger Tambellini,49' 11",147876,247,12323.000,+37.00
190,0,23108,Matt Kuchar,50' 6",142457,235,11871.417,+55.00
191,0,02099,Scott Simpson,51' 0",88781,145,7398.417,+28.00
192,0,19825,Darren Clarke,51' 3",70707,115,5892.250,+3.00
193,0,21893,Brian Kortan,51' 4",115837,188,9653.083,+32.00
194,0,01968,Nick Price,51' 9",61528,99,5127.333,+13.00
195,0,26420,Richard Johnson,51' 11",168191,270,14015.917,+52.00
196,0,20029,Notah Begay III,53' 8",119111,185,9925.917,+42.00
