RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,07363,Craig Bowden,31.63,99,313
2,0,06527,Steve Stricker,29.86,83,278
3,0,24138,Ian Poulter,28.66,47,164
4,0,08793,Tiger Woods,28.57,38,133
5,0,01797,Rocco Mediate,28.52,79,277
6,0,01928,Corey Pavin,28.09,75,267
7,0,10117,Bob Heintz,27.78,90,324
8,0,01381,Fred Funk,27.60,61,221
9,0,02239,Scott Verplank,27.40,57,208
10,0,10809,Jim Furyk,27.39,66,241
11,0,01320,Bob Estes,27.30,92,337
12,0,02104,Jeff Sluman,26.79,45,168
13,0,01161,Mark Calcavecchia,26.73,85,318
14,0,08075,Jerry Kelly,26.60,79,297
15,0,01142,Bart Bryant,26.55,73,275
16,0,20127,Chris Riley,26.34,59,224
17,0,01024,Billy Andrade,26.18,83,317
18,0,20229,Stewart Cink,26.12,76,291
19,0,07867,Woody Austin,26.09,84,322
20,0,12660,Jesper Parnevik,25.93,77,297
21,0,24925,Jonathan Byrd,25.86,60,232
22,0,23135,Tim Clark,25.71,63,245
23,0,12680,Shigeki Maruyama,25.66,88,343
24,0,22295,Darron Stiles,25.62,62,242
25,0,23638,Brendon de Jonge,25.56,80,313
26,0,11032,Frank Lickliter II,25.44,87,342
27,0,19846,Brian Gay,25.41,109,429
28,0,23614,Rich Beem,25.37,68,268
29,0,24502,Adam Scott,25.35,54,213
30,0,21731,Freddie Jacobson,25.17,73,290
31,0,01810,Phil Mickelson,25.13,49,195
32,0,27963,Chris Stroud,25.10,62,247
33,0,01945,Kenny Perry,24.83,73,294
34,0,22293,Heath Slocum,24.80,92,371
35,0,24140,Sean O'Hair,24.77,81,327
36,0,22046,Geoff Ogilvy,24.75,74,299
37,0,08931,Glen Day,24.50,86,351
38,0,08881,Tripp Isenhour,24.41,72,295
39,0,21350,Ryuji Imada,24.38,89,365
40,0,12195,Tom Johnson,24.18,59,244
41,0,12652,Cameron Beckman,24.04,81,337
42,0,24361,Pat Perez,23.97,58,242
43,0,01388,Robert Gamez,23.93,73,305
44,0,02206,David Toms,23.88,64,268
45,0,06567,Vijay Singh,23.82,81,340
46,0,02214,Kirk Triplett,23.79,74,311
47,0,21633,Steve Allan,23.77,53,223
47,0,26881,Jarrod Lyle,23.77,77,324
49,0,27060,John Mallinger,23.75,90,379
50,0,01948,Tim Petrovic,23.73,84,354
51,0,20628,Arron Oberholser,23.72,51,215
52,0,22405,Justin Rose,23.65,35,148
53,0,22212,Craig Lile,23.63,69,292
54,0,20623,Gavin Coles,23.43,71,303
54,0,01313,Steve Elkington,23.43,67,286
56,0,22348,Nick O'Hern,23.38,47,201
57,0,06004,Stephen Ames,23.36,57,244
58,0,08537,J.P. Hayes,23.31,83,356
59,0,24912,Will MacKenzie,23.29,85,365
60,0,12716,Charley Hoffman,23.20,84,362
61,0,24358,Robert Garrigus,23.10,88,381
61,0,23718,Nathan Green,23.10,70,303
61,0,27649,Brandt Snedeker,23.10,79,342
64,0,21959,Ted Purdy,23.04,85,369
65,0,26289,Boo Weekley,22.90,79,345
66,0,23349,Charles Warren,22.85,85,372
67,0,21806,Paul Gow,22.78,54,237
68,0,20160,Charlie Wi,22.75,76,334
69,0,06197,Michael Allen,22.62,57,252
70,0,19803,Ryan Armour,22.60,92,407
70,0,12705,Cliff Kresge,22.60,87,385
72,0,23621,Rory Sabbatini,22.59,54,239
73,0,24490,George McNeill,22.56,74,328
74,0,21753,Brian Davis,22.53,82,364
75,0,22913,John Rollins,22.50,81,360
76,0,21949,Joe Ogilvie,22.46,84,374
77,0,26360,Bubba Dickerson,22.44,46,205
78,0,07749,Brett Quigley,22.39,58,259
79,0,19824,Craig Barlow,22.33,46,206
80,0,10425,Jay Williamson,22.32,52,233
81,0,25892,Steve Wheatcroft,22.31,56,251
82,0,24507,Jason Bohn,22.29,39,175
83,0,01577,Lee Janzen,22.27,47,211
84,0,20472,Alex Cejka,22.26,71,319
84,0,24781,Hunter Mahan,22.26,61,274
86,0,07547,Craig Kanada,22.25,91,409
86,0,28158,Steve Marino,22.25,85,382
88,0,23613,Rich Barcelo,22.22,68,306
88,0,20104,Ken Duke,22.22,88,396
