RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,26360,Bubba Dickerson,22.22,18,81
2,0,20766,Padraig Harrington,21.74,15,69
3,0,22371,Aaron Baddeley,21.43,33,154
4,0,23322,Brett Wetterich,21.34,35,164
5,0,01249,John Daly,21.21,28,132
6,0,21959,Ted Purdy,20.65,32,155
7,0,25804,Bubba Watson,20.42,29,142
8,0,29718,Anthony Kim,20.41,30,147
9,0,22046,Geoff Ogilvy,19.86,28,141
10,0,06522,Ernie Els,19.81,21,106
11,0,21633,Steve Allan,19.13,22,115
12,0,01706,Davis Love III,19.05,16,84
12,0,24502,Adam Scott,19.05,20,105
14,0,25273,Andrew Buckle,18.88,27,143
15,0,21805,Harrison Frazar,18.60,32,172
16,0,23325,Vaughn Taylor,18.42,21,114
17,0,27141,J.B. Holmes,18.35,20,109
17,0,28475,Jeff Overton,18.35,20,109
19,0,24358,Robert Garrigus,18.22,39,214
20,0,26679,Kevin Stadler,18.05,24,133
21,0,02206,David Toms,17.76,19,107
22,0,25345,Carl Pettersson,17.75,30,169
23,0,25190,Jeff Quinney,17.69,26,147
24,0,08793,Tiger Woods,17.65,18,102
25,0,01945,Kenny Perry,17.59,19,108
26,0,20634,Peter Lonard,17.54,20,114
27,0,24925,Jonathan Byrd,17.43,19,109
28,0,01810,Phil Mickelson,17.35,17,98
29,0,20433,Mark Hensby,17.27,19,110
30,0,08075,Jerry Kelly,17.21,21,122
31,0,19824,Craig Barlow,17.20,16,93
31,0,12716,Charley Hoffman,17.20,27,157
33,0,02101,Joey Sindelar,16.84,16,95
34,0,24290,D.J. Brigman,16.67,16,96
34,0,20472,Alex Cejka,16.67,14,84
36,0,21646,David Branshaw,16.54,22,133
37,0,01161,Mark Calcavecchia,16.52,19,115
38,0,21949,Joe Ogilvie,16.45,25,152
39,0,24781,Hunter Mahan,16.30,15,92
40,0,23048,Eric Axley,16.28,28,172
40,0,01707,Steve Lowery,16.28,21,129
42,0,27120,Troy Matteson,16.27,27,166
43,0,23614,Rich Beem,16.26,20,123
44,0,12195,Tom Johnson,16.24,19,117
45,0,20104,Ken Duke,16.23,31,191
45,0,24490,George McNeill,16.23,25,154
47,0,02223,Bob Tway,16.22,18,111
48,0,12680,Shigeki Maruyama,16.03,21,131
49,0,20229,Stewart Cink,16.00,24,150
49,0,23800,Bryce Molder,16.00,20,125
49,0,08375,Paul Stankowski,16.00,8,50
52,0,24357,K.J. Choi,15.93,18,113
53,0,12660,Jesper Parnevik,15.83,19,120
54,0,06373,José María Olazábal,15.73,14,89
55,0,10885,Robert Allenby,15.69,24,153
55,0,01320,Bob Estes,15.69,24,153
57,0,02246,Duffy Waldorf,15.63,15,96
58,0,07223,Brian Bateman,15.58,12,77
58,0,25686,Jason Dufner,15.58,24,154
60,0,25900,Lucas Glover,15.57,19,122
60,0,01766,Billy Mayfair,15.57,19,122
62,0,27933,John Merrick,15.54,30,193
63,0,01948,Tim Petrovic,15.53,32,206
64,0,20098,Stuart Appleby,15.45,17,110
64,0,24361,Pat Perez,15.45,19,123
66,0,01035,Tommy Armour III,15.38,12,78
66,0,22405,Justin Rose,15.38,8,52
68,0,20850,Daniel Chopra,15.31,32,209
69,0,24140,Sean O'Hair,15.22,21,138
70,0,06567,Vijay Singh,15.20,26,171
71,0,23349,Charles Warren,15.18,17,112
72,0,10213,Dicky Pride,15.13,18,119
73,0,21350,Ryuji Imada,15.12,26,172
74,0,28158,Steve Marino,15.08,30,199
75,0,20623,Gavin Coles,15.04,17,113
76,0,26951,Johnson Wagner,15.00,24,160
77,0,12652,Cameron Beckman,14.96,19,127
78,0,08931,Glen Day,14.95,16,107
78,0,21806,Paul Gow,14.95,16,107
80,0,02104,Jeff Sluman,14.93,10,67
81,0,20628,Arron Oberholser,14.89,14,94
82,0,07457,Steve Flesch,14.86,22,148
83,0,21753,Brian Davis,14.84,19,128
84,0,11123,Chris Couch,14.77,22,149
85,0,01724,Jeff Maggert,14.73,19,129
86,0,01388,Robert Gamez,14.69,21,143
87,0,25892,Steve Wheatcroft,14.68,16,109
88,0,12705,Cliff Kresge,14.67,22,150
88,0,12714,Chris Tidland,14.67,11,75
90,0,27060,John Mallinger,14.63,24,164
91,0,25396,Kevin Na,14.58,21,144
91,0,23497,Tag Ridings,14.58,14,96
93,0,21209,Sergio Garcia,14.56,15,103
93,0,21961,Charles Howell III,14.56,23,158
95,0,22212,Craig Lile,14.48,21,145
96,0,07363,Craig Bowden,14.43,14,97
97,0,01142,Bart Bryant,14.41,17,118
98,0,27702,Matt Hendrix,14.29,13,91
98,0,12782,Tim Herron,14.29,25,175
98,0,23623,Bo Van Pelt,14.29,25,175
101,0,23788,D.J. Trahan,14.19,22,155
102,0,01941,Tom Pernice Jr.,14.17,18,127
103,0,10117,Bob Heintz,14.15,15,106
104,0,20645,John Senden,14.09,21,149
105,0,06034,Marco Dawson,14.07,19,135
106,0,24980,Scott Gutschewski,14.06,18,128
106,0,22293,Heath Slocum,14.06,18,128
108,0,20382,Stephen Leaney,14.04,16,114
109,0,02239,Scott Verplank,13.98,13,93
110,0,26596,Ryan Moore,13.95,18,129
111,0,23320,Ryan Palmer,13.91,21,151
111,0,27649,Brandt Snedeker,13.91,21,151
