RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
64,0,29221,Webb Simpson,163.3,3245039,552
66,0,33948,Byeong Hun An,163.4,4212097,716
67,0,27330,Josh Teater,163.5,2489129,423
67,0,58168,Davis Thompson,163.5,5357390,910
69,0,52514,Trace Crowe,163.6,3316311,563
70,0,57975,Harry Hall,163.7,4524952,768
71,0,60767,Blaine Hale Jr.,163.8,2381937,404
71,0,46441,Robby Shelton,163.8,4321413,733
71,0,52374,Brandon Wu,163.8,4262163,723
71,0,55454,Carl Yuan,163.8,3496424,593
75,0,52955,Ludvig Ãberg,163.9,4359409,739
75,0,32102,Rickie Fowler,163.9,4489594,761
77,0,55708,Hayden Buckley,164.0,4008938,679
77,0,52375,Doug Ghim,164.0,5508690,933
77,0,32791,K.H. Lee,164.0,4546170,770
77,0,57900,Chandler Phillips,164.0,4863499,824
77,0,27649,Brandt Snedeker,164.0,3387893,574
82,0,46113,Ryan McCormick,164.1,3078453,521
82,0,36871,Matt NeSmith,164.1,4299642,728
84,0,33408,Tyson Alexander,164.2,3908174,661
84,0,35310,Lanto Griffin,164.2,3747789,634
84,0,40162,Justin Lower,164.2,5432533,919
84,0,27064,Jhonattan Vegas,164.2,4067308,688
88,0,51287,Ryo Hisatsune,164.4,4788727,809
89,0,33141,Keegan Bradley,164.7,4718285,796
89,0,51766,Wyndham Clark,164.7,4002591,675
89,0,47347,Adam Schenk,164.7,5394920,910
92,0,40250,Taylor Pendrith,164.8,4492095,757
92,0,40006,Erik van Rooyen,164.8,4579719,772
94,0,33399,Adam Hadwin,164.9,4583478,772
94,0,55182,Tom Kim,164.9,4690240,790
94,0,23320,Ryan Palmer,164.9,2416350,407
97,0,24502,Adam Scott,165.0,4169453,702
98,0,27139,David Skinns,165.1,4665903,785
99,0,25900,Lucas Glover,165.2,5197984,874
99,0,50188,S.H. Kim,165.2,5708964,960
99,0,36326,David Lipsky,165.2,3818997,642
99,0,34046,Jordan Spieth,165.2,4020612,676
103,0,45522,Christiaan Bezuidenhout,165.4,4988641,838
103,0,56630,Akshay Bhatia,165.4,5340344,897
103,0,49947,Taylor Moore,165.4,5977343,1004
103,0,51890,Greyson Sigg,165.4,4851568,815
107,0,30163,Henrik Norlander,165.6,3374341,566
108,0,46717,Viktor Hovland,165.7,3334110,559
108,0,47993,Denny McCarthy,165.7,5447141,913
108,0,26476,Chez Reavie,165.7,3829000,642
111,0,37212,Paul Barjon,165.8,2734073,458
111,0,45157,Cam Davis,165.8,4608761,772
111,0,45609,Tyler Duncan,165.8,3987805,668
111,0,29478,Kevin Kisner,165.8,3049256,511
111,0,47420,Jake Knapp,165.8,4441533,744
111,0,52215,Robert MacIntyre,165.8,4412102,739
111,0,55789,Taylor Montgomery,165.8,3122072,523
118,0,51349,Nico Echavarria,166.0,4667081,781
118,0,57366,Cameron Young,166.0,4671931,782
120,0,27644,Brian Harman,166.1,5394676,902
121,0,29535,Brice Garnett,166.2,2860240,478
121,0,32839,Hideki Matsuyama,166.2,4373196,731
123,0,47504,Sam Burns,166.3,4309433,720
123,0,34098,Russell Henley,166.3,4485361,749
123,0,28252,Seamus Power,166.3,6190973,1034
126,0,22371,Aaron Baddeley,166.4,4205126,702
127,0,39324,J.J. Spaun,166.5,4962476,828
128,0,36799,Stephan Jaeger,166.6,4802687,801
128,0,48153,Matthieu Pavon,166.6,3574954,596
128,0,48887,Matt Wallace,166.6,3873610,646
131,0,32070,Rafael Campos,166.7,2838865,473
131,0,33653,Thomas Detry,166.7,4273007,712
131,0,49771,J.T. Poston,166.7,5184008,864
134,0,46046,Scottie Scheffler,166.8,4131754,688
135,0,31323,Gary Woodland,166.9,4752403,791
136,0,29936,Ryan Fox,167.0,4514186,751
136,0,29420,Billy Horschel,167.0,4677063,778
138,0,39997,Corey Conners,167.1,5226683,869
138,0,59866,Nick Dunlap,167.1,4024643,669
140,0,28237,Rory McIlroy,167.2,4212731,700
140,0,54783,Dylan Wu,167.2,4730534,786
142,0,37455,Si Woo Kim,167.3,5377029,893
142,0,26596,Ryan Moore,167.3,4528024,752
142,0,51070,Vincent Norrman,167.3,3210098,533
145,0,37275,Sam Ryder,167.4,3777465,627
146,0,54628,Lee Hodges,167.6,6113554,1013
146,0,24024,Zach Johnson,167.6,2956604,490
146,0,22405,Justin Rose,167.6,3614266,599
146,0,40115,Adam Svensson,167.6,7028763,1165
146,0,33448,Justin Thomas,167.6,4133608,685
151,0,48117,Kurt Kitayama,167.7,4871490,807
151,0,47679,Victor Perez,167.7,4363752,723
153,0,33204,Shane Lowry,168.0,4136881,684
154,0,29725,Tony Finau,168.1,4714343,779
154,0,52666,Sami Valimaki,168.1,3818245,631
156,0,30926,Chris Kirk,168.2,4479988,740
157,0,35532,Tom Hoge,168.3,6027377,995
157,0,35506,Mackenzie Hughes,168.3,5820779,961
159,0,36801,Mark Hubbard,168.4,5884952,971
159,0,47483,Will Zalatoris,168.4,4237905,699
161,0,32367,Jorge Campillo,168.5,2869115,473
161,0,54591,Ben Griffin,168.5,6340195,1045
161,0,36884,Ben Kohles,168.5,5009375,826
164,0,33968,ThorbjÃ¸rn Olesen,168.7,2738239,451
165,0,52453,Nicolai HÃ¸jgaard,168.9,3173661,522
166,0,28089,Jason Day,169.3,4004619,657
167,0,35450,Patrick Cantlay,169.5,3727532,611
168,0,40026,Daniel Berger,169.7,4142106,678
168,0,39977,Max Homa,169.7,4710432,771
168,0,30927,Brendon Todd,169.7,6226746,1019
171,0,40098,Matt Fitzpatrick,169.9,4233471,692
172,0,51634,Sahith Theegala,170.2,5747183,938
173,0,40058,Zac Blair,170.4,5404876,881
174,0,34099,Harris English,170.5,5554087,905
174,0,50525,Collin Morikawa,170.5,4708493,767
174,0,34256,Andrew Putnam,170.5,5408441,881
177,0,57362,Austin Eckroat,170.6,5324784,867
178,0,27349,Alex Noren,170.8,4340430,706
179,0,25493,Nick Taylor,171.2,5385275,874
180,0,31646,Emiliano Grillo,171.9,5496770,888
180,0,46414,Aaron Rai,171.9,5519411,892
182,0,49960,Sepp Straka,172.4,4687071,755
183,0,48081,Xander Schauffele,172.6,5069761,816
184,0,30911,Tommy Fleetwood,173.3,4797262,769
