RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
95,0,54591,Ben Griffin,183.3,2494880,378
95,0,32839,Hideki Matsuyama,183.3,1840726,279
97,0,31646,Emiliano Grillo,183.4,1901102,288
97,0,50525,Collin Morikawa,183.4,2052883,311
99,0,50095,Austin Smotherman,183.5,971325,147
100,0,56149,Wilson Furr,183.8,1137889,172
100,0,34563,Chesson Hadley,183.8,1528585,231
102,0,34374,Erik Barnes,183.9,953095,144
102,0,59442,Parker Coody,183.9,1032528,156
104,0,59866,Nick Dunlap,184.1,1822170,275
105,0,51890,Greyson Sigg,184.2,1452484,219
106,0,49947,Taylor Moore,184.3,2301906,347
107,0,32102,Rickie Fowler,184.5,1779858,268
107,0,51070,Vincent Norrman,184.5,916517,138
109,0,52955,Ludvig Ãberg,184.6,1927353,290
109,0,35450,Patrick Cantlay,184.6,1534900,231
109,0,35461,Beau Hossler,184.6,2193231,330
112,0,33408,Tyson Alexander,184.7,1529485,230
112,0,37275,Sam Ryder,184.7,1695833,255
112,0,58168,Davis Thompson,184.7,2214305,333
115,0,54628,Lee Hodges,184.8,2062046,310
116,0,29725,Tony Finau,184.9,2083698,313
116,0,51287,Ryo Hisatsune,184.9,1823405,274
116,0,48119,Ben Taylor,184.9,1204632,181
116,0,51634,Sahith Theegala,184.9,2489834,374
120,0,35506,Mackenzie Hughes,185.0,2291223,344
120,0,47347,Adam Schenk,185.0,2057882,309
120,0,48887,Matt Wallace,185.0,1605017,241
123,0,29908,C.T. Pan,185.1,1506287,226
124,0,40115,Adam Svensson,185.2,2446826,367
124,0,52666,Sami Valimaki,185.2,1473520,221
126,0,29221,Webb Simpson,185.3,1187120,178
127,0,55893,Sam Stevens,185.5,2243281,336
128,0,51997,Andrew Novak,185.6,2137876,320
129,0,26596,Ryan Moore,185.8,1538084,230
129,0,46340,Alex Smalley,185.8,1538270,230
131,0,28252,Seamus Power,185.9,2348477,351
132,0,60067,Joe Highsmith,186.1,1647979,246
132,0,36326,David Lipsky,186.1,1480968,221
132,0,39546,Keith Mitchell,186.1,2338456,349
135,0,32070,Rafael Campos,186.4,1114083,166
136,0,34046,Jordan Spieth,186.6,1800117,268
137,0,48699,Callum Tarren,186.9,1345405,200
138,0,31323,Gary Woodland,187.0,1905170,283
139,0,34587,Chan Kim,187.8,1960397,290
139,0,40250,Taylor Pendrith,187.8,2123380,314
141,0,23320,Ryan Palmer,187.9,831917,123
142,0,32367,Jorge Campillo,188.0,1110145,164
142,0,45609,Tyler Duncan,188.0,1245305,184
142,0,27064,Jhonattan Vegas,188.0,1746438,258
145,0,29535,Brice Garnett,188.1,1171619,173
146,0,48319,Tom Whitney,188.2,1266626,187
147,0,45157,Cam Davis,188.3,1985854,293
147,0,40098,Matt Fitzpatrick,188.3,1728978,255
149,0,48117,Kurt Kitayama,188.4,1980027,292
150,0,52372,Cameron Champ,188.5,1242090,183
150,0,52453,Nicolai HÃ¸jgaard,188.5,1058766,156
152,0,47591,Eric Cole,188.6,2708357,399
153,0,29420,Billy Horschel,188.7,1711876,252
154,0,39997,Corey Conners,188.8,2270354,334
154,0,39977,Max Homa,188.8,1834865,270
156,0,28089,Jason Day,189.0,1701243,250
157,0,47483,Will Zalatoris,189.4,1370477,201
158,0,33448,Justin Thomas,189.5,1657954,243
159,0,27129,Luke List,189.6,1768132,259
159,0,45242,Kevin Yu,189.6,1760853,258
161,0,47806,Raul Pereda,189.7,710290,104
162,0,40026,Daniel Berger,189.8,1619025,237
162,0,30163,Henrik Norlander,189.8,1414166,207
164,0,28237,Rory McIlroy,190.0,1839547,269
165,0,47663,Kevin Dougherty,190.1,1279560,187
166,0,28420,Ryan Brehm,190.2,1034135,151
167,0,36801,Mark Hubbard,190.5,2509787,366
168,0,50188,S.H. Kim,190.9,2569749,374
169,0,38991,Alejandro Tosti,191.1,1747262,254
170,0,34255,Joseph Bramlett,191.3,1976287,287
171,0,39971,Sungjae Im,191.8,2403453,348
171,0,52215,Robert MacIntyre,191.8,1712006,248
173,0,36799,Stephan Jaeger,191.9,2134900,309
174,0,33968,ThorbjÃ¸rn Olesen,192.1,1092461,158
174,0,46414,Aaron Rai,192.1,2088946,302
176,0,37378,Min Woo Lee,192.7,1678398,242
177,0,48867,Matti Schmid,193.2,1836152,264
178,0,55182,Tom Kim,193.9,2093602,300
179,0,37455,Si Woo Kim,194.0,2227600,319
179,0,24502,Adam Scott,194.0,1794703,257
181,0,27349,Alex Noren,195.6,1640432,233
182,0,34099,Harris English,195.7,2121000,301
183,0,48081,Xander Schauffele,195.8,2164429,307
184,0,30911,Tommy Fleetwood,197.1,1709670,241
