RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
40,0,23623,Bo Van Pelt,1.474,119.425,81,1.497,1.437
40,0,25632,Jimmy Walker,1.474,72.227,49,1.497,1.453
40,0,19913,Ron Whittaker,1.474,57.497,39,1.485,1.457
71,0,21633,Steve Allan,1.473,63.347,43,1.489,1.447
71,0,20098,Stuart Appleby,1.473,91.340,62,1.495,1.405
71,0,19803,Ryan Armour,1.473,98.715,67,1.485,1.457
71,0,24227,Justin Bolli,1.473,101.661,69,1.491,1.439
71,0,01139,Olin Browne,1.473,97.185,66,1.506,1.445
71,0,26500,Alejandro Cañizares,1.473,60.383,41,1.493,1.415
71,0,20472,Alex Cejka,1.473,76.613,52,1.500,1.433
71,0,01226,Fred Couples,1.473,50.074,34,1.483,1.461
71,0,08931,Glen Day,1.473,70.706,48,1.495,1.457
71,0,21461,Kenneth Ferrie,1.473,80.993,55,1.493,1.437
71,0,24358,Robert Garrigus,1.473,94.258,64,1.495,1.445
71,0,06643,Paul Goydos,1.473,95.718,65,1.500,1.427
71,0,20766,Padraig Harrington,1.473,38.292,26,1.491,1.439
71,0,06575,Dudley Hart,1.473,94.267,64,1.504,1.403
71,0,27141,J.B. Holmes,1.473,64.790,44,1.487,1.449
71,0,10733,Kent Jones,1.473,72.182,49,1.500,1.445
71,0,29718,Anthony Kim,1.473,95.725,65,1.497,1.453
71,0,23108,Matt Kuchar,1.473,94.252,64,1.491,1.457
71,0,22806,Doug LaBelle II,1.473,66.289,45,1.487,1.447
71,0,10860,Justin Leonard,1.473,114.924,78,1.487,1.459
71,0,24781,Hunter Mahan,1.473,106.048,72,1.491,1.413
71,0,27060,John Mallinger,1.473,114.919,78,1.489,1.453
71,0,28158,Steve Marino,1.473,129.621,88,1.493,1.431
71,0,25842,Jon Mills,1.473,82.460,56,1.495,1.443
71,0,01928,Corey Pavin,1.473,73.668,50,1.489,1.445
71,0,23621,Rory Sabbatini,1.473,98.683,67,1.489,1.439
71,0,22548,Patrick Sheehan,1.473,139.952,95,1.502,1.441
71,0,06567,Vijay Singh,1.473,91.313,62,1.487,1.463
71,0,12309,Bob Sowards,1.473,63.337,43,1.491,1.445
71,0,27963,Chris Stroud,1.473,92.827,63,1.497,1.459
71,0,06595,Kevin Sutherland,1.473,126.679,86,1.487,1.449
71,0,23788,D.J. Trahan,1.473,106.084,72,1.491,1.431
71,0,08385,Omar Uresti,1.473,80.999,55,1.497,1.449
71,0,27770,Camilo Villegas,1.473,86.893,59,1.520,1.447
105,0,23778,Brad Adamonis,1.472,104.486,71,1.504,1.393
105,0,23048,Eric Axley,1.472,128.051,87,1.497,1.437
105,0,12652,Cameron Beckman,1.472,89.784,61,1.491,1.443
105,0,20623,Gavin Coles,1.472,54.473,37,1.485,1.453
105,0,22621,Ben Curtis,1.472,100.072,68,1.487,1.449
105,0,21753,Brian Davis,1.472,147.175,100,1.506,1.441
105,0,23125,Brad Elder,1.472,73.606,50,1.489,1.449
105,0,30750,Tommy Gainey,1.472,58.879,40,1.502,1.437
105,0,01388,Robert Gamez,1.472,94.212,64,1.493,1.395
105,0,12782,Tim Herron,1.472,114.834,78,1.495,1.437
105,0,01941,Tom Pernice Jr.,1.472,142.797,97,1.491,1.431
105,0,26476,Chez Reavie,1.472,136.921,93,1.489,1.445
105,0,25562,Andres Romero,1.472,66.231,45,1.481,1.433
105,0,24502,Adam Scott,1.472,50.046,34,1.485,1.463
105,0,21878,Mark Wilson,1.472,157.455,107,1.493,1.437
120,0,01035,Tommy Armour III,1.471,95.639,65,1.497,1.427
120,0,12510,Chad Campbell,1.471,133.850,91,1.491,1.441
120,0,25364,Paul Casey,1.471,45.597,31,1.483,1.447
120,0,23135,Tim Clark,1.471,102.998,70,1.495,1.441
120,0,06251,Chris DiMarco,1.471,105.929,72,1.502,1.417
120,0,10809,Jim Furyk,1.471,123.572,84,1.487,1.425
120,0,20105,Jeff Gove,1.471,57.357,39,1.495,1.441
120,0,23718,Nathan Green,1.471,105.885,72,1.493,1.411
120,0,30925,Dustin Johnson,1.471,100.016,68,1.489,1.429
120,0,08075,Jerry Kelly,1.471,111.824,76,1.495,1.423
120,0,01707,Steve Lowery,1.471,92.673,63,1.495,1.441
120,0,27933,John Merrick,1.471,102.957,70,1.500,1.447
120,0,20443,Jin Park,1.471,95.593,65,1.497,1.439
120,0,01948,Tim Petrovic,1.471,110.302,75,1.489,1.391
120,0,25190,Jeff Quinney,1.471,91.224,62,1.485,1.395
120,0,12602,Dean Wilson,1.471,126.504,86,1.497,1.423
136,0,06034,Marco Dawson,1.470,67.613,46,1.524,1.395
136,0,06621,Joe Durant,1.470,113.216,77,1.499,1.366
136,0,11032,Frank Lickliter II,1.470,135.243,92,1.510,1.429
136,0,25396,Kevin Na,1.470,119.094,81,1.506,1.439
136,0,01945,Kenny Perry,1.470,126.457,86,1.487,1.397
141,0,22371,Aaron Baddeley,1.469,82.291,56,1.491,1.439
141,0,22892,Jason Gore,1.469,86.668,59,1.500,1.385
141,0,21731,Freddie Jacobson,1.469,92.547,63,1.489,1.399
141,0,26420,Richard Johnson,1.469,70.528,48,1.485,1.443
141,0,24024,Zach Johnson,1.469,111.646,76,1.489,1.441
141,0,24140,Sean O'Hair,1.469,94.022,64,1.487,1.423
141,0,12660,Jesper Parnevik,1.469,105.800,72,1.487,1.421
141,0,07749,Brett Quigley,1.469,91.101,62,1.491,1.308
141,0,26951,Johnson Wagner,1.469,95.486,65,1.497,1.433
150,0,27561,Nick Flanagan,1.468,110.083,75,1.487,1.389
150,0,12716,Charley Hoffman,1.468,127.747,87,1.487,1.407
150,0,27120,Troy Matteson,1.468,126.248,86,1.491,1.433
150,0,20572,Rod Pampling,1.468,91.001,62,1.500,1.429
150,0,21959,Ted Purdy,1.468,66.066,45,1.493,1.403
150,0,28780,Nicholas Thompson,1.468,129.141,88,1.500,1.387
150,0,23349,Charles Warren,1.468,96.880,66,1.485,1.439
150,0,26289,Boo Weekley,1.468,101.270,69,1.493,1.427
158,0,07867,Woody Austin,1.467,134.982,92,1.497,1.405
158,0,28089,Jason Day,1.467,108.589,74,1.500,1.387
158,0,25900,Lucas Glover,1.467,117.394,80,1.483,1.421
158,0,21350,Ryuji Imada,1.467,98.273,67,1.483,1.352
158,0,12680,Shigeki Maruyama,1.467,63.081,43,1.487,1.423
158,0,02002,John Riegger,1.467,82.130,56,1.491,1.409
158,0,27649,Brandt Snedeker,1.467,104.151,71,1.485,1.437
158,0,10423,Mike Weir,1.467,99.762,68,1.497,1.435
166,0,23353,J.J. Henry,1.466,137.779,94,1.489,1.346
167,0,06004,Stephen Ames,1.465,106.977,73,1.502,1.358
167,0,01024,Billy Andrade,1.465,73.274,50,1.487,1.435
167,0,25720,Chad Collins,1.465,89.373,61,1.495,1.427
167,0,21961,Charles Howell III,1.465,121.581,83,1.487,1.409
167,0,26679,Kevin Stadler,1.465,86.449,59,1.491,1.421
172,0,24924,Bill Haas,1.464,127.347,87,1.493,1.413
172,0,02223,Bob Tway,1.464,71.717,49,1.495,1.413
172,0,20160,Charlie Wi,1.464,128.871,88,1.504,1.417
175,0,24925,Jonathan Byrd,1.463,114.128,78,1.506,1.401
175,0,20850,Daniel Chopra,1.463,96.538,66,1.491,1.413
177,0,06573,Brandt Jobe,1.462,58.478,40,1.483,1.431
177,0,26668,Marc Turnesa,1.462,102.365,70,1.485,1.419
179,0,24361,Pat Perez,1.461,105.186,72,1.485,1.423
180,0,12826,Paul Claxton,1.460,67.162,46,1.493,1.403
180,0,01320,Bob Estes,1.460,103.652,71,1.500,1.385
180,0,24912,Will MacKenzie,1.460,83.221,57,1.483,1.405
180,0,23797,Brett Rumford,1.460,81.736,56,1.483,1.395
180,0,24663,Y.E. Yang,1.460,106.587,73,1.485,1.427
185,0,21209,Sergio Garcia,1.459,71.511,49,1.481,1.419
186,0,01577,Lee Janzen,1.458,99.124,68,1.483,1.421
187,0,23409,James Driscoll,1.457,93.276,64,1.485,1.399
187,0,20157,Retief Goosen,1.457,53.897,37,1.481,1.395
189,0,06197,Michael Allen,1.455,103.279,71,1.512,1.399
190,0,01142,Bart Bryant,1.453,103.184,71,1.487,1.393
191,0,23540,Jason Allred,1.452,65.325,45,1.485,1.397
191,0,20645,John Senden,1.452,103.101,71,1.483,1.403
193,0,01161,Mark Calcavecchia,1.451,68.175,47,1.481,1.364
193,0,10585,Scott McCarron,1.451,72.564,50,1.487,1.409
195,0,27214,Kevin Streelman,1.448,127.413,88,1.508,1.391
196,0,12823,Carlos Franco,1.447,66.560,46,1.479,1.393
196,0,19846,Brian Gay,1.447,125.877,87,1.479,1.393
