RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,25900,Lucas Glover,7.5
2,0,28089,Jason Day,7.4
3,0,24781,Hunter Mahan,7.0
4,0,06527,Steve Stricker,6.9
5,0,32102,Rickie Fowler,6.8
6,0,24357,K.J. Choi,6.7
6,0,26596,Ryan Moore,6.7
8,0,02206,David Toms,6.6
9,0,21209,Sergio Garcia,6.5
9,0,20157,Retief Goosen,6.5
11,0,22371,Aaron Baddeley,6.4
11,0,27095,Nick Watney,6.4
13,0,23983,Luke Donald,6.3
13,0,26331,Charl Schwartzel,6.3
15,0,11123,Chris Couch,6.2
16,0,20645,John Senden,6.1
16,0,29221,Webb Simpson,6.1
18,0,23638,Brendon de Jonge,6.0
18,0,21731,Freddie Jacobson,6.0
18,0,28158,Steve Marino,6.0
18,0,25572,Graeme McDowell,6.0
18,0,27214,Kevin Streelman,6.0
23,0,26758,David Hearn,5.9
23,0,24024,Zach Johnson,5.9
23,0,25345,Carl Pettersson,5.9
23,0,25562,Andres Romero,5.9
23,0,27649,Brandt Snedeker,5.9
23,0,20160,Charlie Wi,5.9
29,0,10885,Robert Allenby,5.8
29,0,24604,Hunter Haas,5.8
29,0,27933,John Merrick,5.8
29,0,21878,Mark Wilson,5.8
33,0,06522,Ernie Els,5.7
33,0,19846,Brian Gay,5.7
33,0,23108,Matt Kuchar,5.7
33,0,25396,Kevin Na,5.7
33,0,28475,Jeff Overton,5.7
33,0,24138,Ian Poulter,5.7
39,0,23541,Ben Crane,5.6
39,0,21753,Brian Davis,5.6
39,0,24924,Bill Haas,5.6
39,0,20766,Padraig Harrington,5.6
39,0,21961,Charles Howell III,5.6
39,0,22046,Geoff Ogilvy,5.6
39,0,26476,Chez Reavie,5.6
46,0,29910,Blake Adams,5.5
46,0,28679,Fabián Gómez,5.5
46,0,01577,Lee Janzen,5.5
46,0,06573,Brandt Jobe,5.5
46,0,30925,Dustin Johnson,5.5
46,0,27936,Martin Laird,5.5
46,0,22961,David Mathis,5.5
46,0,24361,Pat Perez,5.5
46,0,33419,Cameron Tringale,5.5
46,0,25804,Bubba Watson,5.5
46,0,24663,Y.E. Yang,5.5
57,0,20593,Greg Chalmers,5.4
57,0,23548,Bill Lunde,5.4
57,0,23800,Bryce Molder,5.4
57,0,20572,Rod Pampling,5.4
57,0,25818,Scott Piercy,5.4
57,0,32150,Michael Thompson,5.4
57,0,26951,Johnson Wagner,5.4
64,0,10733,Kent Jones,5.3
64,0,19970,Robert Karlsson,5.3
64,0,31323,Gary Woodland,5.3
67,0,21407,Arjun Atwal,5.2
67,0,20229,Stewart Cink,5.2
67,0,10809,Jim Furyk,5.2
67,0,22913,John Rollins,5.2
71,0,20498,Briny Baird,5.1
71,0,12652,Cameron Beckman,5.1
71,0,10505,Shane Bertsch,5.1
71,0,20070,Matt Bettencourt,5.1
71,0,27141,J.B. Holmes,5.1
71,0,31202,William McGirt,5.1
71,0,27770,Camilo Villegas,5.1
78,0,33141,Keegan Bradley,5.0
78,0,24925,Jonathan Byrd,5.0
78,0,24358,Robert Garrigus,5.0
78,0,08075,Jerry Kelly,5.0
78,0,26851,Marc Leishman,5.0
78,0,27466,Spencer Levin,5.0
78,0,01810,Phil Mickelson,5.0
78,0,21949,Joe Ogilvie,5.0
78,0,06567,Vijay Singh,5.0
78,0,08375,Paul Stankowski,5.0
78,0,30110,Kyle Stanley,5.0
78,0,27330,Josh Teater,5.0
78,0,26287,Roland Thatcher,5.0
91,0,20848,Ángel Cabrera,4.9
91,0,12510,Chad Campbell,4.9
91,0,25686,Jason Dufner,4.9
91,0,30750,Tommy Gainey,4.9
91,0,08537,J.P. Hayes,4.9
91,0,23353,J.J. Henry,4.9
91,0,12716,Charley Hoffman,4.9
91,0,22378,Trevor Immelman,4.9
91,0,27974,Sung Kang,4.9
91,0,22348,Nick O'Hern,4.9
91,0,25240,D.A. Points,4.9
91,0,23497,Tag Ridings,4.9
91,0,24502,Adam Scott,4.9
104,0,07867,Woody Austin,4.8
104,0,24507,Jason Bohn,4.8
104,0,22621,Ben Curtis,4.8
104,0,01766,Billy Mayfair,4.8
104,0,27939,Matt McQuillan,4.8
104,0,24140,Sean O'Hair,4.8
104,0,27963,Chris Stroud,4.8
104,0,27064,Jhonattan Vegas,4.8
104,0,25632,Jimmy Walker,4.8
113,0,24490,George McNeill,4.7
113,0,28620,Aron Price,4.7
113,0,28486,Michael Putnam,4.7
113,0,31193,Jim Renner,4.7
113,0,22405,Justin Rose,4.7
113,0,23325,Vaughn Taylor,4.7
113,0,26668,Marc Turnesa,4.7
120,0,24846,Ricky Barnes,4.6
120,0,28087,Kris Blanks,4.6
120,0,25274,Steven Bowditch,4.6
120,0,07457,Steve Flesch,4.6
120,0,30926,Chris Kirk,4.6
120,0,10860,Justin Leonard,4.6
120,0,23623,Bo Van Pelt,4.6
127,0,23718,Nathan Green,4.5
127,0,32876,Martin Piller,4.5
127,0,26679,Kevin Stadler,4.5
127,0,12602,Dean Wilson,4.5
131,0,06004,Stephen Ames,4.4
131,0,12782,Tim Herron,4.4
131,0,29478,Kevin Kisner,4.4
131,0,10585,Scott McCarron,4.4
131,0,20436,Garrett Willis,4.4
136,0,21805,Harrison Frazar,4.3
136,0,08725,Tom Gillis,4.3
136,0,06643,Paul Goydos,4.3
136,0,33413,Ben Martin,4.3
136,0,01948,Tim Petrovic,4.3
136,0,25457,Alexandre Rocha,4.3
136,0,23621,Rory Sabbatini,4.3
136,0,29518,Brendan Steele,4.3
144,0,24290,D.J. Brigman,4.2
144,0,23409,James Driscoll,4.2
144,0,06621,Joe Durant,4.2
144,0,26300,Matt Jones,4.2
144,0,29718,Anthony Kim,4.2
144,0,06515,Shaun Micheel,4.2
144,0,20127,Chris Riley,4.2
144,0,30692,Scott Stallings,4.2
144,0,34072,Will Strickler,4.2
153,0,01116,Michael Bradley,4.1
153,0,06251,Chris DiMarco,4.1
153,0,01313,Steve Elkington,4.1
153,0,29420,Billy Horschel,4.1
153,0,26420,Richard Johnson,4.1
153,0,35087,Bio Kim,4.1
153,0,01706,Davis Love III,4.1
153,0,27120,Troy Matteson,4.1
161,0,09011,David Duval,4.0
161,0,32698,Bobby Gates,4.0
161,0,21350,Ryuji Imada,4.0
161,0,23320,Ryan Palmer,4.0
161,0,22293,Heath Slocum,4.0
161,0,26289,Boo Weekley,4.0
167,0,34255,Joseph Bramlett,3.9
167,0,23673,Michael Connell,3.9
167,0,31557,Jim Herman,3.9
167,0,30711,Colt Knost,3.9
167,0,26881,Jarrod Lyle,3.9
172,0,32366,Kevin Chappell,3.8
172,0,29720,Andres Gonzales,3.8
174,0,31401,Zack Miller,3.7
174,0,33911,Nate Smith,3.7
176,0,32640,Troy Merritt,3.6
177,0,20472,Alex Cejka,3.5
177,0,27797,Derek Lamely,3.5
177,0,23788,D.J. Trahan,3.5
180,0,20098,Stuart Appleby,3.4
180,0,23614,Rich Beem,3.4
180,0,01797,Rocco Mediate,3.4
183,0,24980,Scott Gutschewski,3.2
183,0,30946,Alex Prugh,3.2
185,0,25444,Justin Hicks,3.0
185,0,25834,Daniel Summerhays,3.0
