RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,23983,Luke Donald,+.286,98,+28.00
2,0,23108,Matt Kuchar,+.340,159,+54.00
3,0,02206,David Toms,+.343,99,+34.00
4,0,27649,Brandt Snedeker,+.349,192,+67.00
5,0,24024,Zach Johnson,+.352,193,+68.00
6,0,22405,Justin Rose,+.354,113,+40.00
7,0,30925,Dustin Johnson,+.365,156,+57.00
8,0,28089,Jason Day,+.377,122,+46.00
8,0,08793,Tiger Woods,+.377,106,+40.00
10,0,01320,Bob Estes,+.381,160,+61.00
11,0,06522,Ernie Els,+.383,133,+51.00
12,0,22046,Geoff Ogilvy,+.393,163,+64.00
13,0,25396,Kevin Na,+.396,197,+78.00
13,0,22913,John Rollins,+.396,154,+61.00
15,0,21961,Charles Howell III,+.402,169,+68.00
15,0,06573,Brandt Jobe,+.402,97,+39.00
17,0,28237,Rory McIlroy,+.404,99,+40.00
18,0,20160,Charlie Wi,+.405,232,+94.00
19,0,21753,Brian Davis,+.407,189,+77.00
20,0,24361,Pat Perez,+.408,179,+73.00
21,0,01810,Phil Mickelson,+.412,148,+61.00
22,0,24138,Ian Poulter,+.413,92,+38.00
23,0,01724,Jeff Maggert,+.416,190,+79.00
24,0,28307,Matt Every,+.419,155,+65.00
25,0,24924,Bill Haas,+.422,135,+57.00
26,0,21878,Mark Wilson,+.423,182,+77.00
27,0,25686,Jason Dufner,+.424,118,+50.00
28,0,27895,Jonas Blixt,+.425,174,+74.00
29,0,31202,William McGirt,+.427,192,+82.00
30,0,20593,Greg Chalmers,+.428,201,+86.00
31,0,23800,Bryce Molder,+.429,140,+60.00
32,0,06527,Steve Stricker,+.430,121,+52.00
33,0,29221,Webb Simpson,+.431,144,+62.00
34,0,22371,Aaron Baddeley,+.432,162,+70.00
34,0,27466,Spencer Levin,+.432,185,+80.00
34,0,23320,Ryan Palmer,+.432,192,+83.00
37,0,29926,Danny Lee,+.434,143,+62.00
38,0,29420,Billy Horschel,+.435,108,+47.00
38,0,25804,Bubba Watson,+.435,131,+57.00
40,0,25632,Jimmy Walker,+.436,257,+112.00
41,0,30852,Ryo Ishikawa,+.437,103,+45.00
42,0,26329,Louis Oosthuizen,+.438,96,+42.00
43,0,26851,Marc Leishman,+.439,214,+94.00
43,0,20645,John Senden,+.439,139,+61.00
45,0,06567,Vijay Singh,+.440,191,+84.00
46,0,19846,Brian Gay,+.441,202,+89.00
47,0,27963,Chris Stroud,+.444,198,+88.00
48,0,20623,Gavin Coles,+.445,155,+69.00
49,0,24357,K.J. Choi,+.446,139,+62.00
50,0,35139,Richard Lee,+.447,152,+68.00
51,0,33419,Cameron Tringale,+.450,169,+76.00
52,0,25834,Daniel Summerhays,+.452,146,+66.00
53,0,11123,Chris Couch,+.454,130,+59.00
54,0,28455,Will Claxton,+.457,199,+91.00
54,0,25240,D.A. Points,+.457,162,+74.00
56,0,28500,Martin Flores,+.458,249,+114.00
56,0,01766,Billy Mayfair,+.458,214,+98.00
58,0,32102,Rickie Fowler,+.459,170,+78.00
58,0,33122,Russell Knox,+.459,122,+56.00
58,0,20572,Rod Pampling,+.459,170,+78.00
61,0,34021,Bud Cauley,+.460,239,+110.00
62,0,23718,Nathan Green,+.461,115,+53.00
62,0,26758,David Hearn,+.461,217,+100.00
64,0,32200,Roberto Castro,+.462,143,+66.00
64,0,23638,Brendon de Jonge,+.462,210,+97.00
64,0,21528,Henrik Stenson,+.462,91,+42.00
67,0,23623,Bo Van Pelt,+.463,177,+82.00
68,0,31558,J.J. Killeen,+.465,213,+99.00
68,0,23621,Rory Sabbatini,+.465,200,+93.00
70,0,32366,Kevin Chappell,+.466,193,+90.00
70,0,10860,Justin Leonard,+.466,146,+68.00
72,0,24358,Robert Garrigus,+.467,169,+79.00
72,0,20766,Padraig Harrington,+.467,135,+63.00
72,0,27060,John Mallinger,+.467,165,+77.00
75,0,26596,Ryan Moore,+.468,188,+88.00
76,0,27797,Derek Lamely,+.471,153,+72.00
76,0,25818,Scott Piercy,+.471,204,+96.00
76,0,22293,Heath Slocum,+.471,170,+80.00
76,0,29518,Brendan Steele,+.471,172,+81.00
80,0,20104,Ken Duke,+.472,218,+103.00
80,0,28475,Jeff Overton,+.472,212,+100.00
80,0,30927,Brendon Todd,+.472,193,+91.00
83,0,10809,Jim Furyk,+.474,135,+64.00
83,0,10213,Dicky Pride,+.474,133,+63.00
83,0,26951,Johnson Wagner,+.474,175,+83.00
86,0,25345,Carl Pettersson,+.475,200,+95.00
87,0,30110,Kyle Stanley,+.476,164,+78.00
88,0,01706,Davis Love III,+.477,128,+61.00
88,0,27095,Nick Watney,+.477,172,+82.00
90,0,20098,Stuart Appleby,+.479,140,+67.00
90,0,22378,Trevor Immelman,+.479,142,+68.00
92,0,27141,J.B. Holmes,+.480,177,+85.00
92,0,26331,Charl Schwartzel,+.480,102,+49.00
94,0,29476,Kyle Reifers,+.481,154,+74.00
95,0,27214,Kevin Streelman,+.482,168,+81.00
