RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,21528,Henrik Stenson,74.12,126,170,-0.16
2,0,28775,Nate Lashley,73.24,104,142,-0.13
3,0,32150,Michael Thompson,72.96,170,233,-0.11
4,0,27214,Kevin Streelman,72.92,237,325,-0.15
5,0,19803,Ryan Armour,72.75,267,367,-0.17
6,0,34076,Joel Dahmen,72.55,185,255,-0.10
7,0,37275,Sam Ryder,72.26,198,274,-0.18
8,0,34046,Jordan Spieth,72.17,166,230,-0.16
9,0,29908,C.T. Pan,71.72,246,343,-0.16
10,0,26476,Chez Reavie,71.49,168,235,-0.18
11,0,33122,Russell Knox,71.43,205,287,-0.16
12,0,33399,Adam Hadwin,71.32,194,272,-0.15
13,0,34098,Russell Henley,71.30,154,216,-0.16
14,0,33204,Shane Lowry,71.21,141,198,-0.15
15,0,34256,Andrew Putnam,71.03,206,290,-0.17
16,0,24925,Jonathan Byrd,71.00,142,200,-0.16
17,0,26596,Ryan Moore,70.43,181,257,-0.15
18,0,33141,Keegan Bradley,70.40,245,348,-0.17
19,0,39324,J.J. Spaun,70.26,189,269,-0.16
20,0,30110,Kyle Stanley,69.92,186,266,-0.20
21,0,22405,Justin Rose,69.90,137,196,-0.18
22,0,32448,James Hahn,69.34,199,287,-0.22
23,0,26851,Marc Leishman,69.29,185,267,-0.22
24,0,23325,Vaughn Taylor,69.26,205,296,-0.16
25,0,37189,Harold Varner III,69.21,209,302,-0.16
26,0,22056,Cameron Percy,69.18,101,146,-0.17
27,0,33418,Shawn Stefani,69.03,156,226,-0.15
28,0,23621,Rory Sabbatini,69.02,205,297,-0.10
29,0,46435,Austin Cook,68.82,256,372,-0.16
30,0,32757,Patton Kizzire,68.77,196,285,-0.17
31,0,40058,Zac Blair,68.75,110,160,-0.20
32,0,29478,Kevin Kisner,68.62,164,239,-0.23
33,0,34174,John Huh,68.60,249,363,-0.18
34,0,29420,Billy Horschel,68.51,211,308,-0.14
35,0,40026,Daniel Berger,68.48,189,276,-0.08
36,0,29485,Brett Stegmaier,68.36,121,177,-0.12
37,0,47959,Bryson DeChambeau,68.32,207,303,-0.19
38,0,27556,Ted Potter Jr.,68.25,187,274,-0.20
39,0,35450,Patrick Cantlay,68.18,150,220,-0.21
40,0,32254,Xinjun Zhang,67.76,166,245,-0.10
41,0,23541,Ben Crane,67.60,121,179,-0.18
42,0,39328,Conrad Shindler,67.39,124,184,-0.15
43,0,23353,J.J. Henry,67.32,171,254,-0.18
44,0,37278,Nicholas Lindheim,67.31,175,260,-0.17
45,0,25198,Francesco Molinari,67.28,146,217,-0.20
46,0,30944,Jason Kokrak,67.25,232,345,-0.16
47,0,31202,William McGirt,67.22,203,302,-0.16
48,0,36799,Stephan Jaeger,66.97,146,218,-0.14
49,0,35545,Blayne Barber,66.94,164,245,-0.15
50,0,25818,Scott Piercy,66.92,178,266,-0.17
51,0,34363,Tyrrell Hatton,66.88,105,157,-0.07
52,0,26300,Matt Jones,66.85,121,181,-0.07
53,0,26758,David Hearn,66.67,132,198,-0.17
54,0,25493,Nick Taylor,66.55,183,275,-0.14
55,0,47347,Adam Schenk,66.54,177,266,-0.10
56,0,24024,Zach Johnson,66.44,198,298,-0.24
57,0,31560,Brian Stuard,66.38,229,345,-0.23
58,0,32366,Kevin Chappell,66.36,144,217,-0.16
58,0,26951,Johnson Wagner,66.36,146,220,-0.15
60,0,35879,Kelly Kraft,66.34,203,306,-0.22
61,0,32102,Rickie Fowler,66.29,177,267,-0.24
62,0,28237,Rory McIlroy,66.25,106,160,-0.22
63,0,31646,Emiliano Grillo,66.23,200,302,-0.22
64,0,27141,J.B. Holmes,66.01,167,253,-0.13
65,0,36699,Patrick Rodgers,65.99,194,294,-0.14
66,0,26499,Rafa Cabrera Bello,65.91,116,176,-0.22
67,0,29518,Brendan Steele,65.87,137,208,-0.18
68,0,29725,Tony Finau,65.82,181,275,-0.22
69,0,19846,Brian Gay,65.76,217,330,-0.24
70,0,29221,Webb Simpson,65.59,204,311,-0.18
71,0,24138,Ian Poulter,65.52,133,203,-0.19
72,0,10809,Jim Furyk,65.46,127,194,-0.19
73,0,08793,Tiger Woods,65.45,144,220,-0.15
74,0,28252,Seamus Power,65.41,174,266,-0.14
75,0,34360,Patrick Reed,65.38,153,234,-0.15
76,0,27349,Alex Noren,65.26,124,190,-0.22
76,0,35891,Cameron Smith,65.26,139,213,-0.22
78,0,49964,Aaron Wise,65.14,185,284,-0.20
79,0,28679,Fabián Gómez,65.13,198,304,-0.18
80,0,35544,Andrew Yun,64.93,87,134,-0.20
81,0,25396,Kevin Na,64.87,181,279,-0.22
82,0,24781,Hunter Mahan,64.86,120,185,-0.18
82,0,23320,Ryan Palmer,64.86,144,222,-0.10
82,0,24502,Adam Scott,64.86,168,259,-0.17
85,0,23108,Matt Kuchar,64.85,155,239,-0.20
86,0,45609,Tyler Duncan,64.84,201,310,-0.11
87,0,32839,Hideki Matsuyama,64.81,151,233,-0.17
88,0,33948,Byeong Hun An,64.80,197,304,-0.17
89,0,30911,Tommy Fleetwood,64.73,134,207,-0.25
90,0,31323,Gary Woodland,64.56,184,285,-0.10
91,0,48084,Wesley Bryan,64.50,149,231,-0.18
92,0,25364,Paul Casey,64.47,127,197,-0.20
93,0,47128,Richy Werenski,64.44,203,315,-0.12
94,0,30926,Chris Kirk,64.38,253,393,-0.15
95,0,39997,Corey Conners,64.31,191,297,-0.12
96,0,27936,Martin Laird,64.29,180,280,-0.21
97,0,35421,Brandon Harkins,64.26,205,319,-0.15
98,0,39546,Keith Mitchell,64.24,185,288,-0.06
99,0,29268,Bronson Burgoon,64.22,140,218,-0.12
100,0,34563,Chesson Hadley,64.19,233,363,-0.15
101,0,35461,Beau Hossler,64.17,197,307,-0.17
102,0,32640,Troy Merritt,64.15,170,265,-0.11
103,0,30925,Dustin Johnson,63.96,126,197,-0.25
104,0,34264,Hudson Swafford,63.93,140,219,-0.11
105,0,29461,Jamie Lovemark,63.91,193,302,-0.19
106,0,31420,Anirban Lahiri,63.83,180,282,-0.21
107,0,49771,J.T. Poston,63.80,141,221,-0.12
108,0,34431,Robert Streb,63.74,167,262,-0.14
109,0,37454,Whee Kim,63.58,206,324,-0.23
109,0,46970,Jon Rahm,63.58,96,151,-0.16
111,0,24846,Ricky Barnes,63.44,118,186,-0.24
112,0,26329,Louis Oosthuizen,63.40,123,194,-0.11
112,0,28132,Tyrone Van Aswegen,63.40,220,347,-0.18
114,0,28307,Matt Every,63.29,150,237,-0.15
115,0,28500,Martin Flores,63.18,175,277,-0.15
116,0,27895,Jonas Blixt,63.10,118,187,-0.17
116,0,25892,Steve Wheatcroft,63.10,106,168,-0.20
118,0,35376,Roberto Díaz,63.05,128,203,-0.11
119,0,21961,Charles Howell III,63.00,206,327,-0.15
120,0,27644,Brian Harman,62.99,160,254,-0.18
121,0,36689,Brooks Koepka,62.92,112,178,-0.21
122,0,27942,Rob Oppenheim,62.90,139,221,-0.12
123,0,47287,Ethan Tracy,62.79,135,215,-0.18
124,0,33419,Cameron Tringale,62.75,128,204,-0.06
125,0,29926,Danny Lee,62.71,190,303,-0.16
126,0,50526,Tom Lovelady,62.70,153,244,-0.19
127,0,33410,Andrew Landry,62.68,178,284,-0.21
128,0,24361,Pat Perez,62.67,136,217,-0.17
129,0,25686,Jason Dufner,62.57,112,179,-0.19
129,0,20157,Retief Goosen,62.57,107,171,-0.06
131,0,25572,Graeme McDowell,62.56,122,195,-0.25
132,0,37338,Zecheng Dou,62.41,88,141,-0.16
133,0,12510,Chad Campbell,62.37,184,295,-0.13
134,0,39954,Cody Gribble,62.27,137,220,-0.26
135,0,01810,Phil Mickelson,62.25,155,249,-0.23
136,0,12716,Charley Hoffman,62.23,173,278,-0.21
137,0,27095,Nick Watney,62.15,202,325,-0.22
138,0,29479,Scott Brown,62.10,213,343,-0.23
139,0,32816,Satoshi Kodaira,62.05,103,166,-0.15
140,0,24924,Bill Haas,61.76,168,272,-0.15
141,0,35310,Lanto Griffin,61.60,146,237,-0.16
142,0,27958,Ryan Blaum,61.59,178,289,-0.17
143,0,35506,Mackenzie Hughes,61.51,163,265,-0.13
144,0,27064,Jhonattan Vegas,61.43,180,293,-0.12
145,0,33448,Justin Thomas,61.25,147,240,-0.18
146,0,29222,Billy Hurley III,61.13,151,247,-0.11
147,0,30692,Scott Stallings,61.11,198,324,-0.17
148,0,20229,Stewart Cink,61.09,157,257,-0.17
149,0,46402,Talor Gooch,61.05,163,267,-0.20
149,0,20572,Rod Pampling,61.05,105,172,-0.16
151,0,27963,Chris Stroud,61.03,130,213,-0.23
152,0,46501,Ollie Schniederjans,60.94,195,320,-0.23
153,0,34099,Harris English,60.84,174,286,-0.20
154,0,32333,Kevin Tway,60.77,206,339,-0.18
155,0,35532,Tom Hoge,60.40,183,303,-0.16
156,0,47993,Denny McCarthy,60.20,121,201,-0.18
157,0,45526,Abraham Ancer,60.06,200,333,-0.17
158,0,47125,Matt Atkins,60.00,87,145,-0.15
159,0,29974,Branden Grace,59.86,88,147,-0.11
159,0,39327,Ben Silverman,59.86,176,294,-0.19
161,0,29535,Brice Garnett,59.68,188,315,-0.21
162,0,28089,Jason Day,59.67,108,181,-0.20
163,0,34466,Peter Malnati,59.64,164,275,-0.27
164,0,24358,Robert Garrigus,59.52,150,252,-0.15
165,0,29223,Sam Saunders,59.50,166,279,-0.14
166,0,39975,Michael Kim,59.45,129,217,-0.20
167,0,25240,D.A. Points,59.39,117,197,-0.27
168,0,31416,Derek Fathauer,59.34,162,273,-0.23
169,0,30978,Kiradech Aphibarnrat,59.33,89,150,-0.15
170,0,24140,Sean O'Hair,59.31,137,231,-0.15
170,0,27649,Brandt Snedeker,59.31,172,290,-0.22
172,0,25900,Lucas Glover,59.16,113,191,-0.15
173,0,34021,Bud Cauley,58.94,89,151,-0.18
174,0,22371,Aaron Baddeley,58.67,159,271,-0.18
175,0,27974,Sung Kang,58.49,155,265,-0.19
176,0,34358,Jonathan Randolph,58.44,135,231,-0.09
177,0,20472,Alex Cejka,58.33,126,216,-0.17
178,0,34213,Grayson Murray,58.21,117,201,-0.15
179,0,37455,Si Woo Kim,57.55,160,278,-0.17
180,0,48081,Xander Schauffele,57.45,158,275,-0.18
181,0,40009,Dominic Bozzelli,57.31,149,260,-0.19
182,0,33413,Ben Martin,57.26,134,234,-0.17
183,0,26331,Charl Schwartzel,57.14,96,168,-0.25
184,0,34409,David Lingmerth,57.04,158,277,-0.20
184,0,25632,Jimmy Walker,57.04,158,277,-0.18
186,0,29484,Peter Uihlein,56.73,139,245,-0.21
187,0,27129,Luke List,56.45,162,287,-0.14
188,0,25804,Bubba Watson,56.19,127,226,-0.13
189,0,32876,Martin Piller,56.02,149,266,-0.15
190,0,22582,Kyle Thompson,56.00,84,150,-0.11
191,0,46601,Trey Mullinax,53.85,112,208,-0.19
192,0,20593,Greg Chalmers,52.15,85,163,-0.26
193,0,25834,Daniel Summerhays,46.98,70,149,-0.13
