RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,33204,Shane Lowry,95.31,122,128,-0.57
2,0,29485,Brett Stegmaier,94.64,106,112,-0.59
3,0,33122,Russell Knox,94.53,121,128,-0.54
4,0,34046,Jordan Spieth,93.44,171,183,-0.62
5,0,30911,Tommy Fleetwood,93.33,140,150,-0.74
6,0,21528,Henrik Stenson,93.28,111,119,-0.60
7,0,47128,Richy Werenski,93.17,150,161,-0.66
8,0,27349,Alex Noren,93.13,122,131,-0.64
9,0,32448,James Hahn,92.81,155,167,-0.66
10,0,35461,Beau Hossler,92.77,218,235,-0.56
11,0,47959,Bryson DeChambeau,92.38,206,223,-0.70
12,0,28775,Nate Lashley,92.31,72,78,-0.56
12,0,33419,Cameron Tringale,92.31,84,91,-0.65
14,0,31323,Gary Woodland,92.08,186,202,-0.70
15,0,08793,Tiger Woods,92.06,116,126,-0.66
16,0,23353,J.J. Henry,92.04,104,113,-0.62
17,0,34264,Hudson Swafford,91.97,126,137,-0.66
18,0,22582,Kyle Thompson,91.80,56,61,-0.50
19,0,29725,Tony Finau,91.56,217,237,-0.71
20,0,47347,Adam Schenk,91.48,161,176,-0.58
21,0,32102,Rickie Fowler,91.33,137,150,-0.64
21,0,19846,Brian Gay,91.33,137,150,-0.65
23,0,26758,David Hearn,91.25,73,80,-0.63
24,0,23541,Ben Crane,90.91,80,88,-0.63
24,0,29222,Billy Hurley III,90.91,90,99,-0.71
26,0,30925,Dustin Johnson,90.76,167,184,-0.72
27,0,24924,Bill Haas,90.58,125,138,-0.61
28,0,35310,Lanto Griffin,90.48,133,147,-0.62
29,0,29484,Peter Uihlein,90.45,161,178,-0.60
30,0,24361,Pat Perez,90.43,104,115,-0.57
31,0,25364,Paul Casey,90.32,112,124,-0.67
31,0,28500,Martin Flores,90.32,140,155,-0.52
33,0,32150,Michael Thompson,90.29,93,103,-0.70
34,0,25892,Steve Wheatcroft,90.18,101,112,-0.60
35,0,24502,Adam Scott,90.14,128,142,-0.68
36,0,22405,Justin Rose,90.07,127,141,-0.72
37,0,35450,Patrick Cantlay,90.05,190,211,-0.59
38,0,45609,Tyler Duncan,89.95,170,189,-0.64
39,0,36689,Brooks Koepka,89.94,152,169,-0.60
40,0,34431,Robert Streb,89.92,116,129,-0.57
41,0,34466,Peter Malnati,89.87,142,158,-0.61
42,0,37189,Harold Varner III,89.84,168,187,-0.64
43,0,19803,Ryan Armour,89.80,132,147,-0.64
44,0,37275,Sam Ryder,89.78,167,186,-0.56
45,0,26596,Ryan Moore,89.54,137,153,-0.64
46,0,31646,Emiliano Grillo,89.50,162,181,-0.57
47,0,46970,Jon Rahm,89.44,144,161,-0.69
48,0,27064,Jhonattan Vegas,89.36,168,188,-0.54
49,0,12510,Chad Campbell,89.34,109,122,-0.53
50,0,29908,C.T. Pan,89.33,159,178,-0.64
51,0,25198,Francesco Molinari,89.31,142,159,-0.55
52,0,33418,Shawn Stefani,89.29,125,140,-0.66
53,0,50526,Tom Lovelady,89.19,198,222,-0.63
54,0,29221,Webb Simpson,89.17,140,157,-0.69
55,0,32839,Hideki Matsuyama,89.10,139,156,-0.68
55,0,25818,Scott Piercy,89.10,139,156,-0.61
57,0,24925,Jonathan Byrd,88.98,105,118,-0.63
58,0,47287,Ethan Tracy,88.97,121,136,-0.57
59,0,39997,Corey Conners,88.89,160,180,-0.58
59,0,36799,Stephan Jaeger,88.89,144,162,-0.69
59,0,25240,D.A. Points,88.89,80,90,-0.69
62,0,39324,J.J. Spaun,88.82,143,161,-0.61
63,0,39954,Cody Gribble,88.81,119,134,-0.61
64,0,26300,Matt Jones,88.79,103,116,-0.70
65,0,24138,Ian Poulter,88.78,87,98,-0.64
66,0,23320,Ryan Palmer,88.75,142,160,-0.65
67,0,33448,Justin Thomas,88.73,181,204,-0.78
68,0,49964,Aaron Wise,88.57,186,210,-0.63
69,0,40026,Daniel Berger,88.48,146,165,-0.63
