RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,19825,Darren Clarke,27' 10",8153.167,293
2,0,01766,Billy Mayfair,27' 6",18848.917,686
3,0,01761,Len Mattiace,27' 3",15127.000,555
3,0,12660,Jesper Parnevik,27' 3",17702.667,650
5,0,10585,Scott McCarron,27' 0",12052.000,447
6,0,12645,Brent Geiberger,26' 10",9496.417,354
7,0,10201,Matt Gogel,26' 8",12227.667,458
7,0,08339,Spike McRoy,26' 8",19769.500,741
7,0,20645,John Senden,26' 8",21432.167,803
10,0,22892,Jason Gore,26' 7",12969.500,488
11,0,08123,Jeff Brehaut,26' 6",21332.500,804
11,0,01157,Tom Byrum,26' 6",15675.083,591
11,0,23125,Brad Elder,26' 6",8821.417,333
11,0,07941,Mike Grob,26' 6",16009.917,605
11,0,06078,Esteban Toledo,26' 6",19155.750,723
16,0,01361,Dan Forsman,26' 5",19015.750,720
16,0,01941,Tom Pernice Jr.,26' 5",17407.250,658
18,0,01139,Olin Browne,26' 4",19667.833,747
18,0,24356,Jason Buha,26' 4",10758.083,409
18,0,22046,Geoff Ogilvy,26' 4",13439.583,511
21,0,01226,Fred Couples,26' 3",8560.083,326
21,0,20094,Jonathan Kaye,26' 3",15155.083,578
21,0,25031,Andy Miller,26' 3",12063.833,459
21,0,01938,David Peoples,26' 3",18769.667,714
25,0,07223,Brian Bateman,26' 2",12506.000,478
25,0,01378,David Frost,26' 2",14689.333,562
25,0,01457,Jay Haas,26' 2",13997.000,535
28,0,20498,Briny Baird,26' 1",21891.917,840
28,0,23353,J.J. Henry,26' 1",20296.083,777
28,0,21961,Charles Howell III,26' 1",19205.667,737
31,0,24925,Jonathan Byrd,26' 0",15050.417,578
31,0,23541,Ben Crane,26' 0",15200.250,585
31,0,22621,Ben Curtis,26' 0",12185.833,469
31,0,02010,Loren Roberts,26' 0",13409.750,516
35,0,23656,Jason Caron,25' 11",12500.250,482
35,0,07457,Steve Flesch,25' 11",19342.917,747
35,0,23108,Matt Kuchar,25' 11",11108.083,428
35,0,21878,Mark Wilson,25' 11",14270.667,551
39,0,12782,Tim Herron,25' 10",17245.917,667
39,0,06573,Brandt Jobe,25' 10",13670.500,530
39,0,07101,Dave Stockton Jr.,25' 10",11886.833,460
42,0,01042,Paul Azinger,25' 9",12623.417,491
42,0,20121,Todd Fischer,25' 9",15725.333,610
42,0,10213,Dicky Pride,25' 9",12224.750,474
42,0,07749,Brett Quigley,25' 9",15490.833,602
42,0,22913,John Rollins,25' 9",10416.250,404
42,0,22293,Heath Slocum,25' 9",19092.417,741
48,0,20771,Steven Alker,25' 8",14241.417,555
48,0,22371,Aaron Baddeley,25' 8",10443.750,407
48,0,06522,Ernie Els,25' 8",8564.500,334
48,0,10107,Deane Pappas,25' 8",12078.417,471
52,0,01569,Peter Jacobsen,25' 7",12781.917,499
52,0,10733,Kent Jones,25' 7",13119.333,512
52,0,23552,Hank Kuehne,25' 7",12551.000,491
52,0,01948,Tim Petrovic,25' 7",17125.000,669
52,0,02246,Duffy Waldorf,25' 7",14562.417,569
57,0,20593,Greg Chalmers,25' 6",15898.500,624
57,0,24357,K.J. Choi,25' 6",17342.417,679
57,0,08075,Jerry Kelly,25' 6",16893.750,663
57,0,06332,Neal Lancaster,25' 6",20423.917,801
57,0,06515,Shaun Micheel,25' 6",18241.417,716
57,0,25345,Carl Pettersson,25' 6",13214.167,518
57,0,12602,Dean Wilson,25' 6",13758.750,540
64,0,01475,Donnie Hammond,25' 5",16162.750,635
64,0,20566,Kaname Yokoo,25' 5",8668.333,341
66,0,06617,Brian Henninger,25' 4",9887.583,390
66,0,01723,Andrew Magee,25' 4",16155.083,637
66,0,01968,Nick Price,25' 4",9293.833,367
66,0,11011,Mike Sposa,25' 4",12353.000,488
66,0,08793,Tiger Woods,25' 4",10179.750,402
71,0,06004,Stephen Ames,25' 3",16302.917,645
71,0,23036,Chris Anderson,25' 3",14917.167,590
71,0,12388,Michael Clark II,25' 3",10077.667,399
71,0,20573,Scott Laycock,25' 3",10725.333,425
71,0,10860,Justin Leonard,25' 3",11826.250,468
71,0,10912,Craig Perks,25' 3",11709.000,463
71,0,23034,Brent Schwarzrock,25' 3",9886.417,391
71,0,02106,Chris Smith,25' 3",15895.000,630
71,0,23177,Kenneth Staton,25' 3",11069.750,438
71,0,06581,David Sutherland,25' 3",13003.417,515
81,0,20098,Stuart Appleby,25' 2",12569.917,499
81,0,01320,Bob Estes,25' 2",14402.500,572
81,0,06575,Dudley Hart,25' 2",10548.583,419
81,0,26420,Richard Johnson,25' 2",15150.917,603
81,0,12662,Thomas Levet,25' 2",14704.750,585
81,0,08375,Paul Stankowski,25' 2",11460.750,456
81,0,02206,David Toms,25' 2",12655.583,503
88,0,21739,Aaron Barber,25' 1",16121.583,643
88,0,01175,Jim Carter,25' 1",16137.750,644
88,0,01329,Brad Faxon,25' 1",13451.250,537
88,0,01666,Bernhard Langer,25' 1",8778.417,350
88,0,20634,Peter Lonard,25' 1",14248.583,568
93,0,01035,Tommy Armour III,25' 0",10993.333,440
93,0,20472,Alex Cejka,25' 0",14058.833,562
93,0,06527,Steve Stricker,25' 0",8906.417,356
93,0,02170,Hal Sutton,25' 0",14525.167,581
93,0,02214,Kirk Triplett,25' 0",15129.500,606
98,0,20029,Notah Begay III,24' 11",14968.833,600
98,0,21805,Harrison Frazar,24' 11",15722.083,631
98,0,20574,Mathew Goggin,24' 11",15063.083,605
98,0,01945,Kenny Perry,24' 11",14729.417,592
102,0,21633,Steve Allan,24' 10",9206.583,371
102,0,20229,Stewart Cink,24' 10",16387.667,659
102,0,06251,Chris DiMarco,24' 10",13403.667,539
102,0,23983,Luke Donald,24' 10",15170.500,611
102,0,23338,David Gossett,24' 10",16342.083,657
102,0,10565,Ian Leggatt,24' 10",12036.750,485
102,0,01677,Tom Lehman,24' 10",12549.917,505
102,0,20663,Brenden Pappas,24' 10",17712.167,713
102,0,24361,Pat Perez,24' 10",13598.250,548
102,0,06595,Kevin Sutherland,24' 10",13628.750,549
102,0,20548,Hidemichi Tanaka,24' 10",20468.000,824
113,0,01098,Jay Don Blake,24' 9",11545.583,466
