RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,46717,Viktor Hovland,18000000
2,0,48081,Xander Schauffele,6500000
3,0,51766,Wyndham Clark,5000000
4,0,28237,Rory McIlroy,4000000
5,0,35450,Patrick Cantlay,3000000
6,0,30911,Tommy Fleetwood,2000000
6,0,50525,Collin Morikawa,2000000
6,0,46046,Scottie Scheffler,2000000
9,0,33141,Keegan Bradley,990000
9,0,47504,Sam Burns,990000
9,0,40098,Matt Fitzpatrick,990000
9,0,39977,Max Homa,990000
9,0,47347,Adam Schenk,990000
14,0,34098,Russell Henley,780000
14,0,49960,Sepp Straka,780000
16,0,32102,Rickie Fowler,710000
16,0,34363,Tyrrell Hatton,710000
18,0,25900,Lucas Glover,670000
18,0,46970,Jon Rahm,670000
20,0,29725,Tony Finau,620000
20,0,37455,Si Woo Kim,620000
20,0,55182,Tom Kim,620000
23,0,27644,Brian Harman,580000
24,0,39971,Sungjae Im,565000
25,0,25493,Nick Taylor,550000
26,0,39997,Corey Conners,540000
27,0,34046,Jordan Spieth,530000
28,0,28089,Jason Day,520000
29,0,31646,Emiliano Grillo,505000
29,0,49947,Taylor Moore,505000
31,0,51634,Sahith Theegala,250000
32,0,30926,Chris Kirk,236000
33,0,47993,Denny McCarthy,228000
34,0,22405,Justin Rose,221000
35,0,34256,Andrew Putnam,214000
36,0,48117,Kurt Kitayama,211000
37,0,40115,Adam Svensson,209000
38,0,34099,Harris English,208000
39,0,49771,J.T. Poston,207000
40,0,54628,Lee Hodges,206000
41,0,28252,Seamus Power,205000
42,0,57366,Cameron Young,204000
43,0,47591,Eric Cole,203000
44,0,33948,Byeong Hun An,202000
45,0,33399,Adam Hadwin,201000
46,0,35532,Tom Hoge,200000
47,0,30927,Brendon Todd,199000
48,0,45157,Cam Davis,198000
49,0,36699,Patrick Rodgers,197000
50,0,32839,Hideki Matsuyama,196000
51,0,35506,Mackenzie Hughes,195000
52,0,47988,Nick Hardy,194000
53,0,55789,Taylor Montgomery,193000
54,0,46340,Alex Smalley,192000
55,0,33653,Thomas Detry,191000
56,0,36799,Stephan Jaeger,190000
57,0,52374,Brandon Wu,189000
58,0,35461,Beau Hossler,188000
59,0,47995,Davis Riley,187000
60,0,55708,Hayden Buckley,186000
61,0,37275,Sam Ryder,185000
62,0,39324,J.J. Spaun,185000
63,0,54591,Ben Griffin,185000
64,0,39546,Keith Mitchell,185000
65,0,55893,Sam Stevens,185000
66,0,23108,Matt Kuchar,175000
67,0,36801,Mark Hubbard,175000
68,0,46414,Aaron Rai,175000
69,0,51070,Vincent Norrman,175000
70,0,36871,Matt NeSmith,175000
71,0,33448,Justin Thomas,140000
72,0,24502,Adam Scott,140000
73,0,58168,Davis Thompson,140000
74,0,57362,Austin Eckroat,140000
75,0,48119,Ben Taylor,140000
76,0,54421,Garrick Higgo,140000
77,0,32791,K.H. Lee,140000
78,0,33204,Shane Lowry,140000
79,0,39975,Michael Kim,140000
80,0,34409,David Lingmerth,140000
81,0,50493,Justin Suh,140000
82,0,48887,Matt Wallace,140000
83,0,50188,S.H. Kim,140000
84,0,34076,Joel Dahmen,140000
85,0,32139,Danny Willett,140000
86,0,54783,Dylan Wu,130000
87,0,27214,Kevin Streelman,130000
88,0,57975,Harry Hall,130000
89,0,34255,Joseph Bramlett,130000
90,0,29420,Billy Horschel,130000
91,0,48699,Callum Tarren,130000
92,0,46441,Robby Shelton,130000
93,0,40058,Zac Blair,130000
94,0,31323,Gary Woodland,130000
95,0,26476,Chez Reavie,130000
96,0,22371,Aaron Baddeley,130000
97,0,28775,Nate Lashley,130000
98,0,36326,David Lipsky,130000
99,0,45242,Kevin Yu,130000
100,0,56762,Will Gordon,130000
101,0,27349,Alex Noren,120000
102,0,56630,Akshay Bhatia,120000
103,0,40162,Justin Lower,120000
104,0,33408,Tyson Alexander,120000
105,0,51997,Andrew Novak,120000
106,0,51890,Greyson Sigg,120000
107,0,51349,Nico Echavarria,120000
108,0,46442,Maverick McNealy,120000
109,0,45522,Christiaan Bezuidenhout,120000
110,0,45609,Tyler Duncan,120000
111,0,52513,Carson Young,120000
112,0,27936,Martin Laird,120000
113,0,33413,Ben Martin,120000
114,0,40250,Taylor Pendrith,120000
115,0,47983,Chad Ramey,120000
116,0,34466,Peter Malnati,120000
117,0,52375,Doug Ghim,120000
118,0,39067,MJ Daffue,120000
119,0,27129,Luke List,120000
120,0,29908,C.T. Pan,120000
121,0,34563,Chesson Hadley,120000
122,0,32757,Patton Kizzire,120000
123,0,37338,Zecheng Dou,120000
124,0,25632,Jimmy Walker,120000
125,0,50095,Austin Smotherman,120000
