RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10213,Dicky Pride,2' 10",249.167,89,157
2,0,11123,Chris Couch,2' 11",182.917,62,196
2,0,21878,Mark Wilson,2' 11",205.917,70,150
4,0,22405,Justin Rose,3' 0",283.417,94,62
5,0,12660,Jesper Parnevik,3' 1",333.500,109,5
5,0,01928,Corey Pavin,3' 1",349.917,115,15
5,0,06567,Vijay Singh,3' 1",298.833,97,19
8,0,01927,Dennis Paulson,3' 2",380.917,119,66
8,0,02214,Kirk Triplett,3' 2",302.750,95,10
8,0,08793,Tiger Woods,3' 2",276.000,88,41
11,0,24357,K.J. Choi,3' 3",260.667,81,116
11,0,19846,Brian Gay,3' 3",431.000,132,34
11,0,08075,Jerry Kelly,3' 3",385.500,118,17
11,0,01920,Craig Parry,3' 3",229.417,70,99
15,0,06197,Michael Allen,3' 4",386.167,117,71
15,0,01035,Tommy Armour III,3' 4",377.583,114,148
15,0,01132,Mark Brooks,3' 4",361.167,109,144
15,0,12823,Carlos Franco,3' 4",434.250,130,42
15,0,01381,Fred Funk,3' 4",430.000,130,39
15,0,06373,José María Olazábal,3' 4",184.333,55,8
15,0,01968,Nick Price,3' 4",236.917,71,21
15,0,02104,Jeff Sluman,3' 4",369.500,110,107
23,0,19824,Craig Barlow,3' 5",323.833,95,84
23,0,01161,Mark Calcavecchia,3' 5",371.333,108,71
23,0,01226,Fred Couples,3' 5",253.167,74,187
23,0,01378,David Frost,3' 5",397.000,115,44
23,0,01388,Robert Gamez,3' 5",526.833,153,81
23,0,01577,Lee Janzen,3' 5",424.250,123,78
23,0,11032,Frank Lickliter II,3' 5",456.500,133,140
23,0,21959,Ted Purdy,3' 5",584.583,171,98
23,0,02010,Loren Roberts,3' 5",300.417,87,20
23,0,06595,Kevin Sutherland,3' 5",440.750,128,6
33,0,07721,Pat Bates,3' 6",450.250,130,112
33,0,12652,Cameron Beckman,3' 6",558.417,159,30
33,0,24507,Jason Bohn,3' 6",442.583,127,164
33,0,24925,Jonathan Byrd,3' 6",388.167,110,90
33,0,20593,Greg Chalmers,3' 6",316.833,91,57
33,0,20229,Stewart Cink,3' 6",470.750,134,4
33,0,01203,Russ Cochran,3' 6",325.833,93,166
33,0,22621,Ben Curtis,3' 6",261.500,75,113
33,0,23108,Matt Kuchar,3' 6",431.667,123,111
33,0,23552,Hank Kuehne,3' 6",570.417,163,108
33,0,10860,Justin Leonard,3' 6",406.417,115,26
33,0,01685,J.L. Lewis,3' 6",506.167,144,125
33,0,25396,Kevin Na,3' 6",532.000,153,12
33,0,01887,Mark O'Meara,3' 6",259.417,74,31
33,0,02101,Joey Sindelar,3' 6",570.917,162,109
33,0,02239,Scott Verplank,3' 6",362.583,104,27
49,0,23613,Rich Barcelo,3' 7",335.417,93,168
49,0,23614,Rich Beem,3' 7",343.583,96,180
49,0,01127,Danny Briggs,3' 7",355.750,100,128
49,0,01142,Bart Bryant,3' 7",307.167,86,89
49,0,01157,Tom Byrum,3' 7",490.917,137,13
49,0,12394,Tom Carter,3' 7",643.083,181,182
49,0,06251,Chris DiMarco,3' 7",449.333,124,38
49,0,06621,Joe Durant,3' 7",412.500,115,85
49,0,20585,Niclas Fasth,3' 7",376.917,104,132
49,0,08337,Mike Heinen,3' 7",297.583,83,186
49,0,01527,Scott Hoch,3' 7",302.500,84,95
49,0,12682,Hirofumi Miyase,3' 7",314.750,87,183
49,0,10107,Deane Pappas,3' 7",393.250,111,101
49,0,10912,Craig Perks,3' 7",337.500,94,65
49,0,01948,Tim Petrovic,3' 7",523.083,145,50
49,0,20127,Chris Riley,3' 7",311.083,87,53
49,0,12602,Dean Wilson,3' 7",606.500,169,51
66,0,01219,John Cook,3' 8",303.583,83,81
66,0,23541,Ben Crane,3' 8",528.417,144,22
66,0,01249,John Daly,3' 8",318.417,86,163
66,0,19881,Robert Damron,3' 8",553.583,150,59
66,0,08931,Glen Day,3' 8",560.583,152,68
66,0,06522,Ernie Els,3' 8",215.000,59,7
66,0,21209,Sergio Garcia,3' 8",246.000,67,184
66,0,10201,Matt Gogel,3' 8",430.333,117,23
66,0,20157,Retief Goosen,3' 8",226.167,61,1
66,0,01457,Jay Haas,3' 8",407.250,110,11
66,0,12782,Tim Herron,3' 8",342.583,93,101
66,0,26420,Richard Johnson,3' 8",612.083,168,110
