RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,01928,Corey Pavin,6' 2",2950.833,479,15
2,0,01457,Jay Haas,6' 4",2500.250,394,11
3,0,01677,Tom Lehman,6' 7",2267.417,346,40
3,0,22293,Heath Slocum,6' 7",3411.083,520,80
5,0,22405,Justin Rose,6' 8",2751.083,411,62
5,0,08385,Omar Uresti,6' 8",3592.250,542,9
5,0,08793,Tiger Woods,6' 8",2446.500,369,41
8,0,02214,Kirk Triplett,6' 9",2884.833,427,10
9,0,20229,Stewart Cink,6' 10",3695.917,542,4
9,0,23135,Tim Clark,6' 10",3024.917,441,49
9,0,19846,Brian Gay,6' 10",4180.000,615,34
9,0,01577,Lee Janzen,6' 10",3027.583,445,78
9,0,01887,Mark O'Meara,6' 10",1943.917,283,31
14,0,20098,Stuart Appleby,6' 11",2974.750,431,43
14,0,06373,José María Olazábal,6' 11",2029.583,294,8
14,0,06595,Kevin Sutherland,6' 11",3477.500,501,6
14,0,12602,Dean Wilson,6' 11",4501.917,651,51
18,0,06197,Michael Allen,7' 0",3801.500,541,71
18,0,24925,Jonathan Byrd,7' 0",3960.167,567,90
18,0,19972,José Coceres,7' 0",3295.000,473,2
18,0,01320,Bob Estes,7' 0",2375.000,341,35
18,0,01553,John Huston,7' 0",2070.917,297,100
23,0,01388,Robert Gamez,7' 1",4399.917,620,81
23,0,20157,Retief Goosen,7' 1",1877.667,266,1
23,0,23552,Hank Kuehne,7' 1",4479.417,630,108
23,0,25396,Kevin Na,7' 1",4428.833,622,12
23,0,02010,Loren Roberts,7' 1",3018.917,425,20
23,0,06527,Steve Stricker,7' 1",3545.667,500,75
29,0,01219,John Cook,7' 2",2138.333,298,81
29,0,01226,Fred Couples,7' 2",2173.917,303,187
29,0,19881,Robert Damron,7' 2",4475.167,621,59
29,0,06522,Ernie Els,7' 2",2160.917,302,7
29,0,01329,Brad Faxon,7' 2",3572.417,498,25
29,0,08075,Jerry Kelly,7' 2",3935.667,552,17
