RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01943,Chris Perry,404
2,0,01381,Fred Funk,399
3,0,01619,Skip Kendall,392
4,0,20229,Stewart Cink,383
5,0,02170,Hal Sutton,381
6,0,02131,Mike Springer,376
7,0,07457,Steve Flesch,375
7,0,11032,Frank Lickliter II,375
9,0,01527,Scott Hoch,374
10,0,01320,Bob Estes,372
10,0,10809,Jim Furyk,372
10,0,08385,Omar Uresti,372
13,0,01408,Kelly Gibson,371
14,0,02223,Bob Tway,369
15,0,01553,John Huston,368
16,0,02239,Scott Verplank,365
17,0,06643,Paul Goydos,362
18,0,01161,Mark Calcavecchia,359
19,0,01063,Ben Bates,357
20,0,09011,David Duval,356
21,0,01533,P.H. Horgan III,353
22,0,01723,Andrew Magee,352
22,0,01771,Blaine McCallister,352
22,0,02218,Ted Tryba,352
25,0,08931,Glen Day,347
25,0,06617,Brian Henninger,347
25,0,01761,Len Mattiace,347
28,0,01175,Jim Carter,346
28,0,01748,Doug Martin,346
30,0,10860,Justin Leonard,345
31,0,01024,Billy Andrade,344
32,0,06567,Vijay Singh,341
33,0,01891,David Ogrin,339
34,0,01685,J.L. Lewis,338
34,0,02104,Jeff Sluman,338
36,0,01191,Barry Cheesman,332
37,0,12782,Tim Herron,330
37,0,02023,Clarence Rose,330
37,0,06595,Kevin Sutherland,330
40,0,12645,Brent Geiberger,323
41,0,19881,Robert Damron,319
41,0,02008,Lee Rinker,319
43,0,01766,Billy Mayfair,318
44,0,02007,Larry Rinker,316
45,0,01203,Russ Cochran,312
45,0,21584,Richie Coughlan,312
45,0,01577,Lee Janzen,312
45,0,08993,Franklin Langham,312
45,0,06078,Esteban Toledo,312
50,0,08075,Jerry Kelly,311
50,0,01724,Jeff Maggert,311
52,0,06251,Chris DiMarco,310
52,0,01282,Trevor Dodds,310
52,0,06044,Scott Gump,310
55,0,01035,Tommy Armour III,309
55,0,06581,David Sutherland,309
57,0,02101,Joey Sindelar,308
58,0,01510,Nolan Henke,307
59,0,20099,Doug Barron,305
59,0,07569,Mark Carnevale,305
59,0,01926,Steve Pate,305
59,0,02206,David Toms,305
63,0,01707,Steve Lowery,304
63,0,07749,Brett Quigley,304
65,0,06527,Steve Stricker,303
66,0,01157,Tom Byrum,302
67,0,01323,Brad Fabel,301
68,0,01185,Brandel Chamblee,300
68,0,01706,Davis Love III,300
70,0,06012,Greg Kraft,298
71,0,01219,John Cook,295
71,0,01945,Kenny Perry,295
73,0,06064,Jeff Gallagher,293
73,0,06332,Neal Lancaster,293
73,0,02245,Grant Waite,293
76,0,01302,R.W. Eaks,291
77,0,08375,Paul Stankowski,290
77,0,02246,Duffy Waldorf,290
79,0,01361,Dan Forsman,289
79,0,01475,Donnie Hammond,289
