RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01378,David Frost,27.62,359,13
2,0,06613,Tommy Tolles,27.64,387,14
3,0,10860,Justin Leonard,27.67,581,21
3,0,02239,Scott Verplank,27.67,581,21
5,0,01928,Corey Pavin,27.73,305,11
6,0,01302,R.W. Eaks,27.82,306,11
7,0,20094,Jonathan Kaye,27.83,334,12
8,0,01414,Bob Gilder,27.90,279,10
9,0,06004,Stephen Ames,28.00,252,9
9,0,01604,Steve Jurgensen,28.00,252,9
9,0,01960,Don Pooley,28.00,280,10
12,0,01549,Mike Hulbert,28.07,393,14
12,0,01887,Mark O'Meara,28.07,393,14
14,0,21007,Gabriel Hjertstedt,28.08,337,12
15,0,06012,Greg Kraft,28.11,506,18
16,0,01619,Skip Kendall,28.17,648,23
17,0,20098,Stuart Appleby,28.18,310,11
18,0,08931,Glen Day,28.19,592,21
19,0,06270,Bobby Gage,28.20,141,5
20,0,10809,Jim Furyk,28.22,649,23
21,0,01132,Mark Brooks,28.24,480,17
22,0,01201,Lennie Clements,28.25,226,8
23,0,01096,Phil Blackmar,28.29,396,14
24,0,20154,Guy Hill,28.30,283,10
25,0,01457,Jay Haas,28.31,453,16
26,0,07101,Dave Stockton Jr.,28.33,340,12
27,0,02131,Mike Springer,28.35,567,20
28,0,10569,Mike Brisky,28.36,397,14
28,0,12663,Phil Tataurangi,28.36,397,14
30,0,02010,Loren Roberts,28.41,483,17
31,0,19881,Robert Damron,28.44,512,18
31,0,08993,Franklin Langham,28.44,512,18
33,0,02267,D.A. Weibring,28.45,313,11
34,0,06527,Steve Stricker,28.47,541,19
34,0,02279,Mark Wiebe,28.47,427,15
36,0,01381,Fred Funk,28.56,714,25
37,0,20229,Stewart Cink,28.57,600,21
38,0,06643,Paul Goydos,28.58,543,19
39,0,08339,Spike McRoy,28.62,372,13
40,0,02007,Larry Rinker,28.63,458,16
40,0,07707,Mike Small,28.63,229,8
42,0,02223,Bob Tway,28.65,659,23
43,0,01063,Ben Bates,28.67,602,21
44,0,01323,Brad Fabel,28.69,459,16
44,0,08537,J.P. Hayes,28.69,373,13
46,0,01331,Rick Fehr,28.70,287,10
47,0,01329,Brad Faxon,28.71,488,17
47,0,06575,Dudley Hart,28.71,488,17
47,0,01943,Chris Perry,28.71,689,24
50,0,06064,Jeff Gallagher,28.72,517,18
51,0,01823,Larry Mize,28.75,460,16
51,0,10457,Frank Nobilo,28.75,345,12
51,0,07753,Kevin Wentworth,28.75,345,12
54,0,01706,Davis Love III,28.76,489,17
54,0,01926,Steve Pate,28.76,489,17
54,0,02214,Kirk Triplett,28.76,489,17
57,0,01068,Andy Bean,28.80,144,5
58,0,20099,Doug Barron,28.81,461,16
58,0,01191,Barry Cheesman,28.81,461,16
58,0,01685,J.L. Lewis,28.81,461,16
61,0,12645,Brent Geiberger,28.83,519,18
61,0,10213,Dicky Pride,28.83,173,6
61,0,06078,Esteban Toledo,28.83,519,18
64,0,01533,P.H. Horgan III,28.85,577,20
64,0,01968,Nick Price,28.85,375,13
66,0,01891,David Ogrin,28.86,606,21
66,0,10423,Mike Weir,28.86,404,14
68,0,01226,Fred Couples,28.87,433,15
68,0,01376,Bob Friend,28.87,433,15
68,0,12660,Jesper Parnevik,28.87,433,15
71,0,06056,Jim Estes,28.88,231,8
71,0,02294,Willie Wood,28.88,491,17
73,0,01607,Brian Kamm,28.89,260,9
74,0,01761,Len Mattiace,28.91,665,23
75,0,02023,Clarence Rose,28.94,521,18
75,0,02146,Payne Stewart,28.94,492,17
77,0,01219,John Cook,28.95,579,20
77,0,01766,Billy Mayfair,28.95,550,19
79,0,01527,Scott Hoch,28.96,666,23
