RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
136,0,01527,Scott Hoch,9.97,997,100
136,0,08993,Franklin Langham,9.97,917,92
136,0,12660,Jesper Parnevik,9.97,688,69
136,0,02007,Larry Rinker,9.97,927,93
136,0,12663,Phil Tataurangi,9.97,788,79
141,0,01282,Trevor Dodds,9.96,906,91
141,0,01577,Lee Janzen,9.96,817,82
141,0,01945,Kenny Perry,9.96,817,82
144,0,01823,Larry Mize,9.94,805,81
144,0,01928,Corey Pavin,9.94,666,67
146,0,06613,Tommy Tolles,9.91,803,81
147,0,01619,Skip Kendall,9.88,1028,104
148,0,06567,Vijay Singh,9.85,916,93
149,0,01724,Jeff Maggert,9.84,817,83
150,0,01761,Len Mattiace,9.83,1012,103
151,0,01766,Billy Mayfair,9.81,883,90
152,0,06617,Brian Henninger,9.80,931,95
153,0,06270,Bobby Gage,9.79,509,52
154,0,07753,Kevin Wentworth,9.78,763,78
155,0,01161,Mark Calcavecchia,9.76,937,96
155,0,01320,Bob Estes,9.76,1015,104
157,0,01810,Phil Mickelson,9.75,770,79
158,0,08931,Glen Day,9.74,896,92
158,0,01553,John Huston,9.74,906,93
158,0,10457,Frank Nobilo,9.74,604,62
161,0,01326,Nick Faldo,9.73,477,49
162,0,09011,David Duval,9.72,807,83
163,0,01249,John Daly,9.71,748,77
164,0,19881,Robert Damron,9.70,854,88
165,0,20098,Stuart Appleby,9.69,630,65
165,0,01096,Phil Blackmar,9.69,775,80
165,0,01302,R.W. Eaks,9.69,775,80
165,0,06522,Ernie Els,9.69,465,48
169,0,06012,Greg Kraft,9.67,803,83
170,0,01132,Mark Brooks,9.63,886,92
171,0,10860,Justin Leonard,9.62,962,100
172,0,01717,Sandy Lyle,9.59,585,61
172,0,02010,Loren Roberts,9.59,767,80
174,0,20229,Stewart Cink,9.56,927,97
175,0,02267,D.A. Weibring,9.52,657,69
176,0,01378,David Frost,9.44,680,72
176,0,02159,Curtis Strange,9.44,472,50
178,0,08793,Tiger Woods,9.41,687,73
179,0,01905,Joe Ozaki,9.39,535,57
180,0,02146,Payne Stewart,9.38,713,76
181,0,01329,Brad Faxon,9.37,768,82
182,0,01920,Craig Parry,9.36,440,47
183,0,01706,Davis Love III,9.32,690,74
184,0,01226,Fred Couples,9.28,631,68
184,0,06527,Steve Stricker,9.28,761,82
186,0,01887,Mark O'Meara,9.04,615,68
187,0,01331,Rick Fehr,9.03,560,62
188,0,06004,Stephen Ames,9.02,469,52
