RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01331,Rick Fehr,27.11,515,19
2,0,01329,Brad Faxon,27.83,640,23
3,0,06527,Steve Stricker,27.90,558,20
4,0,01945,Kenny Perry,28.00,672,24
5,0,02133,Craig Stadler,28.06,477,17
6,0,12663,Phil Tataurangi,28.15,760,27
7,0,01905,Joe Ozaki,28.19,451,16
8,0,01261,Jay Delsing,28.21,677,24
8,0,06132,Sonny Skinner,28.21,790,28
10,0,02007,Larry Rinker,28.31,821,29
11,0,01320,Bob Estes,28.37,766,27
12,0,02279,Mark Wiebe,28.40,710,25
13,0,06090,Jim McGovern,28.42,739,26
14,0,01748,Doug Martin,28.44,910,32
15,0,01024,Billy Andrade,28.45,825,29
16,0,01920,Craig Parry,28.50,399,14
17,0,08385,Omar Uresti,28.54,999,35
18,0,01072,Chip Beck,28.56,771,27
19,0,01761,Len Mattiace,28.57,857,30
20,0,01457,Jay Haas,28.58,686,24
21,0,01891,David Ogrin,28.59,829,29
22,0,01887,Mark O'Meara,28.61,515,18
23,0,01577,Lee Janzen,28.62,601,21
24,0,20229,Stewart Cink,28.65,745,26
25,0,09011,David Duval,28.67,602,21
25,0,01302,R.W. Eaks,28.67,774,27
25,0,11032,Frank Lickliter II,28.67,860,30
28,0,01510,Nolan Henke,28.68,717,25
28,0,01619,Skip Kendall,28.68,803,28
28,0,02267,D.A. Weibring,28.68,631,22
31,0,19881,Robert Damron,28.69,746,26
32,0,08553,Lee Porter,28.72,833,29
33,0,01706,Davis Love III,28.74,546,19
33,0,01724,Jeff Maggert,28.74,661,23
35,0,06617,Brian Henninger,28.75,805,28
36,0,01381,Fred Funk,28.77,892,31
37,0,02104,Jeff Sluman,28.79,835,29
38,0,02170,Hal Sutton,28.80,864,30
39,0,08931,Glen Day,28.83,692,24
40,0,01096,Phil Blackmar,28.85,750,26
41,0,21584,Richie Coughlan,28.86,808,28
42,0,02099,Scott Simpson,28.90,578,20
43,0,06064,Jeff Gallagher,28.93,781,27
44,0,01175,Jim Carter,28.94,897,31
44,0,10457,Frank Nobilo,28.94,521,18
46,0,01098,Jay Don Blake,28.95,637,22
46,0,01378,David Frost,28.95,637,22
46,0,06270,Bobby Gage,28.95,550,19
46,0,01569,Peter Jacobsen,28.95,608,21
46,0,02010,Loren Roberts,28.95,579,20
51,0,10809,Jim Furyk,28.96,753,26
51,0,01388,Robert Gamez,28.96,695,24
51,0,06332,Neal Lancaster,28.96,753,26
51,0,07753,Kevin Wentworth,28.96,782,27
55,0,02131,Mike Springer,28.97,956,33
56,0,20098,Stuart Appleby,29.00,580,20
56,0,01249,John Daly,29.00,638,22
56,0,01553,John Huston,29.00,696,24
56,0,06012,Greg Kraft,29.00,696,24
56,0,01926,Steve Pate,29.00,725,25
56,0,01960,Don Pooley,29.00,551,19
62,0,01353,Bruce Fleisher,29.04,726,25
62,0,12645,Brent Geiberger,29.04,755,26
64,0,01823,Larry Mize,29.05,639,22
64,0,01928,Corey Pavin,29.05,610,21
64,0,02146,Payne Stewart,29.05,581,20
67,0,01219,John Cook,29.08,756,26
68,0,08537,J.P. Hayes,29.10,611,21
69,0,01132,Mark Brooks,29.11,786,27
69,0,01723,Andrew Magee,29.11,786,27
71,0,06575,Dudley Hart,29.14,641,22
71,0,10733,Kent Jones,29.14,816,28
71,0,06791,Mark Wurtz,29.14,641,22
74,0,08545,Glen Hnatiuk,29.15,787,27
74,0,01527,Scott Hoch,29.15,758,26
74,0,02321,Fuzzy Zoeller,29.15,583,20
77,0,10569,Mike Brisky,29.16,904,31
78,0,20099,Doug Barron,29.19,788,27
78,0,02002,John Riegger,29.19,788,27
80,0,06004,Stephen Ames,29.20,438,15
80,0,06214,Guy Boros,29.20,876,30
82,0,01185,Brandel Chamblee,29.22,672,23
82,0,10585,Scott McCarron,29.22,789,27
84,0,02294,Willie Wood,29.23,760,26
85,0,08993,Franklin Langham,29.24,848,29
86,0,06522,Ernie Els,29.25,351,12
87,0,01191,Barry Cheesman,29.27,878,30
87,0,01414,Bob Gilder,29.27,878,30
87,0,06643,Paul Goydos,29.27,878,30
87,0,02159,Curtis Strange,29.27,439,15
91,0,12660,Jesper Parnevik,29.28,527,18
92,0,01116,Michael Bradley,29.29,615,21
92,0,07457,Steve Flesch,29.29,820,28
94,0,01063,Ben Bates,29.30,879,30
95,0,01060,Dave Barr,29.32,645,22
96,0,01006,John Adams,29.35,675,23
96,0,01139,Olin Browne,29.35,675,23
96,0,01334,Keith Fergus,29.35,499,17
96,0,02008,Lee Rinker,29.35,910,31
100,0,21805,Harrison Frazar,29.36,734,25
101,0,08075,Jerry Kelly,29.38,852,29
102,0,01408,Kelly Gibson,29.39,970,33
103,0,01766,Billy Mayfair,29.40,735,25
104,0,01533,P.H. Horgan III,29.42,971,33
104,0,01941,Tom Pernice Jr.,29.42,765,26
104,0,08375,Paul Stankowski,29.42,706,24
107,0,21631,Iain Steel,29.43,677,23
108,0,20154,Guy Hill,29.46,766,26
108,0,02223,Bob Tway,29.46,766,26
110,0,01014,Fulton Allem,29.47,560,19
110,0,07087,Hugh Royer III,29.47,884,30
112,0,08339,Spike McRoy,29.48,914,31
112,0,06595,Kevin Sutherland,29.48,855,29
112,0,02206,David Toms,29.48,737,25
115,0,01093,Ronnie Black,29.50,767,26
115,0,01361,Dan Forsman,29.50,590,20
115,0,06044,Scott Gump,29.50,885,30
115,0,20094,Jonathan Kaye,29.50,590,20
115,0,01810,Phil Mickelson,29.50,649,22
115,0,06581,David Sutherland,29.50,885,30
121,0,01468,Gary Hallberg,29.53,561,19
121,0,02135,Mike Standly,29.53,886,30
123,0,01326,Nick Faldo,29.54,384,13
124,0,01685,J.L. Lewis,29.55,916,31
125,0,10860,Justin Leonard,29.56,798,27
125,0,02023,Clarence Rose,29.56,946,32
127,0,06315,Pete Jordan,29.58,917,31
127,0,06567,Vijay Singh,29.58,710,24
129,0,21007,Gabriel Hjertstedt,29.60,740,25
129,0,01943,Chris Perry,29.60,888,30
131,0,01201,Lennie Clements,29.62,770,26
132,0,10195,Tim Conley,29.63,711,24
132,0,01968,Nick Price,29.63,474,16
134,0,01797,Rocco Mediate,29.64,652,22
134,0,07749,Brett Quigley,29.64,830,28
136,0,06621,Joe Durant,29.65,682,23
136,0,02218,Ted Tryba,29.65,919,31
138,0,02241,Bobby Wadkins,29.67,890,30
139,0,06078,Esteban Toledo,29.69,861,29
140,0,01771,Blaine McCallister,29.70,891,30
141,0,01604,Steve Jurgensen,29.71,832,28
142,0,07101,Dave Stockton Jr.,29.75,595,20
143,0,01996,Mike Reid,29.76,744,25
144,0,01035,Tommy Armour III,29.77,774,26
144,0,07235,John Morse,29.77,655,22
146,0,01385,Jim Gallagher Jr.,29.78,804,27
146,0,08793,Tiger Woods,29.78,536,18
148,0,02239,Scott Verplank,29.81,775,26
149,0,10207,Jimmy Johnston,29.83,537,18
150,0,10423,Mike Weir,29.84,746,25
151,0,06251,Chris DiMarco,29.87,896,30
152,0,01306,David Edwards,29.88,717,24
152,0,01475,Donnie Hammond,29.88,747,25
152,0,01607,Brian Kamm,29.88,777,26
152,0,07707,Mike Small,29.88,717,24
156,0,06613,Tommy Tolles,29.89,807,27
157,0,10213,Dicky Pride,29.92,718,24
157,0,02101,Joey Sindelar,29.92,778,26
157,0,02214,Kirk Triplett,29.92,718,24
160,0,01282,Trevor Dodds,29.93,808,27
161,0,01203,Russ Cochran,29.96,779,26
162,0,01323,Brad Fabel,29.97,899,30
