RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
355,0,01639,Kenny Knox,25,Reno-Tahoe Open,1,6 - Par 4 -
356,0,20378,Mathias Grönberg,25,Zurich Classic,4,17 - Par 3
357,0,06575,Dudley Hart,25,The Barclays,1,10 - Par 3
368,0,20127,Chris Riley,24,Buick Open,2,14 - Par 4
371,0,06332,Neal Lancaster,24,Reno-Tahoe Open,1,4 - Par 5 -
374,0,06621,Joe Durant,24,EDS B. Nelson,4,3 - Par 4 -
385,0,10505,Shane Bertsch,23,PODS Champ,4,10 - Par 4
387,0,06034,Marco Dawson,23,Zurich Classic,2,7 - Par 5 -
388,0,06350,Bob May,23,St. Jude Champ,2,16 - Par 5
389,0,24507,Jason Bohn,23,Wachovia Champ,3,3 - Par 4 -
390,0,24357,K.J. Choi,23,AT&T National,1,8 - Par 4 -
391,0,01282,Trevor Dodds,23,Reno-Tahoe Open,2,9 - Par 5 -
395,0,06315,Pete Jordan,23,Honda Classic,3,14 - Par 4
397,0,25349,Tim Wilkinson,23,AT&T National,1,14 - Par 4
414,0,02291,Paul Wise,22,Buick Invitatio,2,4 - Par 4 -
415,0,07867,Woody Austin,22,Heritage,1,5 - Par 5 -
421,0,27060,John Mallinger,22,The Barclays,4,12 - Par 4
422,0,21959,Ted Purdy,22,Canadian Open,1,5 - Par 5 -
425,0,12716,Charley Hoffman,22,PODS Champ,1,13 - Par 3
426,0,22624,Joel Kribel,22,AT&T Pebble,2,1 - Par 4 -
427,0,12660,Jesper Parnevik,22,Heritage,2,3 - Par 4 -
428,0,21805,Harrison Frazar,22,Zurich Classic,1,14 - Par 3
431,0,02214,Kirk Triplett,22,Viking Classic,1,14 - Par 4
435,0,20229,Stewart Cink,21,WGC-CA Champ,4,5 - Par 4 -
436,0,27095,Nick Watney,21,Memorial Tourna,1,15 - Par 5
438,0,27141,J.B. Holmes,21,FBR Open,1,11 - Par 4
442,0,09011,David Duval,21,Reno-Tahoe Open,2,13 - Par 4
444,0,27120,Troy Matteson,21,FBR Open,1,7 - Par 3 -
450,0,25936,Alex Aragon,21,Sony Open,1,12 - Par 4
461,0,23353,J.J. Henry,21,Deutsche Bank,2,7 - Par 5 -
469,0,23541,Ben Crane,20,Wyndham Champ.,1,1 - Par 4 -
471,0,01823,Larry Mize,20,Milwaukee,2,17 - Par 4
472,0,20472,Alex Cejka,20,Ginn Classic,2,8 - Par 3 -
478,0,01707,Steve Lowery,20,Disney,1,3 - Par 3 -
479,0,20623,Gavin Coles,20,AT&T Classic,1,13 - Par 4
498,0,22806,Doug LaBelle II,20,Arnold Palmer,1,9 - Par 4 -
503,0,07547,Craig Kanada,20,Reno-Tahoe Open,2,18 - Par 4
507,0,20608,David Howell,20,WGC-Bridgestone,3,9 - Par 4 -
512,0,20396,Lee Westwood,19,WGC-Bridgestone,1,4 - Par 4 -
514,0,20218,Shingo Katayama,19,Northern Trust,1,2 - Par 4 -
519,0,19846,Brian Gay,19,Bob Hope Chrysl,2,2 - Par 4 -
520,0,01313,Steve Elkington,19,Arnold Palmer,2,2 - Par 3 -
525,0,20585,Niclas Fasth,19,WGC-CA Champ,2,10 - Par 5
527,0,01378,David Frost,19,Crowne Plaza,2,12 - Par 4
530,0,20098,Stuart Appleby,19,Buick Invitatio,3,16 - Par 3
532,0,26289,Boo Weekley,19,Heritage,4,10 - Par 4
536,0,01388,Robert Gamez,19,Crowne Plaza,1,17 - Par 4
538,0,31114,Drew Weaver,19,AT&T National,1,9 - Par 5 -
558,0,01927,Dennis Paulson,18,Reno-Tahoe Open,1,8 - Par 4 -
568,0,02104,Jeff Sluman,18,Sony Open,1,5 - Par 4 -
575,0,20569,Richard Green,18,WGC-CA Champ,2,10 - Par 5
577,0,27613,David Lutterus,18,John Deere Clas,1,18 - Par 4
580,0,12826,Paul Claxton,18,John Deere Clas,3,4 - Par 4 -
592,0,21350,Ryuji Imada,18,PODS Champ,4,9 - Par 4 -
593,0,24502,Adam Scott,18,Wachovia Champ,4,10 - Par 5
607,0,25273,Andrew Buckle,18,Texas Open,2,13 - Par 3
612,0,12652,Cameron Beckman,17,Northern Trust,4,18 - Par 4
613,0,30926,Chris Kirk,17,AT&T Classic,1,2 - Par 3 -
621,0,08835,Kris Cox,17,AT&T Classic,2,10 - Par 5
639,0,32616,Wesley Graham,17,Ginn Classic,1,6 - Par 4 -
664,0,12663,Phil Tataurangi,16,Reno-Tahoe Open,1,15 - Par 4
671,0,32200,Roberto Castro,16,AT&T Classic,2,15 - Par 4
673,0,23821,Yusaku Miyazato,16,Sony Open,4,11 - Par 3
676,0,12710,Rick Leibovich,16,AT&T Pebble,1,15 - Par 4
677,0,01261,Jay Delsing,16,St. Jude Champ,2,4 - Par 3 -
692,0,06076,Jim Schuman,16,Milwaukee,2,15 - Par 5
748,0,06214,Guy Boros,15,AT&T Classic,2,16 - Par 3
752,0,32758,Abs Mawji,15,Viking Classic,2,7 - Par 5 -
784,0,24490,George McNeill,14,Wachovia Champ,4,13 - Par 3
787,0,26695,Michael Letzig,14,Heritage,3,8 - Par 4 -
790,0,22986,Søren Kjeldsen,14,WGC-CA Champ,1,10 - Par 5
851,0,06515,Shaun Micheel,14,Wachovia Champ,2,14 - Par 4
856,0,20566,Kaname Yokoo,14,Sony Open,2,16 - Par 4
866,0,25364,Paul Casey,14,WGC-CA Champ,4,13 - Par 3
903,0,01876,Greg Norman,13,AT&T Classic,2,10 - Par 5
912,0,02294,Willie Wood,13,Reno-Tahoe Open,2,16 - Par 3
919,0,02239,Scott Verplank,13,WGC-Bridgestone,3,7 - Par 3 -
943,0,01329,Brad Faxon,13,Turning Stone,1,16 - Par 3
954,0,08793,Tiger Woods,13,WGC-CA Champ,2,12 - Par 5
959,0,08881,Tripp Isenhour,13,Shell Houston,2,5 - Par 4 -
961,0,23322,Brett Wetterich,13,Wachovia Champ,3,3 - Par 4 -
964,0,12755,Vance Veazey,13,St. Jude Champ,1,1 - Par 4 -
967,0,02245,Grant Waite,13,J. Timberlake,2,8 - Par 3 -
976,0,19824,Craig Barlow,13,EDS B. Nelson,1,13 - Par 3
993,0,19881,Robert Damron,12,AT&T Pebble,2,16 - Par 4
