RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01577,Lee Janzen,62' 2",124.333,2,E
2,0,27214,Kevin Streelman,64' 3",1091.667,17,-9
3,0,01161,Mark Calcavecchia,69' 9",278.917,4,E
4,0,20850,Daniel Chopra,71' 3",855.250,12,-7
5,0,24138,Ian Poulter,71' 8",358.250,5,-1
6,0,01945,Kenny Perry,71' 10",503.083,7,-3
7,0,24358,Robert Garrigus,72' 4",289.333,4,-3
8,0,23322,Brett Wetterich,72' 8",726.417,10,-2
9,0,09011,David Duval,73' 4",1026.083,14,-5
10,0,07457,Steve Flesch,73' 10",1329.000,18,-11
11,0,27936,Martin Laird,74' 0",1406.250,19,-13
12,0,12714,Chris Tidland,74' 2",1260.250,17,-10
13,0,20574,Mathew Goggin,75' 1",1576.583,21,-7
14,0,27120,Troy Matteson,75' 4",979.083,13,-5
14,0,22122,Andrew McLardy,75' 4",753.583,10,-6
16,0,21959,Ted Purdy,75' 9",1591.250,21,-9
17,0,26851,Marc Leishman,76' 8",920.333,12,-7
18,0,12782,Tim Herron,77' 4",928.417,12,-8
18,0,23349,Charles Warren,77' 4",927.833,12,-6
20,0,01810,Phil Mickelson,77' 5",774.250,10,-4
21,0,12716,Charley Hoffman,77' 7",1861.583,24,-11
22,0,32617,Jerod Turner,77' 11",233.833,3,-1
23,0,12705,Cliff Kresge,78' 6",941.917,12,-6
23,0,32640,Troy Merritt,78' 6",1490.917,19,-8
25,0,28087,Kris Blanks,78' 11",1894.417,24,-7
26,0,25632,Jimmy Walker,79' 4",1031.833,13,-2
27,0,27436,Graham DeLaet,79' 8",1512.917,19,-7
27,0,10425,Jay Williamson,79' 8",477.833,6,-3
29,0,21949,Joe Ogilvie,79' 9",1594.417,20,-12
30,0,01249,John Daly,80' 0",1119.833,14,-8
31,0,20686,Jeev Milkha Singh,81' 5",1139.417,14,-5
32,0,29285,Brent Delahoussaye,81' 8",571.667,7,-2
33,0,20848,Ángel Cabrera,81' 10",818.083,10,-4
34,0,23135,Tim Clark,82' 0",82.000,1,E
35,0,21209,Sergio Garcia,82' 3",986.667,12,-6
36,0,01329,Brad Faxon,82' 7",412.833,5,+2
37,0,24507,Jason Bohn,82' 10",993.917,12,-8
38,0,23409,James Driscoll,83' 2",1829.833,22,-10
38,0,25686,Jason Dufner,83' 2",1164.333,14,-8
40,0,27141,J.B. Holmes,83' 6",918.083,11,-7
41,0,20127,Chris Riley,83' 10",670.583,8,-6
41,0,22405,Justin Rose,83' 10",1258.000,15,-3
43,0,06515,Shaun Micheel,84' 5",759.500,9,-2
44,0,07749,Brett Quigley,84' 6",1689.583,20,-13
45,0,26881,Jarrod Lyle,84' 7",930.667,11,-5
45,0,33419,Cameron Tringale,84' 7",1268.333,15,-3
47,0,27330,Josh Teater,84' 8",1524.250,18,-7
48,0,06004,Stephen Ames,84' 10",848.333,10,-6
48,0,10585,Scott McCarron,84' 10",2036.167,24,-9
50,0,26289,Boo Weekley,85' 0",595.000,7,-5
51,0,20498,Briny Baird,85' 11",773.250,9,-3
51,0,22946,Henrik Bjornstad,85' 11",1460.083,17,-5
51,0,06621,Joe Durant,85' 11",1117.333,13,-5
54,0,25364,Paul Casey,86' 7",519.583,6,E
54,0,21350,Ryuji Imada,86' 7",605.833,7,-3
56,0,23983,Luke Donald,87' 1",261.167,3,-3
57,0,23353,J.J. Henry,87' 4",1222.917,14,-4
57,0,23623,Bo Van Pelt,87' 4",1572.667,18,-4
59,0,22046,Geoff Ogilvy,87' 5",437.083,5,-2
59,0,12755,Vance Veazey,87' 5",874.167,10,-3
61,0,28500,Martin Flores,87' 6",1050.000,12,-2
62,0,24490,George McNeill,87' 7",788.500,9,-3
63,0,20663,Brenden Pappas,87' 9",789.833,9,-1
64,0,23673,Michael Connell,87' 10",1054.000,12,-5
64,0,23718,Nathan Green,87' 10",1493.667,17,-11
64,0,28780,Nicholas Thompson,87' 10",2723.333,31,-7
67,0,20645,John Senden,87' 11",2286.333,26,-13
68,0,08725,Tom Gillis,88' 1",2025.917,23,-15
69,0,25345,Carl Pettersson,88' 2",969.917,11,-5
70,0,27649,Brandt Snedeker,88' 7",1151.500,13,-6
71,0,20105,Jeff Gove,88' 9",709.833,8,E
71,0,01948,Tim Petrovic,88' 9",1686.750,19,-8
73,0,24846,Ricky Barnes,88' 11",1334.250,15,-12
74,0,28158,Steve Marino,89' 1",534.667,6,-2
75,0,24924,Bill Haas,89' 3",1338.833,15,-5
76,0,24357,K.J. Choi,89' 4",178.583,2,-1
76,0,24781,Hunter Mahan,89' 4",1785.917,20,-7
78,0,01766,Billy Mayfair,89' 6",1520.833,17,-5
79,0,06595,Kevin Sutherland,89' 8",1882.667,21,-5
80,0,01320,Bob Estes,89' 9",1256.333,14,-9
81,0,26392,Chris Wilson,89' 10",1168.000,13,-4
82,0,27095,Nick Watney,90' 3",1895.333,21,-8
83,0,11123,Chris Couch,90' 5",1808.917,20,-7
83,0,30946,Alex Prugh,90' 5",813.917,9,-7
83,0,23788,D.J. Trahan,90' 5",1265.250,14,-8
86,0,01706,Davis Love III,90' 8",815.833,9,-5
87,0,27302,Garth Mulroy,90' 9",1725.000,19,-11
88,0,22371,Aaron Baddeley,91' 2",1368.083,15,-4
88,0,26300,Matt Jones,91' 2",2006.333,22,-12
90,0,21731,Freddie Jacobson,91' 3",1186.500,13,-5
91,0,26679,Kevin Stadler,91' 4",2192.000,24,-13
