RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
130,0,26679,Kevin Stadler,45' 4",133,6034.167,+18.00
133,0,24507,Jason Bohn,45' 5",93,4222.250,+27.00
133,0,01724,Jeff Maggert,45' 5",129,5857.417,+10.00
133,0,24502,Adam Scott,45' 5",105,4764.917,+11.00
136,0,22892,Jason Gore,45' 6",123,5599.833,+24.00
136,0,21470,Daisuke Maruyama,45' 6",133,6055.833,+27.00
138,0,23638,Brendon de Jonge,45' 7",128,5834.667,+33.00
138,0,28158,Steve Marino,45' 7",199,9077.583,+17.00
140,0,22806,Doug LaBelle II,45' 8",112,5116.667,+23.00
140,0,23800,Bryce Molder,45' 8",125,5708.583,+16.00
140,0,26596,Ryan Moore,45' 8",129,5894.083,+24.00
140,0,10425,Jay Williamson,45' 8",72,3285.500,+14.00
144,0,06251,Chris DiMarco,45' 10",100,4579.917,+31.00
145,0,23320,Ryan Palmer,45' 11",151,6928.750,+17.00
146,0,08931,Glen Day,46' 0",107,4919.833,+9.00
146,0,08075,Jerry Kelly,46' 0",122,5607.417,+10.00
148,0,20574,Mathew Goggin,46' 2",153,7059.250,+15.00
148,0,20572,Rod Pampling,46' 2",135,6232.917,+26.00
150,0,01142,Bart Bryant,46' 4",118,5463.000,+18.00
151,0,24924,Bill Haas,46' 5",160,7424.000,+19.00
151,0,01766,Billy Mayfair,46' 5",122,5667.167,+4.00
151,0,02036,Jim Rutledge,46' 5",67,3110.250,+15.00
154,0,02246,Duffy Waldorf,46' 6",96,4465.750,+10.00
155,0,23353,J.J. Henry,46' 8",116,5410.250,+5.00
155,0,27963,Chris Stroud,46' 8",117,5456.500,+26.00
157,0,01473,Todd Hamilton,46' 9",124,5797.000,+30.00
158,0,20378,Mathias Grönberg,46' 10",159,7446.500,+24.00
158,0,20859,Anders Hansen,46' 10",54,2529.583,+9.00
160,0,21961,Charles Howell III,46' 11",158,7417.417,+16.00
160,0,02239,Scott Verplank,46' 11",93,4363.167,+12.00
162,0,25686,Jason Dufner,47' 1",154,7254.000,+33.00
162,0,01388,Robert Gamez,47' 1",143,6732.167,+34.00
164,0,12782,Tim Herron,47' 3",175,8269.333,+15.00
164,0,07547,Craig Kanada,47' 3",146,6896.833,+29.00
166,0,01313,Steve Elkington,47' 5",94,4459.500,+14.00
166,0,22212,Craig Lile,47' 5",145,6873.083,+19.00
166,0,01928,Corey Pavin,47' 5",110,5211.333,+18.00
169,0,24024,Zach Johnson,47' 6",80,3799.250,+19.00
170,0,08881,Tripp Isenhour,47' 7",117,5565.000,+34.00
170,0,10423,Mike Weir,47' 7",104,4945.000,+21.00
170,0,25892,Steve Wheatcroft,47' 7",109,5185.917,+20.00
173,0,20160,Charlie Wi,47' 8",133,6342.167,+21.00
174,0,01707,Steve Lowery,47' 10",129,6170.000,+16.00
175,0,22348,Nick O'Hern,47' 11",64,3064.000,+4.00
175,0,21528,Henrik Stenson,47' 11",72,3451.500,+13.00
177,0,25396,Kevin Na,48' 0",144,6906.583,+16.00
178,0,27770,Camilo Villegas,48' 1",156,7504.583,+20.00
179,0,21878,Mark Wilson,48' 2",116,5587.250,+21.00
180,0,01677,Tom Lehman,48' 3",61,2941.000,+14.00
181,0,07749,Brett Quigley,48' 9",128,6240.750,+25.00
182,0,20157,Retief Goosen,48' 11",71,3475.583,+12.00
183,0,21806,Paul Gow,49' 0",107,5242.583,+17.00
184,0,24138,Ian Poulter,49' 2",73,3589.250,+5.00
185,0,24449,Parker McLachlin,49' 6",176,8707.667,+33.00
186,0,12602,Dean Wilson,49' 8",121,6014.000,+15.00
187,0,22621,Ben Curtis,49' 9",100,4975.333,+20.00
187,0,12714,Chris Tidland,49' 9",75,3729.333,+11.00
189,0,25273,Andrew Buckle,49' 10",143,7130.833,+21.00
190,0,22371,Aaron Baddeley,50' 6",154,7773.917,+8.00
191,0,01577,Lee Janzen,50' 7",88,4452.083,+25.00
192,0,24781,Hunter Mahan,50' 10",92,4674.167,+14.00
193,0,26420,Richard Johnson,51' 0",152,7756.250,+38.00
194,0,06373,José María Olazábal,51' 4",89,4568.750,+10.00
195,0,24357,K.J. Choi,51' 6",113,5816.583,+15.00
196,0,01941,Tom Pernice Jr.,51' 7",127,6554.083,+22.00
