RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
48,0,48081,Xander Schauffele,35.19%,57,162,-0.28
49,0,25686,Jason Dufner,35.16%,64,182,-0.23
49,0,29420,Billy Horschel,35.16%,45,128,-0.16
51,0,32448,James Hahn,35.00%,56,160,-0.43
52,0,51766,Wyndham Clark,34.80%,71,204,-0.07
53,0,34046,Jordan Spieth,34.72%,50,144,-0.28
54,0,46717,Viktor Hovland,34.66%,61,176,-0.03
55,0,29970,Dylan Frittelli,34.62%,54,156,-0.19
56,0,56630,Akshay Bhatia,34.52%,58,168,-0.28
57,0,36724,Augusto Núñez,34.12%,58,170,-0.40
58,0,33653,Thomas Detry,33.84%,67,198,-0.28
59,0,34255,Joseph Bramlett,33.75%,54,160,-0.11
59,0,28089,Jason Day,33.75%,54,160,-0.06
61,0,47591,Eric Cole,33.73%,85,252,-0.26
62,0,49947,Taylor Moore,33.66%,68,202,-0.10
63,0,23108,Matt Kuchar,33.52%,61,182,-0.30
64,0,48084,Wesley Bryan,33.33%,32,96,-0.38
64,0,35310,Lanto Griffin,33.33%,38,114,-0.26
64,0,34363,Tyrrell Hatton,33.33%,52,156,-0.10
64,0,46442,Maverick McNealy,33.33%,42,126,-0.07
64,0,40006,Erik van Rooyen,33.33%,52,156,-0.13
64,0,47128,Richy Werenski,33.33%,66,198,-0.21
70,0,54591,Ben Griffin,33.19%,79,238,-0.22
71,0,54628,Lee Hodges,33.18%,71,214,-0.23
72,0,20229,Stewart Cink,33.13%,53,160,-0.25
73,0,49771,J.T. Poston,33.00%,66,200,-0.24
74,0,39546,Keith Mitchell,32.98%,62,188,-0.11
75,0,51070,Vincent Norrman,32.94%,56,170,-0.29
76,0,23320,Ryan Palmer,32.91%,52,158,-0.10
77,0,33948,Byeong Hun An,32.86%,69,210,-0.01
78,0,52375,Doug Ghim,32.80%,61,186,-0.38
79,0,48887,Matt Wallace,32.74%,55,168,-0.31
80,0,47504,Sam Burns,32.72%,53,162,-0.21
81,0,39971,Sungjae Im,32.69%,68,208,-0.40
82,0,52453,Nicolai Hojgaard,32.61%,30,92,-0.17
82,0,30926,Chris Kirk,32.61%,60,184,-0.25
84,0,57366,Cameron Young,32.56%,56,172,-0.16
85,0,54421,Garrick Higgo,32.52%,67,206,-0.27
86,0,50493,Justin Suh,32.46%,74,228,-0.16
87,0,34563,Chesson Hadley,32.45%,61,188,-0.26
88,0,46970,Jon Rahm,32.39%,46,142,E
89,0,29289,S.Y. Noh,32.35%,44,136,-0.25
90,0,39067,MJ Daffue,32.04%,66,206,-0.26
91,0,47347,Adam Schenk,31.93%,76,238,-0.14
92,0,47988,Nick Hardy,31.78%,75,236,-0.15
92,0,32791,K.H. Lee,31.78%,68,214,-0.06
94,0,35617,Martin Trainer,31.75%,40,126,-0.13
95,0,52411,Kyle Westmoreland,31.65%,50,158,-0.16
96,0,27095,Nick Watney,31.58%,48,152,-0.13
97,0,32662,Michael Gligic,31.51%,46,146,+0.13
98,0,47993,Denny McCarthy,31.50%,63,200,-0.27
98,0,50095,Austin Smotherman,31.50%,63,200,-0.33
100,0,12716,Charley Hoffman,31.48%,51,162,-0.20
100,0,34431,Robert Streb,31.48%,51,162,-0.24
102,0,58967,Trevor Werbylo,31.33%,52,166,-0.29
103,0,36871,Matt NeSmith,31.31%,62,198,-0.19
104,0,51890,Greyson Sigg,30.95%,65,210,-0.34
104,0,30692,Scott Stallings,30.95%,52,168,E
104,0,55454,Carl Yuan,30.95%,52,168,-0.31
107,0,28775,Nate Lashley,30.84%,66,214,-0.36
108,0,39977,Max Homa,30.81%,53,172,-0.32
108,0,25632,Jimmy Walker,30.81%,53,172,-0.06
110,0,31577,Tano Goya,30.56%,55,180,-0.16
111,0,30163,Henrik Norlander,30.22%,55,182,-0.25
112,0,51634,Sahith Theegala,30.19%,64,212,-0.19
113,0,22405,Justin Rose,30.15%,41,136,-0.37
114,0,39954,Cody Gribble,30.00%,42,140,+0.02
115,0,27349,Alex Noren,29.89%,55,184,-0.35
116,0,28252,Seamus Power,29.88%,49,164,-0.35
117,0,40162,Justin Lower,29.82%,65,218,-0.31
117,0,29221,Webb Simpson,29.82%,34,114,-0.18
119,0,55708,Hayden Buckley,29.76%,50,168,-0.30
119,0,33597,Harry Higgs,29.76%,50,168,-0.12
121,0,30911,Tommy Fleetwood,29.73%,44,148,E
122,0,39997,Corey Conners,29.65%,51,172,-0.14
123,0,39335,Kevin Roy,29.61%,45,152,-0.22
124,0,57975,Harry Hall,29.41%,60,204,-0.42
125,0,34076,Joel Dahmen,29.35%,54,184,-0.06
126,0,59018,Ryan Gerard,29.03%,36,124,-0.36
127,0,52372,Cameron Champ,28.85%,45,156,-0.02
127,0,51349,Nico Echavarria,28.85%,45,156,-0.13
127,0,35532,Tom Hoge,28.85%,60,208,-0.32
127,0,53165,Doc Redman,28.85%,45,156,-0.31
131,0,37455,Si Woo Kim,28.50%,57,200,-0.09
132,0,49298,Kramer Hickok,28.35%,55,194,-0.36
133,0,55182,Tom Kim,28.33%,51,180,-0.27
134,0,52513,Carson Young,28.28%,56,198,-0.36
135,0,32640,Troy Merritt,28.26%,52,184,-0.33
135,0,52374,Brandon Wu,28.26%,65,230,-0.18
137,0,36326,David Lipsky,28.16%,58,206,-0.41
137,0,34610,Matthias Schwab,28.16%,58,206,-0.31
139,0,27963,Chris Stroud,28.07%,32,114,-0.34
140,0,37275,Sam Ryder,27.93%,62,222,-0.34
141,0,24140,Sean O'Hair,27.88%,29,104,-0.21
141,0,46441,Robby Shelton,27.88%,58,208,-0.31
143,0,27936,Martin Laird,27.84%,49,176,-0.18
144,0,47983,Chad Ramey,27.72%,56,202,-0.30
145,0,27214,Kevin Streelman,27.60%,53,192,-0.17
146,0,57362,Austin Eckroat,27.55%,54,196,-0.31
147,0,55789,Taylor Montgomery,27.45%,56,204,-0.13
148,0,33399,Adam Hadwin,27.27%,48,176,-0.19
149,0,36801,Mark Hubbard,27.16%,63,232,-0.30
150,0,51491,Brandon Matthews,27.12%,32,118,-0.03
151,0,33408,Tyson Alexander,26.84%,51,190,-0.20
152,0,24502,Adam Scott,26.47%,36,136,E
153,0,32839,Hideki Matsuyama,26.44%,46,174,-0.17
154,0,25493,Nick Taylor,26.34%,49,186,-0.24
155,0,33413,Ben Martin,26.21%,54,206,-0.17
156,0,46414,Aaron Rai,26.19%,55,210,-0.25
157,0,47079,Harrison Endycott,25.84%,46,178,-0.48
158,0,24925,Jonathan Byrd,25.83%,31,120,-0.10
159,0,51950,Max McGreevy,25.54%,47,184,-0.21
160,0,27974,Sung Kang,25.51%,25,98,-0.12
161,0,34466,Peter Malnati,25.26%,48,190,-0.23
161,0,51997,Andrew Novak,25.26%,48,190,-0.19
163,0,35449,Adam Long,24.78%,56,226,-0.36
164,0,50525,Collin Morikawa,24.69%,40,162,-0.18
165,0,45522,Christiaan Bezuidenhout,24.16%,43,178,-0.23
166,0,31557,Jim Herman,24.03%,37,154,+0.03
167,0,25900,Lucas Glover,23.00%,46,200,-0.37
168,0,40115,Adam Svensson,22.54%,55,244,-0.27
169,0,33410,Andrew Landry,22.50%,36,160,-0.44
170,0,27644,Brian Harman,22.04%,41,186,-0.37
171,0,25818,Scott Piercy,21.72%,43,198,-0.07
172,0,22056,Cameron Percy,21.64%,29,134,-0.10
173,0,28237,Rory McIlroy,21.09%,27,128,+0.11
174,0,26476,Chez Reavie,20.83%,40,192,-0.18
175,0,32139,Danny Willett,20.15%,27,134,-0.22
176,0,24024,Zach Johnson,19.85%,27,136,-0.33
177,0,32816,Satoshi Kodaira,19.84%,25,126,-0.24
178,0,34098,Russell Henley,19.64%,33,168,+0.03
179,0,22371,Aaron Baddeley,19.38%,31,160,-0.06
180,0,26596,Ryan Moore,19.28%,32,166,-0.25
181,0,35901,Paul Haley II,19.02%,35,184,-0.14
182,0,33122,Russell Knox,18.86%,43,228,-0.33
183,0,19803,Ryan Armour,18.48%,34,184,-0.15
184,0,35879,Kelly Kraft,17.78%,32,180,-0.31
185,0,58696,Peter Kuest,17.39%,16,92,E
186,0,29535,Brice Garnett,16.86%,29,172,-0.38
187,0,34256,Andrew Putnam,14.41%,32,222,-0.25
188,0,31202,William McGirt,14.15%,15,106,-0.27
189,0,40058,Zac Blair,12.82%,20,156,-0.70
190,0,46435,Austin Cook,12.35%,21,170,-0.24
191,0,30927,Brendon Todd,9.62%,20,208,-0.05
192,0,34409,David Lingmerth,8.52%,15,176,-0.20
193,0,31560,Brian Stuard,4.79%,7,146,-0.29
