RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,01249,John Daly,66.10,78,118,-0.18
2,0,08375,Paul Stankowski,65.41,104,159,-0.18
3,0,28237,Rory McIlroy,64.91,74,114,-0.15
4,0,25364,Paul Casey,64.58,93,144,-0.24
5,0,22056,Cameron Percy,64.37,112,174,E
6,0,22293,Heath Slocum,64.07,148,231,-0.09
7,0,20378,Mathias Grönberg,63.95,94,147,-0.15
8,0,06567,Vijay Singh,63.74,109,171,-0.17
9,0,28620,Aron Price,63.59,131,206,-0.11
10,0,27060,John Mallinger,63.52,148,233,-0.14
11,0,01706,Davis Love III,63.28,112,177,-0.07
12,0,10809,Jim Furyk,63.18,139,220,-0.13
13,0,23349,Charles Warren,62.84,93,148,-0.15
14,0,27436,Graham DeLaet,62.76,123,196,-0.10
15,0,27936,Martin Laird,62.66,146,233,-0.12
16,0,08075,Jerry Kelly,62.45,163,261,-0.13
17,0,06595,Kevin Sutherland,62.35,154,247,-0.08
18,0,27095,Nick Watney,62.22,112,180,-0.22
19,0,20498,Briny Baird,62.11,177,285,-0.14
20,0,20645,John Senden,61.92,174,281,-0.13
21,0,01116,Michael Bradley,61.70,145,235,-0.12
22,0,06004,Stephen Ames,61.63,151,245,-0.17
23,0,22946,Henrik Bjornstad,61.58,125,203,-0.06
24,0,27120,Troy Matteson,61.57,141,229,-0.06
25,0,24490,George McNeill,61.26,136,222,-0.16
26,0,24507,Jason Bohn,61.18,156,255,-0.12
27,0,06621,Joe Durant,61.08,113,185,-0.16
28,0,23623,Bo Van Pelt,60.98,161,264,-0.13
29,0,24924,Bill Haas,60.89,151,248,-0.13
30,0,32102,Rickie Fowler,60.87,154,253,-0.14
31,0,01797,Rocco Mediate,60.85,129,212,-0.07
32,0,28087,Kris Blanks,60.78,141,232,-0.12
33,0,07867,Woody Austin,60.59,163,269,-0.15
34,0,20160,Charlie Wi,60.54,181,299,-0.09
35,0,20436,Garrett Willis,60.50,144,238,-0.18
36,0,12602,Dean Wilson,60.25,97,161,-0.10
37,0,01724,Jeff Maggert,59.90,121,202,-0.12
38,0,27302,Garth Mulroy,59.86,88,147,-0.08
39,0,10885,Robert Allenby,59.79,116,194,-0.09
40,0,20848,Ángel Cabrera,59.72,86,144,-0.07
41,0,26851,Marc Leishman,59.63,130,218,-0.12
42,0,26289,Boo Weekley,59.55,131,220,-0.14
43,0,08725,Tom Gillis,59.46,176,296,-0.13
43,0,25240,D.A. Points,59.46,176,296,-0.14
45,0,23638,Brendon de Jonge,59.41,180,303,-0.14
45,0,27933,John Merrick,59.41,180,303,-0.14
47,0,27214,Kevin Streelman,59.39,155,261,-0.11
48,0,23322,Brett Wetterich,59.12,81,137,-0.19
49,0,01320,Bob Estes,59.11,146,247,-0.10
49,0,26951,Johnson Wagner,59.11,146,247,-0.11
51,0,01766,Billy Mayfair,59.07,140,237,-0.09
51,0,30946,Alex Prugh,59.07,127,215,-0.09
53,0,22621,Ben Curtis,59.01,131,222,-0.09
54,0,12510,Chad Campbell,58.95,168,285,-0.14
55,0,20157,Retief Goosen,58.94,89,151,-0.18
56,0,24912,Will MacKenzie,58.91,119,202,-0.08
57,0,33419,Cameron Tringale,58.87,73,124,-0.04
58,0,10425,Jay Williamson,58.85,123,209,-0.13
59,0,24358,Robert Garrigus,58.82,80,136,-0.11
59,0,02206,David Toms,58.82,130,221,-0.17
61,0,01161,Mark Calcavecchia,58.77,67,114,E
62,0,25632,Jimmy Walker,58.72,138,235,-0.13
63,0,07749,Brett Quigley,58.59,174,297,-0.09
64,0,24357,K.J. Choi,58.48,131,224,-0.16
65,0,23548,Bill Lunde,58.45,128,219,-0.06
65,0,01941,Tom Pernice Jr.,58.45,128,219,-0.07
67,0,27963,Chris Stroud,58.44,135,231,-0.08
68,0,23541,Ben Crane,58.37,136,233,-0.11
69,0,23983,Luke Donald,58.33,126,216,-0.19
70,0,26420,Richard Johnson,58.15,157,270,-0.15
71,0,24925,Jonathan Byrd,58.13,143,246,-0.10
72,0,26679,Kevin Stadler,58.10,122,210,-0.07
73,0,11123,Chris Couch,58.05,101,174,-0.16
74,0,23621,Rory Sabbatini,57.97,120,207,-0.13
75,0,25804,Bubba Watson,57.84,107,185,-0.11
76,0,29285,Brent Delahoussaye,57.76,93,161,-0.11
77,0,21961,Charles Howell III,57.72,157,272,-0.18
78,0,28089,Jason Day,57.71,131,227,-0.08
79,0,23108,Matt Kuchar,57.68,139,241,-0.22
80,0,21878,Mark Wilson,57.54,145,252,-0.13
81,0,28780,Nicholas Thompson,57.53,149,259,-0.12
82,0,25562,Andres Romero,57.52,130,226,-0.15
83,0,25720,Chad Collins,57.49,165,287,-0.18
83,0,23353,J.J. Henry,57.49,142,247,-0.10
85,0,07363,Craig Bowden,57.46,104,181,-0.06
86,0,24361,Pat Perez,57.42,147,256,-0.14
87,0,12716,Charley Hoffman,57.40,128,223,-0.15
88,0,25190,Jeff Quinney,57.32,184,321,-0.15
88,0,24502,Adam Scott,57.32,94,164,-0.17
90,0,24140,Sean O'Hair,57.28,122,213,-0.11
91,0,21753,Brian Davis,57.23,178,311,-0.12
92,0,25818,Scott Piercy,57.21,127,222,-0.08
93,0,20472,Alex Cejka,57.20,147,257,-0.07
94,0,23673,Michael Connell,57.09,141,247,-0.15
95,0,20105,Jeff Gove,57.03,73,128,-0.05
96,0,06522,Ernie Els,57.00,114,200,-0.08
96,0,06527,Steve Stricker,57.00,114,200,-0.21
98,0,27770,Camilo Villegas,56.68,106,187,-0.08
99,0,23788,D.J. Trahan,56.60,133,235,-0.14
100,0,26695,Michael Letzig,56.54,134,237,-0.14
101,0,23718,Nathan Green,56.52,169,299,-0.14
102,0,22913,John Rollins,56.46,118,209,-0.08
103,0,23800,Bryce Molder,56.44,149,264,-0.15
104,0,23307,Roger Tambellini,56.31,116,206,-0.10
105,0,21209,Sergio Garcia,56.30,67,119,-0.15
105,0,26300,Matt Jones,56.30,152,270,-0.22
107,0,20229,Stewart Cink,56.28,112,199,-0.18
108,0,29910,Blake Adams,56.22,140,249,-0.14
109,0,24781,Hunter Mahan,56.19,109,194,-0.21
110,0,10585,Scott McCarron,56.18,150,267,-0.13
111,0,27466,Spencer Levin,56.10,193,344,-0.14
112,0,01945,Kenny Perry,56.07,97,173,-0.05
113,0,02239,Scott Verplank,55.91,104,186,-0.14
114,0,01948,Tim Petrovic,55.89,185,331,-0.12
115,0,25686,Jason Dufner,55.83,134,240,-0.08
116,0,22046,Geoff Ogilvy,55.70,83,149,-0.16
117,0,22405,Justin Rose,55.65,138,248,-0.17
118,0,08385,Omar Uresti,55.61,124,223,-0.07
119,0,20691,Greg Owen,55.56,105,189,-0.05
120,0,21731,Freddie Jacobson,55.47,147,265,-0.16
121,0,23325,Vaughn Taylor,55.42,133,240,-0.11
122,0,32617,Jerod Turner,55.41,87,157,-0.11
123,0,24663,Y.E. Yang,55.38,103,186,-0.17
124,0,01313,Steve Elkington,55.24,116,210,-0.14
125,0,22122,Andrew McLardy,55.07,76,138,-0.09
126,0,12652,Cameron Beckman,55.00,110,200,-0.11
127,0,24846,Ricky Barnes,54.87,152,277,-0.14
128,0,23135,Tim Clark,54.80,137,250,-0.18
129,0,06251,Chris DiMarco,54.78,149,272,-0.13
130,0,25396,Kevin Na,54.61,148,271,-0.11
131,0,28500,Martin Flores,54.43,86,158,-0.17
132,0,28475,Jeff Overton,54.38,118,217,-0.21
133,0,23613,Rich Barcelo,54.23,109,201,-0.20
134,0,25892,Steve Wheatcroft,54.08,106,196,-0.07
135,0,24227,Justin Bolli,54.05,80,148,E
136,0,20593,Greg Chalmers,54.03,181,335,-0.19
137,0,28158,Steve Marino,53.97,102,189,-0.17
138,0,27141,J.B. Holmes,53.94,130,241,-0.07
139,0,06515,Shaun Micheel,53.93,96,178,-0.18
140,0,32640,Troy Merritt,53.91,124,230,-0.11
141,0,29221,Webb Simpson,53.90,152,282,-0.05
142,0,26881,Jarrod Lyle,53.85,70,130,E
143,0,22371,Aaron Baddeley,53.78,128,238,-0.18
144,0,21959,Ted Purdy,53.65,125,233,-0.04
145,0,26596,Ryan Moore,53.55,98,183,-0.12
146,0,27330,Josh Teater,53.52,152,284,-0.11
147,0,20663,Brenden Pappas,53.37,95,178,-0.09
148,0,20127,Chris Riley,53.36,119,223,-0.15
149,0,23409,James Driscoll,53.30,113,212,-0.04
150,0,26301,James Nitties,53.26,147,276,-0.14
151,0,06643,Paul Goydos,53.25,131,246,-0.11
152,0,30925,Dustin Johnson,53.13,85,160,-0.08
153,0,24024,Zach Johnson,52.88,147,278,-0.15
154,0,12755,Vance Veazey,52.63,90,171,-0.13
155,0,26882,Michael Sim,52.46,96,183,-0.22
156,0,25900,Lucas Glover,52.36,100,191,-0.16
157,0,01577,Lee Janzen,52.23,117,224,-0.12
158,0,12705,Cliff Kresge,52.21,71,136,-0.04
159,0,20574,Mathew Goggin,51.98,118,227,-0.14
160,0,09011,David Duval,51.79,87,168,-0.17
160,0,24138,Ian Poulter,51.79,58,112,-0.12
162,0,08537,J.P. Hayes,51.61,112,217,-0.19
163,0,06514,Kevin Johnson,51.48,87,169,-0.14
164,0,20686,Jeev Milkha Singh,51.46,88,171,-0.17
165,0,20098,Stuart Appleby,51.40,147,286,-0.10
166,0,01707,Steve Lowery,51.09,94,184,-0.21
167,0,21949,Joe Ogilvie,51.05,146,286,-0.04
168,0,01810,Phil Mickelson,50.93,82,161,-0.07
169,0,19846,Brian Gay,50.83,154,303,-0.18
170,0,26287,Roland Thatcher,50.69,110,217,-0.05
171,0,20572,Rod Pampling,50.68,111,219,-0.15
172,0,12714,Chris Tidland,50.45,112,222,-0.13
173,0,27649,Brandt Snedeker,50.36,140,278,-0.19
174,0,22378,Trevor Immelman,50.32,78,155,-0.15
175,0,10860,Justin Leonard,50.21,119,237,-0.16
176,0,25345,Carl Pettersson,50.18,142,283,-0.15
177,0,21350,Ryuji Imada,49.83,147,295,-0.15
178,0,23320,Ryan Palmer,49.77,110,221,-0.23
179,0,27613,David Lutterus,49.43,87,176,-0.06
180,0,12782,Tim Herron,48.89,110,225,-0.11
181,0,10423,Mike Weir,48.61,70,144,-0.04
182,0,31560,Brian Stuard,48.44,109,225,-0.19
183,0,20070,Matt Bettencourt,48.34,102,211,-0.16
184,0,20766,Padraig Harrington,48.00,72,150,-0.19
185,0,20850,Daniel Chopra,47.94,93,194,-0.08
186,0,27797,Derek Lamely,47.55,97,204,-0.15
187,0,28307,Matt Every,47.13,74,157,-0.18
188,0,07457,Steve Flesch,46.81,110,235,-0.14
189,0,01619,Skip Kendall,45.06,73,162,-0.05
190,0,26392,Chris Wilson,45.00,72,160,-0.17
191,0,06012,Greg Kraft,44.88,57,127,-0.11
192,0,01329,Brad Faxon,43.98,84,191,-0.18
