RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,23349,Charles Warren,82.77,442,534
2,0,06595,Kevin Sutherland,81.58,651,798
3,0,33419,Cameron Tringale,81.30,326,401
4,0,24361,Pat Perez,81.22,666,820
5,0,06621,Joe Durant,81.06,522,644
6,0,07749,Brett Quigley,81.03,645,796
7,0,23788,D.J. Trahan,80.86,638,789
8,0,30925,Dustin Johnson,80.83,527,652
9,0,25364,Paul Casey,80.75,407,504
10,0,25900,Lucas Glover,80.64,529,656
11,0,20645,John Senden,80.52,781,970
12,0,27436,Graham DeLaet,80.41,595,740
13,0,24502,Adam Scott,80.37,483,601
14,0,12510,Chad Campbell,80.34,719,895
14,0,20691,Greg Owen,80.34,474,590
16,0,20498,Briny Baird,80.29,607,756
17,0,20574,Mathew Goggin,80.26,622,775
18,0,25818,Scott Piercy,80.23,552,688
19,0,27963,Chris Stroud,80.22,576,718
20,0,20663,Brenden Pappas,80.13,379,473
21,0,27933,John Merrick,80.04,754,942
22,0,21961,Charles Howell III,80.03,601,751
23,0,27330,Josh Teater,79.93,701,877
24,0,27120,Troy Matteson,79.89,568,711
25,0,30946,Alex Prugh,79.83,558,699
26,0,01320,Bob Estes,79.79,537,673
27,0,23409,James Driscoll,79.77,493,618
28,0,28620,Aron Price,79.70,479,601
29,0,01797,Rocco Mediate,79.66,521,654
30,0,23623,Bo Van Pelt,79.64,759,953
31,0,23638,Brendon de Jonge,79.59,768,965
32,0,22122,Andrew McLardy,79.56,327,411
33,0,28475,Jeff Overton,79.46,526,662
34,0,28237,Rory McIlroy,79.39,366,461
35,0,23108,Matt Kuchar,79.38,720,907
36,0,27302,Garth Mulroy,79.23,328,414
37,0,06522,Ernie Els,79.22,469,592
38,0,26300,Matt Jones,79.18,559,706
39,0,23322,Brett Wetterich,79.13,345,436
40,0,24925,Jonathan Byrd,79.12,576,728
41,0,27466,Spencer Levin,79.11,731,924
42,0,01945,Kenny Perry,79.08,514,650
43,0,23307,Roger Tambellini,79.00,474,600
44,0,28158,Steve Marino,78.93,558,707
45,0,08375,Paul Stankowski,78.90,389,493
46,0,22946,Henrik Bjornstad,78.82,469,595
46,0,21878,Mark Wilson,78.82,629,798
48,0,20157,Retief Goosen,78.79,509,646
48,0,22056,Cameron Percy,78.79,442,561
50,0,20105,Jeff Gove,78.75,352,447
51,0,21731,Freddie Jacobson,78.64,567,721
52,0,22046,Geoff Ogilvy,78.53,384,489
53,0,28089,Jason Day,78.50,522,665
54,0,32102,Rickie Fowler,78.46,692,882
55,0,01116,Michael Bradley,78.44,484,617
56,0,26289,Boo Weekley,78.40,588,750
57,0,20229,Stewart Cink,78.28,566,723
57,0,01313,Steve Elkington,78.28,501,640
59,0,24846,Ricky Barnes,78.21,657,840
60,0,26951,Johnson Wagner,78.19,552,706
61,0,06567,Vijay Singh,78.18,516,660
62,0,23353,J.J. Henry,78.16,594,760
62,0,01948,Tim Petrovic,78.16,773,989
64,0,28087,Kris Blanks,78.14,604,773
65,0,26881,Jarrod Lyle,78.13,318,407
66,0,27936,Martin Laird,78.02,600,769
67,0,22371,Aaron Baddeley,78.00,578,741
68,0,26420,Richard Johnson,77.97,637,817
69,0,28307,Matt Every,77.96,389,499
70,0,01706,Davis Love III,77.95,555,712
71,0,22378,Trevor Immelman,77.94,385,494
72,0,24912,Will MacKenzie,77.93,519,666
73,0,24358,Robert Garrigus,77.87,394,506
74,0,12716,Charley Hoffman,77.81,554,712
75,0,24357,K.J. Choi,77.78,560,720
76,0,12782,Tim Herron,77.76,423,544
77,0,26287,Roland Thatcher,77.70,467,601
78,0,01941,Tom Pernice Jr.,77.65,483,622
79,0,26695,Michael Letzig,77.63,576,742
80,0,20160,Charlie Wi,77.59,658,848
81,0,01766,Billy Mayfair,77.55,532,686
82,0,25632,Jimmy Walker,77.48,430,555
83,0,23325,Vaughn Taylor,77.42,641,828
84,0,24781,Hunter Mahan,77.40,620,801
85,0,10885,Robert Allenby,77.37,523,676
86,0,27095,Nick Watney,77.32,600,776
87,0,25804,Bubba Watson,77.30,463,599
88,0,24924,Bill Haas,77.28,602,779
89,0,24140,Sean O'Hair,77.27,571,739
90,0,06004,Stephen Ames,77.26,530,686
91,0,28500,Martin Flores,77.22,383,496
91,0,20127,Chris Riley,77.22,495,641
93,0,20436,Garrett Willis,77.12,590,765
94,0,22913,John Rollins,77.08,565,733
95,0,23673,Michael Connell,76.99,552,717
95,0,06251,Chris DiMarco,76.99,629,817
97,0,12755,Vance Veazey,76.98,311,404
98,0,25720,Chad Collins,76.92,510,663
98,0,26851,Marc Leishman,76.92,550,715
98,0,21949,Joe Ogilvie,76.92,590,767
101,0,01577,Lee Janzen,76.91,493,641
102,0,23548,Bill Lunde,76.90,486,632
103,0,12602,Dean Wilson,76.89,346,450
104,0,22621,Ben Curtis,76.82,590,768
105,0,23621,Rory Sabbatini,76.79,493,642
106,0,31560,Brian Stuard,76.75,505,658
107,0,09011,David Duval,76.64,420,548
108,0,21209,Sergio Garcia,76.61,357,466
109,0,26679,Kevin Stadler,76.50,524,685
110,0,20848,Ángel Cabrera,76.49,371,485
111,0,24507,Jason Bohn,76.47,598,782
112,0,27770,Camilo Villegas,76.44,477,624
113,0,23613,Rich Barcelo,76.43,360,471
114,0,28780,Nicholas Thompson,76.34,571,748
115,0,25240,D.A. Points,76.33,619,811
116,0,26301,James Nitties,76.31,599,785
117,0,20378,Mathias Grönberg,76.27,376,493
118,0,23800,Bryce Molder,76.24,536,703
119,0,07867,Woody Austin,76.18,627,823
119,0,29221,Webb Simpson,76.18,627,823
121,0,25396,Kevin Na,76.16,658,864
122,0,12652,Cameron Beckman,76.10,433,569
122,0,29285,Brent Delahoussaye,76.10,363,477
124,0,23320,Ryan Palmer,76.08,509,669
125,0,25345,Carl Pettersson,76.07,604,794
126,0,27141,J.B. Holmes,76.05,581,764
127,0,24490,George McNeill,76.04,457,601
128,0,26596,Ryan Moore,75.99,573,754
129,0,08537,J.P. Hayes,75.92,514,677
129,0,27060,John Mallinger,75.92,558,735
131,0,01249,John Daly,75.87,305,402
132,0,06527,Steve Stricker,75.86,528,696
133,0,29910,Blake Adams,75.85,578,762
134,0,22293,Heath Slocum,75.63,717,948
135,0,01810,Phil Mickelson,75.53,426,564
136,0,08385,Omar Uresti,75.52,543,719
137,0,10809,Jim Furyk,75.51,555,735
137,0,08075,Jerry Kelly,75.51,709,939
139,0,32640,Troy Merritt,75.50,524,694
140,0,20686,Jeev Milkha Singh,75.45,332,440
141,0,24024,Zach Johnson,75.38,689,914
142,0,26882,Michael Sim,75.36,422,560
143,0,20572,Rod Pampling,75.32,528,701
144,0,23541,Ben Crane,75.31,616,818
145,0,10425,Jay Williamson,75.19,497,661
146,0,01724,Jeff Maggert,75.12,480,639
147,0,10860,Justin Leonard,75.09,642,855
148,0,27214,Kevin Streelman,74.84,589,787
149,0,25686,Jason Dufner,74.70,629,842
149,0,10585,Scott McCarron,74.70,629,842
151,0,20472,Alex Cejka,74.61,576,772
151,0,24663,Y.E. Yang,74.61,476,638
153,0,01161,Mark Calcavecchia,74.59,276,370
153,0,23718,Nathan Green,74.59,546,732
155,0,22405,Justin Rose,74.54,530,711
