RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
101,0,23933,Michael Boyd,2,2007465
101,0,01132,Mark Brooks,2,2008370
101,0,01157,Tom Byrum,2,2008370
101,0,20400,Michael Campbell,2,2008320
101,0,12394,Tom Carter,2,2004470
101,0,24494,Erik Compton,2,2005100
101,0,06034,Marco Dawson,2,2008470
101,0,09011,David Duval,2,2008460
101,0,12760,Danny Ellis,2,2007080
101,0,20585,Niclas Fasth,2,2008350
101,0,24725,Richard Finch,2,2008320
101,0,20121,Todd Fischer,2,2007330
101,0,01361,Dan Forsman,2,2008340
101,0,24083,Marcus Fraser,2,2006310
101,0,20939,Keiichiro Fukabori,2,2006310
101,0,20574,Mathew Goggin,2,2008460
101,0,29720,Andres Gonzales,2,2006460
101,0,22892,Jason Gore,2,2008480
101,0,01473,Todd Hamilton,2,2008470
101,0,22896,Grégory Havret,2,2008140
101,0,21259,Jason Hill,2,2002450
101,0,20608,David Howell,2,2008320
101,0,06514,Kevin Johnson,2,2002300
101,0,26300,Matt Jones,2,2008480
101,0,08075,Jerry Kelly,2,2008480
101,0,20669,James Kingston,2,2008350
101,0,23108,Matt Kuchar,2,2008460
101,0,21207,José Manuel Lara,2,2007080
101,0,20382,Stephen Leaney,2,2008280
101,0,26695,Michael Letzig,2,2008470
101,0,26881,Jarrod Lyle,2,2007480
101,0,01724,Jeff Maggert,2,2008480
101,0,22080,Prayad Marksaeng,2,2008350
101,0,25972,Pablo Martin Benavides,2,2008120
101,0,27120,Troy Matteson,2,2008480
101,0,01761,Len Mattiace,2,2008340
101,0,01793,Mac McLendon,2,1980430
101,0,08339,Spike McRoy,2,2008340
101,0,01866,Jack Newton,2,1982420
101,0,22046,Geoff Ogilvy,2,2008390
101,0,01920,Craig Parry,2,2008320
101,0,01948,Tim Petrovic,2,2008480
101,0,27072,Alvaro Quiros,2,2008080
101,0,22913,John Rollins,2,2008480
101,0,28456,Andrew Ruthkoski,2,2007270
101,0,02064,John Schroeder,2,1995300
101,0,24502,Adam Scott,2,2008390
101,0,02105,Bob Smith,2,1985280
101,0,26679,Kevin Stadler,2,2008480
101,0,23325,Vaughn Taylor,2,2008480
101,0,02206,David Toms,2,2008410
101,0,02267,D.A. Weibring,2,2003160
101,0,23322,Brett Wetterich,2,2008230
101,0,25892,Steve Wheatcroft,2,2007465
101,0,20436,Garrett Willis,2,2008370
101,0,26497,Casey Wittenberg,2,2008410
