RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,23983,Luke Donald,50.00,44,88,-0.14
2,0,10860,Justin Leonard,47.83,66,138,-0.11
3,0,01724,Jeff Maggert,45.19,47,104,-0.26
4,0,23135,Tim Clark,44.93,62,138,E
5,0,25720,Chad Collins,43.75,63,144,-0.03
6,0,22293,Heath Slocum,43.48,60,138,-0.05
7,0,28092,D.H. Lee,43.00,43,100,+0.05
8,0,26758,David Hearn,42.13,75,178,-0.12
9,0,29222,Billy Hurley III,41.67,65,156,-0.12
10,0,22621,Ben Curtis,41.55,59,142,-0.10
11,0,10809,Jim Furyk,41.18,56,136,-0.05
12,0,21878,Mark Wilson,39.68,50,126,+0.06
13,0,23541,Ben Crane,39.51,64,162,-0.02
14,0,30927,Brendon Todd,39.50,79,200,-0.04
15,0,20104,Ken Duke,39.29,55,140,-0.16
16,0,25572,Graeme McDowell,38.54,37,96,E
17,0,24507,Jason Bohn,38.27,62,162,-0.11
18,0,21753,Brian Davis,38.20,68,178,-0.13
19,0,19846,Brian Gay,38.03,54,142,E
20,0,20160,Charlie Wi,37.86,53,140,-0.04
21,0,20098,Stuart Appleby,37.78,68,180,E
22,0,27466,Spencer Levin,37.29,44,118,-0.05
23,0,27556,Ted Potter Jr.,36.76,50,136,+0.04
24,0,02206,David Toms,35.83,43,120,-0.19
25,0,25444,Justin Hicks,35.35,70,198,E
26,0,25396,Kevin Na,34.88,60,172,-0.13
27,0,08075,Jerry Kelly,34.87,53,152,-0.11
28,0,31560,Brian Stuard,34.71,59,170,-0.08
29,0,24357,K.J. Choi,34.29,48,140,-0.06
30,0,25349,Tim Wilkinson,34.15,56,164,-0.05
31,0,25834,Daniel Summerhays,34.04,64,188,+0.03
32,0,07867,Woody Austin,33.90,40,118,-0.05
33,0,24024,Zach Johnson,33.72,58,172,-0.12
34,0,34261,Scott Langley,33.15,59,178,-0.03
35,0,23800,Bryce Molder,32.61,45,138,-0.09
36,0,29425,Andrew Svoboda,32.47,50,154,-0.08
37,0,25240,D.A. Points,32.46,37,114,+0.03
38,0,26951,Johnson Wagner,32.31,42,130,+0.02
39,0,32640,Troy Merritt,32.26,40,124,E
40,0,28307,Matt Every,32.19,47,146,-0.21
41,0,10423,Mike Weir,31.97,39,122,E
42,0,27895,Jonas Blixt,31.52,29,92,+0.14
43,0,33419,Cameron Tringale,31.43,66,210,-0.03
44,0,29926,Danny Lee,31.25,50,160,-0.12
45,0,27963,Chris Stroud,31.10,51,164,E
46,0,10885,Robert Allenby,31.01,49,158,-0.06
47,0,20593,Greg Chalmers,30.86,50,162,-0.14
48,0,26956,Bronson La'Cassie,30.85,29,94,-0.10
49,0,31202,William McGirt,30.73,59,192,-0.19
50,0,27933,John Merrick,29.33,44,150,-0.20
51,0,24663,Y.E. Yang,29.17,42,144,-0.14
52,0,35139,Richard Lee,29.05,43,148,-0.14
53,0,24494,Erik Compton,28.66,47,164,+0.13
54,0,29478,Kevin Kisner,28.31,47,166,-0.17
55,0,23409,James Driscoll,28.17,40,142,-0.18
56,0,31193,Jim Renner,28.07,32,114,+0.34
57,0,26596,Ryan Moore,28.03,37,132,-0.05
58,0,34174,John Huh,27.92,43,154,+0.05
59,0,25191,Gonzalo Fernandez-Castaño,27.86,39,140,-0.08
60,0,23108,Matt Kuchar,27.63,42,152,-0.12
61,0,28132,Tyrone Van Aswegen,27.56,43,156,E
62,0,21731,Freddie Jacobson,27.53,49,178,-0.22
63,0,32200,Roberto Castro,27.34,35,128,-0.03
64,0,29535,Brice Garnett,27.27,48,176,+0.13
64,0,24490,George McNeill,27.27,42,154,-0.10
66,0,24361,Pat Perez,26.79,45,168,-0.02
67,0,23623,Bo Van Pelt,26.76,38,142,-0.13
68,0,12510,Chad Campbell,26.42,28,106,-0.07
69,0,24138,Ian Poulter,26.19,22,84,-0.09
70,0,25364,Paul Casey,26.14,23,88,-0.09
71,0,33122,Russell Knox,25.54,47,184,-0.06
72,0,27649,Brandt Snedeker,25.35,36,142,-0.11
73,0,35539,Luke Guthrie,25.30,42,166,-0.26
74,0,20498,Briny Baird,25.00,25,100,-0.16
74,0,32150,Michael Thompson,25.00,33,132,-0.06
76,0,27644,Brian Harman,24.77,53,214,-0.17
77,0,20157,Retief Goosen,24.39,40,164,-0.18
78,0,20645,John Senden,24.16,43,178,-0.16
79,0,34021,Bud Cauley,24.11,27,112,-0.33
80,0,24846,Ricky Barnes,23.86,42,176,+0.26
81,0,32448,James Hahn,23.75,38,160,E
82,0,23621,Rory Sabbatini,22.97,34,148,-0.18
83,0,24925,Jonathan Byrd,22.92,33,144,-0.12
84,0,28780,Nicholas Thompson,22.73,35,154,-0.03
84,0,20396,Lee Westwood,22.73,20,88,E
86,0,01810,Phil Mickelson,22.64,24,106,-0.04
87,0,35541,John Peterson,22.50,27,120,+0.30
88,0,31557,Jim Herman,22.41,26,116,+0.23
89,0,06567,Vijay Singh,22.15,35,158,+0.09
90,0,23638,Brendon de Jonge,22.11,42,190,-0.05
91,0,27770,Camilo Villegas,21.98,40,182,+0.03
92,0,34563,Chesson Hadley,21.95,36,164,-0.03
92,0,34046,Jordan Spieth,21.95,36,164,-0.17
94,0,26679,Kevin Stadler,21.92,32,146,-0.16
95,0,23353,J.J. Henry,21.84,38,174,-0.05
96,0,29221,Webb Simpson,21.71,33,152,-0.18
97,0,34409,David Lingmerth,21.53,31,144,-0.16
97,0,28475,Jeff Overton,21.53,31,144,-0.06
99,0,25686,Jason Dufner,21.43,18,84,-0.17
99,0,26289,Boo Weekley,21.43,24,112,+0.04
101,0,29479,Scott Brown,21.35,41,192,-0.29
102,0,34360,Patrick Reed,21.15,33,156,-0.03
103,0,35732,Wes Roach,20.63,26,126,-0.12
104,0,30750,Tommy Gainey,20.29,28,138,+0.21
105,0,28486,Michael Putnam,20.10,41,204,-0.07
106,0,28259,Sangmoon Bae,20.00,28,140,-0.04
106,0,21209,Sergio Garcia,20.00,16,80,E
106,0,27214,Kevin Streelman,20.00,24,120,-0.08
109,0,22046,Geoff Ogilvy,19.87,31,156,E
110,0,21528,Henrik Stenson,19.74,15,76,-0.13
111,0,30852,Ryo Ishikawa,19.57,27,138,+0.11
112,0,22378,Trevor Immelman,19.23,30,156,-0.07
112,0,25345,Carl Pettersson,19.23,35,182,-0.03
114,0,33413,Ben Martin,19.08,29,152,-0.21
115,0,22371,Aaron Baddeley,18.75,24,128,+0.21
115,0,29740,Brad Fritsch,18.75,18,96,-0.28
115,0,29420,Billy Horschel,18.75,27,144,-0.22
118,0,20229,Stewart Cink,18.00,27,150,-0.11
119,0,06522,Ernie Els,17.46,22,126,-0.14
120,0,32366,Kevin Chappell,17.39,32,184,-0.16
121,0,01706,Davis Love III,17.36,25,144,+0.20
122,0,27330,Josh Teater,17.26,29,168,-0.17
123,0,30926,Chris Kirk,17.05,30,176,+0.03
124,0,27095,Nick Watney,16.95,20,118,+0.05
125,0,33461,Morgan Hoffmann,16.67,33,198,-0.18
125,0,27408,Martin Kaymer,16.67,16,96,+0.25
127,0,24924,Bill Haas,16.47,28,170,+0.11
128,0,32839,Hideki Matsuyama,16.15,21,130,E
129,0,29289,S.Y. Noh,15.91,28,176,-0.29
130,0,24912,Will MacKenzie,15.85,26,164,E
131,0,30110,Kyle Stanley,15.82,25,158,+0.32
132,0,35300,Andrew Loupe,15.57,19,122,+0.11
133,0,27120,Troy Matteson,15.52,18,116,E
134,0,22405,Justin Rose,15.38,16,104,+0.13
135,0,34265,Will Wilcox,15.31,15,98,-0.13
136,0,26851,Marc Leishman,15.00,21,140,+0.10
137,0,27936,Martin Laird,14.66,17,116,-0.12
137,0,33418,Shawn Stefani,14.66,17,116,-0.06
139,0,22913,John Rollins,14.47,22,152,+0.09
140,0,34098,Russell Henley,14.10,22,156,+0.18
141,0,24781,Hunter Mahan,14.00,21,150,-0.05
142,0,26331,Charl Schwartzel,13.89,15,108,+0.27
143,0,25632,Jimmy Walker,13.82,21,152,-0.05
144,0,12716,Charley Hoffman,13.53,23,170,+0.04
145,0,25562,Andres Romero,12.99,20,154,+0.20
146,0,28500,Martin Flores,12.96,21,162,+0.14
147,0,32333,Kevin Tway,12.50,14,112,-0.14
148,0,32102,Rickie Fowler,12.31,16,130,+0.38
149,0,31323,Gary Woodland,11.84,18,152,E
150,0,24502,Adam Scott,11.61,13,112,-0.23
151,0,20848,Ángel Cabrera,11.48,14,122,-0.14
152,0,37273,Derek Ernst,11.43,16,140,E
153,0,29518,Brendan Steele,11.39,18,158,+0.28
154,0,23320,Ryan Palmer,11.33,17,150,+0.29
155,0,34099,Harris English,11.25,18,160,-0.11
156,0,25274,Steven Bowditch,11.24,20,178,+0.30
157,0,24140,Sean O'Hair,11.04,17,154,+0.18
158,0,25900,Lucas Glover,10.71,12,112,+0.08
159,0,27064,Jhonattan Vegas,10.67,16,150,+0.38
160,0,34264,Hudson Swafford,10.14,14,138,-0.21
161,0,30944,Jason Kokrak,10.00,13,130,-0.23
162,0,34431,Robert Streb,9.86,14,142,+0.07
163,0,24358,Robert Garrigus,9.38,15,160,+0.40
164,0,27436,Graham DeLaet,9.23,12,130,+0.42
165,0,32334,Charlie Beljan,9.03,13,144,E
166,0,21961,Charles Howell III,8.82,18,204,E
167,0,28089,Jason Day,8.33,6,72,-0.17
167,0,36689,Brooks Koepka,8.33,8,96,-0.13
169,0,30692,Scott Stallings,8.09,11,136,E
170,0,33141,Keegan Bradley,7.86,11,140,-0.18
171,0,29461,Jamie Lovemark,7.50,9,120,+0.11
172,0,28237,Rory McIlroy,5.21,5,96,+0.60
173,0,26329,Louis Oosthuizen,5.00,3,60,E
174,0,27141,J.B. Holmes,4.38,7,160,+0.43
175,0,26300,Matt Jones,3.52,5,142,-0.20
176,0,30925,Dustin Johnson,3.49,3,86,+1.00
177,0,25804,Bubba Watson,2.63,3,114,E
