RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,47959,Bryson DeChambeau,54.50,4360,8000,2,2
2,0,22405,Justin Rose,35.75,2860,8000,0,3
3,0,08793,Tiger Woods,32.01,2561,8000,1,2
4,0,29420,Billy Horschel,31.25,2500,8000,0,3
5,0,33141,Keegan Bradley,27.99,2239,8000,1,1
6,0,29725,Tony Finau,27.28,2182,8000,0,3
7,0,35891,Cameron Smith,20.07,1606,8000,0,2
8,0,30925,Dustin Johnson,18.35,1468,8000,0,2
9,0,32839,Hideki Matsuyama,16.80,1344,8000,0,2
10,0,28237,Rory McIlroy,16.48,989,6000,0,2
11,0,32102,Rickie Fowler,16.00,640,4000,0,2
12,0,33448,Justin Thomas,12.78,1023,8000,0,2
13,0,48081,Xander Schauffele,12.61,1008,8000,0,2
14,0,29221,Webb Simpson,12.22,977,8000,0,2
15,0,30911,Tommy Fleetwood,10.70,856,8000,0,1
16,0,36689,Brooks Koepka,10.54,844,8000,0,1
17,0,49964,Aaron Wise,10.36,828,8000,0,1
18,0,33399,Adam Hadwin,9.80,588,6000,0
19,0,29908,C.T. Pan,9.07,544,6000,0,1
20,0,25804,Bubba Watson,9.00,720,8000,0,1
21,0,31323,Gary Woodland,8.20,656,8000,0
22,0,34363,Tyrrell Hatton,8.19,492,6000,0
23,0,35450,Patrick Cantlay,7.92,633,8000,0,1
24,0,25198,Francesco Molinari,7.83,470,6000,0,1
25,0,24502,Adam Scott,7.62,457,6000,0,1
26,0,25396,Kevin Na,7.36,589,8000,0
27,0,30110,Kyle Stanley,7.23,579,8000,0
28,0,01810,Phil Mickelson,6.94,555,8000,0
29,0,23320,Ryan Palmer,6.93,416,6000,0,1
30,0,40026,Daniel Berger,6.85,274,4000,0
31,0,29268,Bronson Burgoon,6.81,272,4000,0
32,0,27095,Nick Watney,6.73,269,4000,0
33,0,26499,Rafa Cabrera Bello,6.51,390,6000,0,1
34,0,34046,Jordan Spieth,6.30,378,6000,0
35,0,34360,Patrick Reed,6.28,502,8000,0
36,0,28089,Jason Day,6.20,496,8000,0
37,0,31646,Emiliano Grillo,6.16,369,6000,0,1
38,0,30944,Jason Kokrak,5.88,353,6000,0
39,0,31560,Brian Stuard,5.83,233,4000,0
40,0,45526,Abraham Ancer,5.82,349,6000,0,1
41,0,26851,Marc Leishman,5.70,456,8000,0
42,0,24140,Sean O'Hair,5.45,109,2000,0
42,0,37275,Sam Ryder,5.45,109,2000,0
44,0,25364,Paul Casey,5.41,432,8000,0
45,0,46970,Jon Rahm,5.40,432,8000,0
46,0,29484,Peter Uihlein,5.29,318,6000,0
47,0,27064,Jhonattan Vegas,5.10,204,4000,0
48,0,29535,Brice Garnett,4.98,299,6000,0
49,0,12716,Charley Hoffman,4.36,174,4000,0
50,0,33948,Byeong Hun An,4.28,257,6000,0
51,0,34256,Andrew Putnam,4.01,241,6000,0
52,0,28252,Seamus Power,3.90,78,2000,0
53,0,26476,Chez Reavie,3.87,232,6000,0
54,0,26329,Louis Oosthuizen,3.78,227,6000,0
55,0,39546,Keith Mitchell,3.65,219,6000,0
56,0,30692,Scott Stallings,3.44,137,4000,0
57,0,21528,Henrik Stenson,3.04,121,4000,0
58,0,27349,Alex Noren,3.00,180,6000,0
59,0,35461,Beau Hossler,2.96,177,6000,0
60,0,27649,Brandt Snedeker,2.79,111,4000,0
61,0,29478,Kevin Kisner,2.69,161,6000,0
62,0,29926,Danny Lee,2.66,106,4000,0
63,0,21961,Charles Howell III,2.61,156,6000,0
64,0,32757,Patton Kizzire,2.58,206,8000,0
65,0,37189,Harold Varner III,2.54,51,2000,0
66,0,27556,Ted Potter Jr.,2.42,145,6000,0
67,0,46435,Austin Cook,2.38,143,6000,0
68,0,24024,Zach Johnson,2.36,142,6000,0
69,0,37455,Si Woo Kim,2.22,133,6000,0
70,0,30926,Chris Kirk,2.21,132,6000,0
71,0,29461,Jamie Lovemark,2.19,88,4000,0
72,0,33410,Andrew Landry,1.83,110,6000,0
73,0,19803,Ryan Armour,1.79,107,6000,0
74,0,32366,Kevin Chappell,1.75,70,4000,0
74,0,32448,James Hahn,1.75,70,4000,0
76,0,32333,Kevin Tway,1.65,66,4000,0
77,0,23108,Matt Kuchar,1.51,60,4000,0
78,0,27214,Kevin Streelman,1.27,51,4000,0
79,0,24361,Pat Perez,1.23,74,6000,0
80,0,27644,Brian Harman,1.22,73,6000,0
81,0,27129,Luke List,1.17,70,6000,0
81,0,25818,Scott Piercy,1.17,70,6000,0
83,0,39324,J.J. Spaun,1.16,70,6000,0
84,0,19846,Brian Gay,1.14,68,6000,0
85,0,20472,Alex Cejka,1.10,22,2000,0
85,0,29974,Branden Grace,1.10,44,4000,0
85,0,33122,Russell Knox,1.10,44,4000,0
85,0,46601,Trey Mullinax,1.10,22,2000,0
89,0,37454,Whee Kim,1.03,41,4000,0
90,0,24138,Ian Poulter,1.00,60,6000,0
91,0,35421,Brandon Harkins,.82,16,2000,0
91,0,29223,Sam Saunders,.82,16,2000,0
93,0,27141,J.B. Holmes,.71,28,4000,0
94,0,34563,Chesson Hadley,.67,40,6000,0
95,0,25632,Jimmy Walker,.57,23,4000,0
96,0,27936,Martin Laird,.53,11,2000,0
97,0,34098,Russell Henley,.51,20,4000,0
98,0,27974,Sung Kang,.50,10,2000,0
99,0,20229,Stewart Cink,.43,17,4000,0
100,0,35532,Tom Hoge,.36,14,4000,0
101,0,31420,Anirban Lahiri,.29,11,4000,0
102,0,26596,Ryan Moore,.28,11,4000,0
102,0,29518,Brendan Steele,.28,17,6000,0
