RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,08537,J.P. Hayes,26' 3",240,6298.833,-29.00
2,0,20229,Stewart Cink,26' 9",270,7216.333,-61.00
3,0,09011,David Duval,26' 10",215,5776.583,-42.00
3,0,19817,Michael Muehr,26' 10",192,5147.500,-17.00
5,0,22293,Heath Slocum,27' 2",333,9034.833,-23.00
6,0,10649,Tom Scherrer,27' 3",323,8809.333,-42.00
7,0,01132,Mark Brooks,27' 4",303,8275.083,-34.00
8,0,01553,John Huston,27' 5",331,9072.333,-63.00
8,0,10213,Dicky Pride,27' 5",200,5487.583,-22.00
10,0,06621,Joe Durant,27' 7",300,8285.167,-52.00
11,0,01381,Fred Funk,27' 8",448,12382.917,-66.00
11,0,26289,Boo Weekley,27' 8",201,5567.500,-24.00
13,0,01307,Joel Edwards,27' 9",392,10875.000,-70.00
14,0,02206,David Toms,27' 10",370,10284.083,-110.00
15,0,01157,Tom Byrum,28' 0",287,8033.917,-31.00
15,0,01723,Andrew Magee,28' 0",256,7166.583,-23.00
17,0,01374,Robin Freeman,28' 4",250,7082.167,-31.00
17,0,01388,Robert Gamez,28' 4",270,7640.583,-36.00
17,0,19846,Brian Gay,28' 4",406,11500.000,-61.00
17,0,01685,J.L. Lewis,28' 4",348,9847.583,-68.00
17,0,10425,Jay Williamson,28' 4",353,9996.583,-46.00
22,0,22046,Geoff Ogilvy,28' 5",262,7450.833,-30.00
23,0,06004,Stephen Ames,28' 6",252,7172.250,-37.00
24,0,23135,Tim Clark,28' 7",315,8993.500,-52.00
24,0,10809,Jim Furyk,28' 7",275,7857.167,-57.00
24,0,01549,Mike Hulbert,28' 7",142,4062.250,E
24,0,20548,Hidemichi Tanaka,28' 7",360,10288.417,-31.00
28,0,01320,Bob Estes,28' 8",321,9188.833,-46.00
28,0,01577,Lee Janzen,28' 8",302,8649.667,-45.00
28,0,06567,Vijay Singh,28' 8",334,9565.000,-82.00
31,0,08123,Jeff Brehaut,28' 9",344,9883.833,-40.00
31,0,01771,Blaine McCallister,28' 9",275,7897.333,-32.00
33,0,19824,Craig Barlow,28' 10",239,6887.750,-25.00
33,0,12510,Chad Campbell,28' 10",394,11352.333,-69.00
33,0,24357,K.J. Choi,28' 10",311,8954.917,-56.00
36,0,01035,Tommy Armour III,28' 11",258,7469.417,-8.00
36,0,01329,Brad Faxon,28' 11",266,7702.500,-51.00
36,0,06373,José María Olazábal,28' 11",169,4889.417,-40.00
36,0,02002,John Riegger,28' 11",340,9836.083,-67.00
40,0,20105,Jeff Gove,29' 0",340,9862.917,-50.00
40,0,01677,Tom Lehman,29' 0",182,5272.667,-26.00
40,0,20634,Peter Lonard,29' 0",294,8520.250,-56.00
40,0,21949,Joe Ogilvie,29' 0",196,5677.250,-9.00
40,0,20572,Rod Pampling,29' 0",279,8095.417,-57.00
40,0,01948,Tim Petrovic,29' 0",295,8552.917,-53.00
40,0,08793,Tiger Woods,29' 0",172,4991.083,-44.00
47,0,20098,Stuart Appleby,29' 1",290,8443.667,-57.00
47,0,01797,Rocco Mediate,29' 1",248,7209.500,-63.00
47,0,02101,Joey Sindelar,29' 1",370,10772.917,-62.00
47,0,02214,Kirk Triplett,29' 1",265,7717.833,-19.00
51,0,12782,Tim Herron,29' 2",307,8957.667,-45.00
51,0,20502,Michael Long,29' 2",271,7901.917,-33.00
51,0,01927,Dennis Paulson,29' 2",278,8109.583,-37.00
51,0,01938,David Peoples,29' 2",382,11153.167,-52.00
55,0,06197,Michael Allen,29' 3",218,6382.000,-28.00
55,0,01361,Dan Forsman,29' 3",320,9372.500,-59.00
55,0,20157,Retief Goosen,29' 3",181,5297.833,-41.00
55,0,01724,Jeff Maggert,29' 3",260,7596.917,-16.00
59,0,06643,Paul Goydos,29' 4",279,8186.583,-22.00
